,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
189,warna moisturizernya kuning seharusnya putih susu tdk ada pertanggung jawaban pdhl untuk wajah,warna moisturizernya kuning seharusnya putih susu tidak ada pertanggung jawaban padahal untuk wajah,"['warna', 'moisturizernya', 'kuning', 'seharusnya', 'putih', 'susu', 'tidak', 'ada', 'pertanggung', 'jawaban', 'padahal', 'untuk', 'wajah']","['warna', 'moisturizernya', 'kuning', 'putih', 'susu', 'pertanggung', 'wajah']","['warna', 'moisturizernya', 'kuning', 'putih', 'susu', 'tanggung', 'wajah']"
190,info dari oknum kurir sangat meresahkan ya bilang terima dari ybs tapi fotonya malah dinding rumah harusnya lebih telitinya oknum kurirnya makasih,info dari oknum kurir sangat meresahkan ya bilang terima dari ybs tapi fotonya malah dinding rumah harusnya lebih telitinya oknum kurirnya terima kasih,"['info', 'dari', 'oknum', 'kurir', 'sangat', 'meresahkan', 'ya', 'bilang', 'terima', 'dari', 'ybs', 'tapi', 'fotonya', 'malah', 'dinding', 'rumah', 'harusnya', 'lebih', 'telitinya', 'oknum', 'kurirnya', 'terima', 'kasih']","['info', 'oknum', 'kurir', 'meresahkan', 'ya', 'bilang', 'terima', 'ybs', 'fotonya', 'dinding', 'rumah', 'telitinya', 'oknum', 'kurirnya', 'terima', 'kasih']","['info', 'oknum', 'kurir', 'resah', 'ya', 'bilang', 'terima', 'ybs', 'foto', 'dinding', 'rumah', 'teliti', 'oknum', 'kurir', 'terima', 'kasih']"
191,hadiahnya bohong,hadiahnya bohong,"['hadiahnya', 'bohong']","['hadiahnya', 'bohong']","['hadiah', 'bohong']"
192,tutup botol tidak bisa dipencet nyangkut dan model tutulnya juga beda tidak seperti yg direview di youtube yg model pipet,tutup botol tidak bisa dipencet nyangkut dan model tutulnya juga beda tidak seperti yang direview di youtube yang model pipet,"['tutup', 'botol', 'tidak', 'bisa', 'dipencet', 'nyangkut', 'dan', 'model', 'tutulnya', 'juga', 'beda', 'tidak', 'seperti', 'yang', 'direview', 'di', 'youtube', 'yang', 'model', 'pipet']","['tutup', 'botol', 'dipencet', 'nyangkut', 'model', 'tutulnya', 'beda', 'direview', 'youtube', 'model', 'pipet']","['tutup', 'botol', 'pencet', 'nyangkut', 'model', 'tutul', 'beda', 'direview', 'youtube', 'model', 'pipet']"
193,tidak waterproof  eyelid yg berminyak,tidak waterproof  eyelid yang berminyak,"['tidak', 'waterproof', 'eyelid', 'yang', 'berminyak']","['waterproof', 'eyelid', 'berminyak']","['waterproof', 'eyelid', 'minyak']"
194,gokil sampenya hari padahal gue di jakarta pusat ribuan kali beli dari shopee juga cepet sampenye ini sampenye ampe hari piknik kemane dulu tuh  padahal mau di pake barangnye,gila sampai hari padahal gue di jakarta pusat ribuan kali beli dari shopee juga cepat sampenye ini sampenye sampai hari piknik kemane dulu tuh  padahal mau di pakai barangnye,"['gila', 'sampai', 'hari', 'padahal', 'gue', 'di', 'jakarta', 'pusat', 'ribuan', 'kali', 'beli', 'dari', 'shopee', 'juga', 'cepat', 'sampenye', 'ini', 'sampenye', 'sampai', 'hari', 'piknik', 'kemane', 'dulu', 'tuh', 'padahal', 'mau', 'di', 'pakai', 'barangnye']","['gila', 'gue', 'jakarta', 'pusat', 'ribuan', 'kali', 'beli', 'shopee', 'cepat', 'sampenye', 'sampenye', 'piknik', 'kemane', 'tuh', 'pakai', 'barangnye']","['gila', 'gue', 'jakarta', 'pusat', 'ribu', 'kali', 'beli', 'shopee', 'cepat', 'sampenye', 'sampenye', 'piknik', 'kemane', 'tuh', 'pakai', 'barangnye']"
195,produknya biasa saja tapi yg paling parah pelayanannya sangat tidak memuaskan tidak helpfull tidak customer oriented hati kalau belanja disini kesalahan sedikit saja bakal fatal,produknya biasa saja tapi yang paling parah pelayanannya sangat tidak memuaskan tidak helpfull tidak customer oriented hati kalau belanja disini kesalahan sedikit saja bakal fatal,"['produknya', 'biasa', 'saja', 'tapi', 'yang', 'paling', 'parah', 'pelayanannya', 'sangat', 'tidak', 'memuaskan', 'tidak', 'helpfull', 'tidak', 'customer', 'oriented', 'hati', 'kalau', 'belanja', 'disini', 'kesalahan', 'sedikit', 'saja', 'bakal', 'fatal']","['produknya', 'parah', 'pelayanannya', 'memuaskan', 'helpfull', 'customer', 'oriented', 'hati', 'belanja', 'kesalahan', 'fatal']","['produk', 'parah', 'layan', 'muas', 'helpfull', 'customer', 'oriented', 'hati', 'belanja', 'salah', 'fatal']"
196,katanya check out jam dapet lm taunya engga boohong banget buat yang mau check out jangan percaya ya,katanya check out jam dapat lama taunya enggak boohong banget buat yang mau check out jangan percaya ya,"['katanya', 'check', 'out', 'jam', 'dapat', 'lama', 'taunya', 'enggak', 'boohong', 'banget', 'buat', 'yang', 'mau', 'check', 'out', 'jangan', 'percaya', 'ya']","['check', 'out', 'jam', 'taunya', 'boohong', 'banget', 'check', 'out', 'percaya', 'ya']","['check', 'out', 'jam', 'tau', 'boohong', 'banget', 'check', 'out', 'percaya', 'ya']"
197,kecewa pesanan saya dibatalkan yang lain tidak akan pernah mau beli lagi terimakasih alasan saya beli di toko ini adalah karna harga dari pusat normal sedangkan beli di reseller harga melambung jauh sampe rb kecewa udh ganti produk eye care lain makasih saya beli tetapi dibatalkan sama somethinc jahat bgt pesannya pake usaha juga kalau tidak beli eye game changer ini di sini mau beli dmn lagi di stockist harganya beda rb rb makasih belum lagi kadang pre order sungguh kecewa saya beli di official mana pun bs beli banyak makasih,kecewa pesanan saya dibatalkan yang lain tidak akan pernah mau beli lagi terima kasih alasan saya beli di toko ini adalah karena harga dari pusat normal sedangkan beli di reseller harga melambung jauh sampai ribu kecewa sudah ganti produk eye care lain terima kasih saya beli tetapi dibatalkan sama somethinc jahat banget pesannya pakai usaha juga kalau tidak beli eye game changer ini di sini mau beli dimana lagi di stockist harganya beda ribu ribu terima kasih belum lagi kadang pre order sungguh kecewa saya beli di official mana pun bisa beli banyak terima kasih,"['kecewa', 'pesanan', 'saya', 'dibatalkan', 'yang', 'lain', 'tidak', 'akan', 'pernah', 'mau', 'beli', 'lagi', 'terima', 'kasih', 'alasan', 'saya', 'beli', 'di', 'toko', 'ini', 'adalah', 'karena', 'harga', 'dari', 'pusat', 'normal', 'sedangkan', 'beli', 'di', 'reseller', 'harga', 'melambung', 'jauh', 'sampai', 'ribu', 'kecewa', 'sudah', 'ganti', 'produk', 'eye', 'care', 'lain', 'terima', 'kasih', 'saya', 'beli', 'tetapi', 'dibatalkan', 'sama', 'somethinc', 'jahat', 'banget', 'pesannya', 'pakai', 'usaha', 'juga', 'kalau', 'tidak', 'beli', 'eye', 'game', 'changer', 'ini', 'di', 'sini', 'mau', 'beli', 'dimana', 'lagi', 'di', 'stockist', 'harganya', 'beda', 'ribu', 'ribu', 'terima', 'kasih', 'belum', 'lagi', 'kadang', 'pre', 'order', 'sungguh', 'kecewa', 'saya', 'beli', 'di', 'official', 'mana', 'pun', 'bisa', 'beli', 'banyak', 'terima', 'kasih']","['kecewa', 'pesanan', 'dibatalkan', 'beli', 'terima', 'kasih', 'alasan', 'beli', 'toko', 'harga', 'pusat', 'normal', 'beli', 'reseller', 'harga', 'melambung', 'ribu', 'kecewa', 'ganti', 'produk', 'eye', 'care', 'terima', 'kasih', 'beli', 'dibatalkan', 'somethinc', 'jahat', 'banget', 'pesannya', 'pakai', 'usaha', 'beli', 'eye', 'game', 'changer', 'beli', 'dimana', 'stockist', 'harganya', 'beda', 'ribu', 'ribu', 'terima', 'kasih', 'kadang', 'pre', 'order', 'sungguh', 'kecewa', 'beli', 'official', 'beli', 'terima', 'kasih']","['kecewa', 'pesan', 'batal', 'beli', 'terima', 'kasih', 'alas', 'beli', 'toko', 'harga', 'pusat', 'normal', 'beli', 'reseller', 'harga', 'lambung', 'ribu', 'kecewa', 'ganti', 'produk', 'eye', 'care', 'terima', 'kasih', 'beli', 'batal', 'somethinc', 'jahat', 'banget', 'pesan', 'pakai', 'usaha', 'beli', 'eye', 'game', 'changer', 'beli', 'mana', 'stockist', 'harga', 'beda', 'ribu', 'ribu', 'terima', 'kasih', 'kadang', 'pre', 'order', 'sungguh', 'kecewa', 'beli', 'official', 'beli', 'terima', 'kasih']"
198,agak ga suka sama teksturny dan baunya ga enak teksturnya kaya teralu padat bgt trs ga ad wangi kopi malah kaya bau basi gitu,agak enggak suka sama teksturny dan baunya enggak enak teksturnya kayak teralu padat banget terus enggak ada wangi kopi malah kayak bau basi begitu,"['agak', 'enggak', 'suka', 'sama', 'teksturny', 'dan', 'baunya', 'enggak', 'enak', 'teksturnya', 'kayak', 'teralu', 'padat', 'banget', 'terus', 'enggak', 'ada', 'wangi', 'kopi', 'malah', 'kayak', 'bau', 'basi', 'begitu']","['suka', 'teksturny', 'baunya', 'enak', 'teksturnya', 'kayak', 'teralu', 'padat', 'banget', 'wangi', 'kopi', 'kayak', 'bau', 'basi']","['suka', 'teksturny', 'bau', 'enak', 'tekstur', 'kayak', 'alu', 'padat', 'banget', 'wangi', 'kopi', 'kayak', 'bau', 'basi']"
199,saya gatau kenapa tpi setelah pakai ini bberapa kali kelopak mataku jdi kering perih dan iritasi lalu merah gasuka bgt sama produknya udh coba bahas sama seller tapi gadapet solusi kecewa,saya enggak tau kenapa tapi setelah pakai ini bberapa kali kelopak mataku jadi kering perih dan iritasi lalu merah gasuka banget sama produknya sudah coba bahas sama seller tapi gadapet solusi kecewa,"['saya', 'enggak', 'tau', 'kenapa', 'tapi', 'setelah', 'pakai', 'ini', 'bberapa', 'kali', 'kelopak', 'mataku', 'jadi', 'kering', 'perih', 'dan', 'iritasi', 'lalu', 'merah', 'gasuka', 'banget', 'sama', 'produknya', 'sudah', 'coba', 'bahas', 'sama', 'seller', 'tapi', 'gadapet', 'solusi', 'kecewa']","['tau', 'pakai', 'bberapa', 'kali', 'kelopak', 'mataku', 'kering', 'perih', 'iritasi', 'merah', 'gasuka', 'banget', 'produknya', 'coba', 'bahas', 'seller', 'gadapet', 'solusi', 'kecewa']","['tau', 'pakai', 'bberapa', 'kali', 'kelopak', 'mata', 'kering', 'perih', 'iritasi', 'merah', 'gasuka', 'banget', 'produk', 'coba', 'bahas', 'seller', 'gadapet', 'solusi', 'kecewa']"
200,deskripsi etalse tidak sesuai dengan barang yg dikirim tertulis dengan serum tapi ketika ditanya hanya untuk event tertentu baiknya diupdate dulu etalase produknya agar tidak ada miskom,deskripsi etalse tidak sesuai dengan barang yang dikirim tertulis dengan serum tapi ketika ditanya hanya untuk event tertentu baiknya diupdate dulu etalase produknya agar tidak ada miskom,"['deskripsi', 'etalse', 'tidak', 'sesuai', 'dengan', 'barang', 'yang', 'dikirim', 'tertulis', 'dengan', 'serum', 'tapi', 'ketika', 'ditanya', 'hanya', 'untuk', 'event', 'tertentu', 'baiknya', 'diupdate', 'dulu', 'etalase', 'produknya', 'agar', 'tidak', 'ada', 'miskom']","['deskripsi', 'etalse', 'sesuai', 'barang', 'dikirim', 'tertulis', 'serum', 'event', 'baiknya', 'diupdate', 'etalase', 'produknya', 'miskom']","['deskripsi', 'etalse', 'sesuai', 'barang', 'kirim', 'tulis', 'serum', 'event', 'baik', 'diupdate', 'etalase', 'produk', 'miskom']"
201,labelnya rusak barcode rusak sehingga gak tahu sudah exp atau belum ini barang asli atau bukan sih kok semuanya dirusak,labelnya rusak barcode rusak sehingga enggak tahu sudah exp atau belum ini barang asli atau bukan sih kok semuanya dirusak,"['labelnya', 'rusak', 'barcode', 'rusak', 'sehingga', 'enggak', 'tahu', 'sudah', 'exp', 'atau', 'belum', 'ini', 'barang', 'asli', 'atau', 'bukan', 'sih', 'kok', 'semuanya', 'dirusak']","['labelnya', 'rusak', 'barcode', 'rusak', 'exp', 'barang', 'asli', 'sih', 'dirusak']","['label', 'rusak', 'barcode', 'rusak', 'exp', 'barang', 'asli', 'sih', 'rusak']"
202,tekstur kek minyak kelapa sih baunya juga beda banget sama testernya,tekstur kayak minyak kelapa sih baunya juga beda banget sama testernya,"['tekstur', 'kayak', 'minyak', 'kelapa', 'sih', 'baunya', 'juga', 'beda', 'banget', 'sama', 'testernya']","['tekstur', 'kayak', 'minyak', 'kelapa', 'sih', 'baunya', 'beda', 'banget', 'testernya']","['tekstur', 'kayak', 'minyak', 'kelapa', 'sih', 'bau', 'beda', 'banget', 'tester']"
203,gampang patah baru pakai minggu sudah abis,gampang patah baru pakai minggu sudah habis,"['gampang', 'patah', 'baru', 'pakai', 'minggu', 'sudah', 'habis']","['gampang', 'patah', 'pakai', 'minggu', 'habis']","['gampang', 'patah', 'pakai', 'minggu', 'habis']"
204,bocor,bocor,['bocor'],['bocor'],['bocor']
205,dibilangnya free catokan pas dateng moisturizernya doang jadi bingung ini sebenernya dapat catokan apa hoax,dibilangnya free catokan pas datang moisturizernya doang jadi bingung ini sebenarnya dapat catokan apa hoax,"['dibilangnya', 'free', 'catokan', 'pas', 'datang', 'moisturizernya', 'doang', 'jadi', 'bingung', 'ini', 'sebenarnya', 'dapat', 'catokan', 'apa', 'hoax']","['dibilangnya', 'free', 'catokan', 'pas', 'moisturizernya', 'doang', 'bingung', 'catokan', 'hoax']","['bilang', 'free', 'catokan', 'pas', 'moisturizernya', 'doang', 'bingung', 'catokan', 'hoax']"
206,suerr lama bgt nyampenya waktunya tgl ini dah lewat dr waktunya haduuh nyesel beli disini mending toko lain deh,suerr lama banget sampainya waktunya tanggal ini deh lewat dari waktunya haduuh menyesal beli disini mending toko lain deh,"['suerr', 'lama', 'banget', 'sampainya', 'waktunya', 'tanggal', 'ini', 'deh', 'lewat', 'dari', 'waktunya', 'haduuh', 'menyesal', 'beli', 'disini', 'mending', 'toko', 'lain', 'deh']","['suerr', 'banget', 'sampainya', 'tanggal', 'deh', 'haduuh', 'menyesal', 'beli', 'mending', 'toko', 'deh']","['suerr', 'banget', 'sampai', 'tanggal', 'deh', 'haduuh', 'sesal', 'beli', 'mending', 'toko', 'deh']"
207,gk tau gimana ya tp patah isi dalemnya,enggak tau bagaimana ya tapi patah isi dalemnya,"['enggak', 'tau', 'bagaimana', 'ya', 'tapi', 'patah', 'isi', 'dalemnya']","['tau', 'ya', 'patah', 'isi', 'dalemnya']","['tau', 'ya', 'patah', 'isi', 'dalem']"
208,nyesel banget ga videoin karena terlalu percaya sm official shopnya somethinc dan udah bbrp kali beli ga pernah ada masalah ini kok bisanya puffnya hilang gini apa saya yg ketinggalan kalau dijual terpisah bukan refill lho saya belinya beli diofficial shop rasa dapet barang ,menyesal banget enggak videoin karena terlalu percaya sama official shopnya somethinc dan sudah beberapa kali beli enggak pernah ada masalah ini kok bisanya puffnya hilang begini apa saya yang ketinggalan kalau dijual terpisah bukan refill lho saya belinya beli diofficial shop rasa dapat barang ,"['menyesal', 'banget', 'enggak', 'videoin', 'karena', 'terlalu', 'percaya', 'sama', 'official', 'shopnya', 'somethinc', 'dan', 'sudah', 'beberapa', 'kali', 'beli', 'enggak', 'pernah', 'ada', 'masalah', 'ini', 'kok', 'bisanya', 'puffnya', 'hilang', 'begini', 'apa', 'saya', 'yang', 'ketinggalan', 'kalau', 'dijual', 'terpisah', 'bukan', 'refill', 'lho', 'saya', 'belinya', 'beli', 'diofficial', 'shop', 'rasa', 'dapat', 'barang']","['menyesal', 'banget', 'videoin', 'percaya', 'official', 'shopnya', 'somethinc', 'kali', 'beli', 'bisanya', 'puffnya', 'hilang', 'ketinggalan', 'dijual', 'terpisah', 'refill', 'lho', 'belinya', 'beli', 'diofficial', 'shop', 'barang']","['sesal', 'banget', 'videoin', 'percaya', 'official', 'shopnya', 'somethinc', 'kali', 'beli', 'bisa', 'puffnya', 'hilang', 'tinggal', 'jual', 'pisah', 'refill', 'lho', 'beli', 'beli', 'diofficial', 'shop', 'barang']"
209,kalau kosong harusnya confirmasi dulu ngga usah dikirim kan bisa balik uang barang tidak terpakai,kalau kosong harusnya confirmasi dulu enggak usah dikirim kan bisa balik uang barang tidak terpakai,"['kalau', 'kosong', 'harusnya', 'confirmasi', 'dulu', 'enggak', 'usah', 'dikirim', 'kan', 'bisa', 'balik', 'uang', 'barang', 'tidak', 'terpakai']","['kosong', 'confirmasi', 'dikirim', 'uang', 'barang', 'terpakai']","['kosong', 'confirmasi', 'kirim', 'uang', 'barang', 'pakai']"
210,agak kecewa karena mau tukar produk tapi gk bisa harusnya sih masih bisa walau udah sistem cashles jadi sayang kan gk kepake produknya hmmm,agak kecewa karena mau tukar produk tapi enggak bisa harusnya sih masih bisa walau sudah sistem cashles jadi sayang kan enggak terpakai produknya hmmm,"['agak', 'kecewa', 'karena', 'mau', 'tukar', 'produk', 'tapi', 'enggak', 'bisa', 'harusnya', 'sih', 'masih', 'bisa', 'walau', 'sudah', 'sistem', 'cashles', 'jadi', 'sayang', 'kan', 'enggak', 'terpakai', 'produknya', 'hmmm']","['kecewa', 'tukar', 'produk', 'sih', 'sistem', 'cashles', 'sayang', 'terpakai', 'produknya', 'hmmm']","['kecewa', 'tukar', 'produk', 'sih', 'sistem', 'cashles', 'sayang', 'pakai', 'produk', 'hmmm']"
211,gada isinya,enggak ada isinya,"['enggak', 'ada', 'isinya']",['isinya'],['isi']
212,malah tmbh jerawatan,malah tambah jerawatan,"['malah', 'tambah', 'jerawatan']",['jerawatan'],['jerawat']
213,tidak menerima sama sekali barang yang saya order dari somethinc official saya membeli barang tersebut kurang lebih minggu yang lalu,tidak menerima sama sekali barang yang saya order dari somethinc official saya membeli barang tersebut kurang lebih minggu yang lalu,"['tidak', 'menerima', 'sama', 'sekali', 'barang', 'yang', 'saya', 'order', 'dari', 'somethinc', 'official', 'saya', 'membeli', 'barang', 'tersebut', 'kurang', 'lebih', 'minggu', 'yang', 'lalu']","['menerima', 'barang', 'order', 'somethinc', 'official', 'membeli', 'barang', 'minggu']","['terima', 'barang', 'order', 'somethinc', 'official', 'beli', 'barang', 'minggu']"
214,free emas tapi gk ad,free emas tapi enggak ada,"['free', 'emas', 'tapi', 'enggak', 'ada']","['free', 'emas']","['free', 'emas']"
215,orderan saya sblmnya ada panel akan tetapi yg toner reset tdk ada tp terlanjur di checkout oleh adik saya sdh sy info ke wa cs tp blum ada respon hingga skrg,orderan saya sebelumnya ada panel akan tetapi yang toner reset tidak ada tapi terlanjur di checkout oleh adik saya sudah saya info ke wa customer service tapi belum ada respon hingga sekarang,"['orderan', 'saya', 'sebelumnya', 'ada', 'panel', 'akan', 'tetapi', 'yang', 'toner', 'reset', 'tidak', 'ada', 'tapi', 'terlanjur', 'di', 'checkout', 'oleh', 'adik', 'saya', 'sudah', 'saya', 'info', 'ke', 'wa', 'customer', 'service', 'tapi', 'belum', 'ada', 'respon', 'hingga', 'sekarang']","['orderan', 'panel', 'toner', 'reset', 'terlanjur', 'checkout', 'adik', 'info', 'wa', 'customer', 'service', 'respon']","['order', 'panel', 'toner', 'reset', 'lanjur', 'checkout', 'adik', 'info', 'wa', 'customer', 'service', 'respon']"
216,gak lasting minum ilang,enggak lasting minum hilang,"['enggak', 'lasting', 'minum', 'hilang']","['lasting', 'minum', 'hilang']","['lasting', 'minum', 'hilang']"
217,ga ada efeknya,enggak ada efeknya,"['enggak', 'ada', 'efeknya']",['efeknya'],['efek']
218,barang yang saya pesan sampai hilang dan respon penjual lama untuk menangani soal ini kecewa sekali,barang yang saya pesan sampai hilang dan respon penjual lama untuk menangani soal ini kecewa sekali,"['barang', 'yang', 'saya', 'pesan', 'sampai', 'hilang', 'dan', 'respon', 'penjual', 'lama', 'untuk', 'menangani', 'soal', 'ini', 'kecewa', 'sekali']","['barang', 'pesan', 'hilang', 'respon', 'penjual', 'menangani', 'kecewa']","['barang', 'pesan', 'hilang', 'respon', 'jual', 'tangan', 'kecewa']"
219,dont bother using the same day shipping because seller has no sense of urgency bought the products friday morning asked politely for seller  help to ship within the same day using the chosen same day service ended up receiving the products wednesday the following week bet they re going to use  lame excuse to dodge responsibility now like blaming the courier or over flowed with orders etc,dont bother using the same day shipping because seller has no sense of urgency bought the products friday morning asked politely for seller  help tapi ship within the same day using the chosen same day service ended up receiving the products wednesday the following wig banget they re going tapi use  lame excuse tapi dodge responsibility now like blaming the courier orang over flowed with orders etc,"['dont', 'bother', 'using', 'the', 'same', 'day', 'shipping', 'because', 'seller', 'has', 'no', 'sense', 'of', 'urgency', 'bought', 'the', 'products', 'friday', 'morning', 'asked', 'politely', 'for', 'seller', 'help', 'tapi', 'ship', 'within', 'the', 'same', 'day', 'using', 'the', 'chosen', 'same', 'day', 'service', 'ended', 'up', 'receiving', 'the', 'products', 'wednesday', 'the', 'following', 'wig', 'banget', 'they', 're', 'going', 'tapi', 'use', 'lame', 'excuse', 'tapi', 'dodge', 'responsibility', 'now', 'like', 'blaming', 'the', 'courier', 'orang', 'over', 'flowed', 'with', 'orders', 'etc']","['dont', 'bother', 'using', 'the', 'same', 'day', 'shipping', 'because', 'seller', 'has', 'no', 'sense', 'of', 'urgency', 'bought', 'the', 'products', 'friday', 'morning', 'asked', 'politely', 'for', 'seller', 'help', 'ship', 'within', 'the', 'same', 'day', 'using', 'the', 'chosen', 'same', 'day', 'service', 'ended', 'up', 'receiving', 'the', 'products', 'wednesday', 'the', 'following', 'wig', 'banget', 'they', 're', 'going', 'use', 'lame', 'excuse', 'dodge', 'responsibility', 'now', 'like', 'blaming', 'the', 'courier', 'orang', 'over', 'flowed', 'with', 'orders', 'etc']","['dont', 'bother', 'using', 'the', 'same', 'day', 'shipping', 'because', 'seller', 'has', 'no', 'sense', 'of', 'urgency', 'bought', 'the', 'products', 'friday', 'morning', 'asked', 'politely', 'for', 'seller', 'help', 'ship', 'within', 'the', 'same', 'day', 'using', 'the', 'chosen', 'same', 'day', 'service', 'ended', 'up', 'receiving', 'the', 'products', 'wednesday', 'the', 'following', 'wig', 'banget', 'they', 're', 'going', 'use', 'lame', 'excuse', 'dodge', 'responsibility', 'now', 'like', 'blaming', 'the', 'courier', 'orang', 'over', 'flowed', 'with', 'orders', 'etc']"
220,tertulis promo free serum uda nanya ga dijawab setelah cekout trs chat lg baru dibilang ga free serum,tertulis promo free serum sudah bertanya enggak dijawab setelah cekout terus chat lagi baru dibilang enggak free serum,"['tertulis', 'promo', 'free', 'serum', 'sudah', 'bertanya', 'enggak', 'dijawab', 'setelah', 'cekout', 'terus', 'chat', 'lagi', 'baru', 'dibilang', 'enggak', 'free', 'serum']","['tertulis', 'promo', 'free', 'serum', 'cekout', 'chat', 'dibilang', 'free', 'serum']","['tulis', 'promo', 'free', 'serum', 'cekout', 'chat', 'bilang', 'free', 'serum']"
222,aplikatornya kenapa begini ya tidak bisa dipakai,aplikatornya kenapa begini ya tidak bisa dipakai,"['aplikatornya', 'kenapa', 'begini', 'ya', 'tidak', 'bisa', 'dipakai']","['aplikatornya', 'ya', 'dipakai']","['aplikatornya', 'ya', 'pakai']"
223,aneh yah yang kali ini beli barang sampai minggu pas baru sampai dari pesan barang padahal bbrp hari sebelumnya mah besokannya juga sampe shade warna sih cocok yah sama orang asia tapi tau deh tahan apa gak dan crack apa gak moga aja gak aneh dan gak napa,aneh ya yang kali ini beli barang sampai minggu pas baru sampai dari pesan barang padahal beberapa hari sebelumnya mah besokannya juga sampai shade warna sih cocok ya sama orang asia tapi tau deh tahan apa enggak dan crack apa enggak moga saja enggak aneh dan enggak kenapa,"['aneh', 'ya', 'yang', 'kali', 'ini', 'beli', 'barang', 'sampai', 'minggu', 'pas', 'baru', 'sampai', 'dari', 'pesan', 'barang', 'padahal', 'beberapa', 'hari', 'sebelumnya', 'mah', 'besokannya', 'juga', 'sampai', 'shade', 'warna', 'sih', 'cocok', 'ya', 'sama', 'orang', 'asia', 'tapi', 'tau', 'deh', 'tahan', 'apa', 'enggak', 'dan', 'crack', 'apa', 'enggak', 'moga', 'saja', 'enggak', 'aneh', 'dan', 'enggak', 'kenapa']","['aneh', 'ya', 'kali', 'beli', 'barang', 'minggu', 'pas', 'pesan', 'barang', 'mah', 'besokannya', 'shade', 'warna', 'sih', 'cocok', 'ya', 'orang', 'asia', 'tau', 'deh', 'tahan', 'crack', 'moga', 'aneh']","['aneh', 'ya', 'kali', 'beli', 'barang', 'minggu', 'pas', 'pesan', 'barang', 'mah', 'besok', 'shade', 'warna', 'sih', 'cocok', 'ya', 'orang', 'asia', 'tau', 'deh', 'tahan', 'crack', 'moga', 'aneh']"
224,pilih opsi bundle tapi yg dikirim cuma produk kecewa banget,pilih opsi bundle tapi yang dikirim cuma produk kecewa banget,"['pilih', 'opsi', 'bundle', 'tapi', 'yang', 'dikirim', 'cuma', 'produk', 'kecewa', 'banget']","['pilih', 'opsi', 'bundle', 'dikirim', 'produk', 'kecewa', 'banget']","['pilih', 'opsi', 'bundle', 'kirim', 'produk', 'kecewa', 'banget']"
225,payah ga bs cancel alasannya aneh,payah enggak bisa cancel alasannya aneh,"['payah', 'enggak', 'bisa', 'cancel', 'alasannya', 'aneh']","['payah', 'cancel', 'alasannya', 'aneh']","['payah', 'cancel', 'alas', 'aneh']"
226,niat coba retinol dan tidak cocok dikulit saya kak  pemakaian langsung kering mengelupas sampai perih hari ke setelah lepas pemakaian masih perih kayak diguyur air panas tiap pake lotion lama baru kali ini ga cocok sebegininya huhu,niat coba retinol dan tidak cocok dikulit saya kak  pemakaian langsung kering mengelupas sampai perih hari ke setelah lepas pemakaian masih perih kayak diguyur air panas tiap pakai lotion lama baru kali ini enggak cocok sebegininya huhu,"['niat', 'coba', 'retinol', 'dan', 'tidak', 'cocok', 'dikulit', 'saya', 'kak', 'pemakaian', 'langsung', 'kering', 'mengelupas', 'sampai', 'perih', 'hari', 'ke', 'setelah', 'lepas', 'pemakaian', 'masih', 'perih', 'kayak', 'diguyur', 'air', 'panas', 'tiap', 'pakai', 'lotion', 'lama', 'baru', 'kali', 'ini', 'enggak', 'cocok', 'sebegininya', 'huhu']","['niat', 'coba', 'retinol', 'cocok', 'dikulit', 'kak', 'pemakaian', 'langsung', 'kering', 'mengelupas', 'perih', 'lepas', 'pemakaian', 'perih', 'kayak', 'diguyur', 'air', 'panas', 'pakai', 'lotion', 'kali', 'cocok', 'sebegininya', 'huhu']","['niat', 'coba', 'retinol', 'cocok', 'kulit', 'kak', 'pakai', 'langsung', 'kering', 'kelupas', 'perih', 'lepas', 'pakai', 'perih', 'kayak', 'guyur', 'air', 'panas', 'pakai', 'lotion', 'kali', 'cocok', 'begini', 'huhu']"
227,hati hati kalau mau beli yg dapet free tanyain lagi sama seller bakal dapet atau ngga aku beli disini tertera dapet free produk ternyata ga dapet ,hati hati kalau mau beli yang dapat free tanyakan lagi sama seller bakal dapat atau enggak aku beli disini tertera dapat free produk ternyata enggak dapat ,"['hati', 'hati', 'kalau', 'mau', 'beli', 'yang', 'dapat', 'free', 'tanyakan', 'lagi', 'sama', 'seller', 'bakal', 'dapat', 'atau', 'enggak', 'aku', 'beli', 'disini', 'tertera', 'dapat', 'free', 'produk', 'ternyata', 'enggak', 'dapat']","['hati', 'hati', 'beli', 'free', 'seller', 'beli', 'tertera', 'free', 'produk']","['hati', 'hati', 'beli', 'free', 'seller', 'beli', 'tera', 'free', 'produk']"
228,ini perasaan gue aja atau yang pouch refill emang seencer itu beneran encer banget dibanding yang pump dan berbau,ini perasaan gue saja atau yang pouch refill memang seencer itu benaran encer banget dibanding yang pump dan berbau,"['ini', 'perasaan', 'gue', 'saja', 'atau', 'yang', 'pouch', 'refill', 'memang', 'seencer', 'itu', 'benaran', 'encer', 'banget', 'dibanding', 'yang', 'pump', 'dan', 'berbau']","['perasaan', 'gue', 'pouch', 'refill', 'seencer', 'benaran', 'encer', 'banget', 'dibanding', 'pump', 'berbau']","['asa', 'gue', 'pouch', 'refill', 'encer', 'benar', 'encer', 'banget', 'banding', 'pump', 'bau']"
