,Review,Review_norm,review_tokens,review_tokens_SR
76,barangnya sih masih aman tapi udah gedeg banget sama ekspedisinya langsung main lempar masuk pagar tanpa manggil atau nelpon padahal di kemasannya udah ada tulisan fragile terus di dalamnya gak dibalut bubble wrap ini rentan banget sebelumnya aku udah complaint di review tapi gak ditanggapi karena aku kasih bintang lima ini aku kasih bintang satu tolong azarine ekpedisinya diregur,barangnya sih masih aman tapi sudah gedek banget sama ekspedisinya langsung main lempar masuk pagar tanpa manggil atau nelpon padahal di kemasannya sudah ada tulisan fragile terus di dalamnya enggak dibalut bubble wrap ini rentan banget sebelumnya aku sudah complaint di review tapi enggak ditanggapi karena aku kasih bintang lima ini aku kasih bintang satu tolong azarine ekpedisinya diregur,"['barangnya', 'sih', 'masih', 'aman', 'tapi', 'sudah', 'gedek', 'banget', 'sama', 'ekspedisinya', 'langsung', 'main', 'lempar', 'masuk', 'pagar', 'tanpa', 'manggil', 'atau', 'nelpon', 'padahal', 'di', 'kemasannya', 'sudah', 'ada', 'tulisan', 'fragile', 'terus', 'di', 'dalamnya', 'enggak', 'dibalut', 'bubble', 'wrap', 'ini', 'rentan', 'banget', 'sebelumnya', 'aku', 'sudah', 'complaint', 'di', 'review', 'tapi', 'enggak', 'ditanggapi', 'karena', 'aku', 'kasih', 'bintang', 'lima', 'ini', 'aku', 'kasih', 'bintang', 'satu', 'tolong', 'azarine', 'ekpedisinya', 'diregur']","['barangnya', 'sih', 'aman', 'gedek', 'banget', 'ekspedisinya', 'langsung', 'main', 'lempar', 'masuk', 'pagar', 'manggil', 'nelpon', 'kemasannya', 'tulisan', 'fragile', 'dalamnya', 'dibalut', 'bubble', 'wrap', 'rentan', 'banget', 'complaint', 'review', 'ditanggapi', 'kasih', 'bintang', 'kasih', 'bintang', 'tolong', 'azarine', 'ekpedisinya', 'diregur']"
77,barang tidak ada,barang tidak ada,"['barang', 'tidak', 'ada']",['barang']
78,pelayanan lemot bgt di proses masa hari blm di kirim estimasi dtg tgl datangnya tgl malam,pelayanan lemot banget di proses masa hari belum di kirim estimasi datang tanggal datangnya tanggal malam,"['pelayanan', 'lemot', 'banget', 'di', 'proses', 'masa', 'hari', 'belum', 'di', 'kirim', 'estimasi', 'datang', 'tanggal', 'datangnya', 'tanggal', 'malam']","['pelayanan', 'lemot', 'banget', 'proses', 'kirim', 'estimasi', 'tanggal', 'datangnya', 'tanggal', 'malam']"
79,bikin makin meradang murah sih tapi ga cocok,bikin makin meradang murah sih tapi enggak cocok,"['bikin', 'makin', 'meradang', 'murah', 'sih', 'tapi', 'enggak', 'cocok']","['bikin', 'meradang', 'murah', 'sih', 'cocok']"
80,diki bgt dih ga sesuai,diki banget dih enggak sesuai,"['diki', 'banget', 'dih', 'enggak', 'sesuai']","['diki', 'banget', 'dih', 'sesuai']"
81,pengiriman lama,pengiriman lama,"['pengiriman', 'lama']",['pengiriman']
82,barang yg di kirim tidak sesuai dengan pesanan pesannya  white night cream yg di kirim malah serum  white emang baru kali ini terima barang tidak sesuai pesanan biasanya selalu sesuai tapi tetap saya kecewa krna saya lg butuh night cream kebetulan sudah habis night creamnya udah lama nungguin udah dtng malah salah lain kali lebih teliti lagi pelayanan nya biar gak kecewa customer saya udah cocok pakai produk azarine klo udah salah sprti ini jadinya males dan takut buat pesan lagi,barang yang di kirim tidak sesuai dengan pesanan pesannya  white night cream yang di kirim malah serum  white memang baru kali ini terima barang tidak sesuai pesanan biasanya selalu sesuai tapi tetap saya kecewa karena saya lagi butuh night cream kebetulan sudah habis night creamnya sudah lama menunggu sudah dtng malah salah lain kali lebih teliti lagi pelayanan nya biar enggak kecewa customer saya sudah cocok pakai produk azarine kalo sudah salah seperti ini jadinya malas dan takut buat pesan lagi,"['barang', 'yang', 'di', 'kirim', 'tidak', 'sesuai', 'dengan', 'pesanan', 'pesannya', 'white', 'night', 'cream', 'yang', 'di', 'kirim', 'malah', 'serum', 'white', 'memang', 'baru', 'kali', 'ini', 'terima', 'barang', 'tidak', 'sesuai', 'pesanan', 'biasanya', 'selalu', 'sesuai', 'tapi', 'tetap', 'saya', 'kecewa', 'karena', 'saya', 'lagi', 'butuh', 'night', 'cream', 'kebetulan', 'sudah', 'habis', 'night', 'creamnya', 'sudah', 'lama', 'menunggu', 'sudah', 'dtng', 'malah', 'salah', 'lain', 'kali', 'lebih', 'teliti', 'lagi', 'pelayanan', 'nya', 'biar', 'enggak', 'kecewa', 'customer', 'saya', 'sudah', 'cocok', 'pakai', 'produk', 'azarine', 'kalo', 'sudah', 'salah', 'seperti', 'ini', 'jadinya', 'malas', 'dan', 'takut', 'buat', 'pesan', 'lagi']","['barang', 'kirim', 'sesuai', 'pesanan', 'pesannya', 'white', 'night', 'cream', 'kirim', 'serum', 'white', 'kali', 'terima', 'barang', 'sesuai', 'pesanan', 'sesuai', 'kecewa', 'butuh', 'night', 'cream', 'habis', 'night', 'creamnya', 'menunggu', 'dtng', 'salah', 'kali', 'teliti', 'pelayanan', 'nya', 'biar', 'kecewa', 'customer', 'cocok', 'pakai', 'produk', 'azarine', 'kalo', 'salah', 'malas', 'takut', 'pesan']"
83,aneh cream malem isinya cuma doang dipencet ga keluar sedangkan day creamnya mah full gausah diteken bgt udh keluar udh komplen jawabannya malah ga memuaskan,aneh cream malam isinya cuma doang dipencet enggak keluar sedangkan day creamnya mah full enggak usah diteken banget sudah keluar sudah komplen jawabannya malah enggak memuaskan,"['aneh', 'cream', 'malam', 'isinya', 'cuma', 'doang', 'dipencet', 'enggak', 'keluar', 'sedangkan', 'day', 'creamnya', 'mah', 'full', 'enggak', 'usah', 'diteken', 'banget', 'sudah', 'keluar', 'sudah', 'komplen', 'jawabannya', 'malah', 'enggak', 'memuaskan']","['aneh', 'cream', 'malam', 'isinya', 'doang', 'dipencet', 'day', 'creamnya', 'mah', 'full', 'diteken', 'banget', 'komplen', 'jawabannya', 'memuaskan']"
84,packing cuma bubble wrap penyok parah lupa unboxing lain kali harus inbox biar gak seenaknya kalau packing bener kecewa sama azarine udah laris pelayanan asal asalan,packing cuma bubble wrap penyok parah lupa unboxing lain kali harus inbox biar enggak seenaknya kalau packing benar kecewa sama azarine sudah laris pelayanan asal asalan,"['packing', 'cuma', 'bubble', 'wrap', 'penyok', 'parah', 'lupa', 'unboxing', 'lain', 'kali', 'harus', 'inbox', 'biar', 'enggak', 'seenaknya', 'kalau', 'packing', 'benar', 'kecewa', 'sama', 'azarine', 'sudah', 'laris', 'pelayanan', 'asal', 'asalan']","['packing', 'bubble', 'wrap', 'penyok', 'parah', 'lupa', 'unboxing', 'kali', 'inbox', 'biar', 'packing', 'kecewa', 'azarine', 'laris', 'pelayanan', 'asalan']"
85,kecewa mentang beli produk packing asalan cuma bubblewrap sekelas official kalah sama seller amatiran,kecewa mentang beli produk packing asalan cuma bubblewrap sekelas official kalah sama seller amatiran,"['kecewa', 'mentang', 'beli', 'produk', 'packing', 'asalan', 'cuma', 'bubblewrap', 'sekelas', 'official', 'kalah', 'sama', 'seller', 'amatiran']","['kecewa', 'mentang', 'beli', 'produk', 'packing', 'asalan', 'bubblewrap', 'sekelas', 'official', 'kalah', 'seller', 'amatiran']"
86,pengemasan lama banget dateng penyok packing cuma bubble wrap polosan gaada sticker fragile apapun wajib video unboxing lain kali karena kalau gaada gamau tanggung jawab penjualnya walaupun barang rusak so far official store paling buruk yg pernah dibeli mulai dari pengemasan lelet packing gak niat purna jualnya juga ngaco semoga berbenah ya kamu sayang banget kalau udah rame tapi gak diikuti kualitas pelayanan offstorenya shame on you azarine,pengemasan lama banget datang penyok packing cuma bubble wrap polosan enggak ada sticker fragile apapun wajib video unboxing lain kali karena kalau enggak ada enggak mau tanggung jawab penjualnya walaupun barang rusak so far official store paling buruk yang pernah dibeli mulai dari pengemasan lelet packing enggak niat purna jualnya juga mengaco semoga berbenah ya kamu sayang banget kalau sudah rame tapi enggak diikuti kualitas pelayanan offstorenya shame on you azarine,"['pengemasan', 'lama', 'banget', 'datang', 'penyok', 'packing', 'cuma', 'bubble', 'wrap', 'polosan', 'enggak', 'ada', 'sticker', 'fragile', 'apapun', 'wajib', 'video', 'unboxing', 'lain', 'kali', 'karena', 'kalau', 'enggak', 'ada', 'enggak', 'mau', 'tanggung', 'jawab', 'penjualnya', 'walaupun', 'barang', 'rusak', 'so', 'far', 'official', 'store', 'paling', 'buruk', 'yang', 'pernah', 'dibeli', 'mulai', 'dari', 'pengemasan', 'lelet', 'packing', 'enggak', 'niat', 'purna', 'jualnya', 'juga', 'mengaco', 'semoga', 'berbenah', 'ya', 'kamu', 'sayang', 'banget', 'kalau', 'sudah', 'rame', 'tapi', 'enggak', 'diikuti', 'kualitas', 'pelayanan', 'offstorenya', 'shame', 'on', 'you', 'azarine']","['pengemasan', 'banget', 'penyok', 'packing', 'bubble', 'wrap', 'polosan', 'sticker', 'fragile', 'apapun', 'wajib', 'video', 'unboxing', 'kali', 'tanggung', 'penjualnya', 'barang', 'rusak', 'so', 'far', 'official', 'store', 'buruk', 'dibeli', 'pengemasan', 'lelet', 'packing', 'niat', 'purna', 'jualnya', 'mengaco', 'semoga', 'berbenah', 'ya', 'sayang', 'banget', 'rame', 'diikuti', 'kualitas', 'pelayanan', 'offstorenya', 'shame', 'on', 'you', 'azarine']"
87,gmn ya aneh ga kaya biasanya pengiriman nya lama sampe seminggu pdhl udah langganan dr dulu terus lubangnya ga dikasih segel kaya udah dipake malah pao cuma bulan jadi gatau ini bisa dipakenya sampe kapan meskipun exp date masih lama maaf saya cuma review jujur tanpa ada niat buruk apapun,bagaimana ya aneh enggak kayak biasanya pengiriman nya lama sampai seminggu padahal sudah langganan dari dulu terus lubangnya enggak dikasih segel kayak sudah dipakai malah pao cuma bulan jadi enggak tau ini bisa dipakai sampai kapan meskipun exp date masih lama maaf saya cuma review jujur tanpa ada niat buruk apapun,"['bagaimana', 'ya', 'aneh', 'enggak', 'kayak', 'biasanya', 'pengiriman', 'nya', 'lama', 'sampai', 'seminggu', 'padahal', 'sudah', 'langganan', 'dari', 'dulu', 'terus', 'lubangnya', 'enggak', 'dikasih', 'segel', 'kayak', 'sudah', 'dipakai', 'malah', 'pao', 'cuma', 'bulan', 'jadi', 'enggak', 'tau', 'ini', 'bisa', 'dipakai', 'sampai', 'kapan', 'meskipun', 'exp', 'date', 'masih', 'lama', 'maaf', 'saya', 'cuma', 'review', 'jujur', 'tanpa', 'ada', 'niat', 'buruk', 'apapun']","['ya', 'aneh', 'kayak', 'pengiriman', 'nya', 'seminggu', 'langganan', 'lubangnya', 'dikasih', 'segel', 'kayak', 'dipakai', 'pao', 'tau', 'dipakai', 'exp', 'date', 'maaf', 'review', 'jujur', 'niat', 'buruk', 'apapun']"
88,cashback tidak berikan sudah jelas saya input promo cashback tokonya,cashback tidak berikan sudah jelas saya input promo cashback tokonya,"['cashback', 'tidak', 'berikan', 'sudah', 'jelas', 'saya', 'input', 'promo', 'cashback', 'tokonya']","['cashback', 'input', 'promo', 'cashback', 'tokonya']"
89,barangnya sih bagus cuman pelayanannya lelet banget pembelian kedua kirain bakal lebih cepat ternyata sama saja mending cari  distributor lain saja,barangnya sih bagus cuman pelayanannya lelet banget pembelian kedua mengira bakal lebih cepat ternyata sama saja mending cari  distributor lain saja,"['barangnya', 'sih', 'bagus', 'cuman', 'pelayanannya', 'lelet', 'banget', 'pembelian', 'kedua', 'mengira', 'bakal', 'lebih', 'cepat', 'ternyata', 'sama', 'saja', 'mending', 'cari', 'distributor', 'lain', 'saja']","['barangnya', 'sih', 'bagus', 'cuman', 'pelayanannya', 'lelet', 'banget', 'pembelian', 'cepat', 'mending', 'cari', 'distributor']"
90,cream nya gak bagus setah pake minggu muka saya malah makin hitam jauh beda sebelom saya pake cream ini muka saya tidak sehitam ini setelah pake cream ini malah tambah hitam,cream nya enggak bagus setah pakai minggu muka saya malah makin hitam jauh beda sebelom saya pakai cream ini muka saya tidak sehitam ini setelah pakai cream ini malah tambah hitam,"['cream', 'nya', 'enggak', 'bagus', 'setah', 'pakai', 'minggu', 'muka', 'saya', 'malah', 'makin', 'hitam', 'jauh', 'beda', 'sebelom', 'saya', 'pakai', 'cream', 'ini', 'muka', 'saya', 'tidak', 'sehitam', 'ini', 'setelah', 'pakai', 'cream', 'ini', 'malah', 'tambah', 'hitam']","['cream', 'nya', 'bagus', 'setah', 'pakai', 'minggu', 'muka', 'hitam', 'beda', 'sebelom', 'pakai', 'cream', 'muka', 'sehitam', 'pakai', 'cream', 'hitam']"
91,ya di kirim hanya dus kosong,ya di kirim hanya dus kosong,"['ya', 'di', 'kirim', 'hanya', 'dus', 'kosong']","['ya', 'kirim', 'dus', 'kosong']"
92,lain kali kalo tidak punya produk jangan ikutan flash sale bohongin konsumen aja,lain kali kalo tidak punya produk jangan ikutan flash sale bohongin konsumen saja,"['lain', 'kali', 'kalo', 'tidak', 'punya', 'produk', 'jangan', 'ikutan', 'flash', 'sale', 'bohongin', 'konsumen', 'saja']","['kali', 'kalo', 'produk', 'ikutan', 'flash', 'sale', 'bohongin', 'konsumen']"
93,barang ini tidak dikirim saya buat komplain lalu diberikan opsi pengembalian dana atau menunggu sampai barang ready baru dikirimkan saya pilih opsi yg kedua dong karena saya sudah merasa dapet flash sale dan sudah berebutan dengan semua orang di seluruh indonesia ini namun di keesokan harinya komplain sudah diselesaikan dan dana dibalikin perak dih kalo gitu buat apa ngasih opsi gitu ngga guna,barang ini tidak dikirim saya buat komplain lalu diberikan opsi pengembalian dana atau menunggu sampai barang ready baru dikirimkan saya pilih opsi yang kedua dong karena saya sudah merasa dapat flash sale dan sudah berebutan dengan semua orang di seluruh indonesia ini namun di keesokan harinya komplain sudah diselesaikan dan dana dibalikin perak dih kalo begitu buat apa mengasih opsi begitu enggak guna,"['barang', 'ini', 'tidak', 'dikirim', 'saya', 'buat', 'komplain', 'lalu', 'diberikan', 'opsi', 'pengembalian', 'dana', 'atau', 'menunggu', 'sampai', 'barang', 'ready', 'baru', 'dikirimkan', 'saya', 'pilih', 'opsi', 'yang', 'kedua', 'dong', 'karena', 'saya', 'sudah', 'merasa', 'dapat', 'flash', 'sale', 'dan', 'sudah', 'berebutan', 'dengan', 'semua', 'orang', 'di', 'seluruh', 'indonesia', 'ini', 'namun', 'di', 'keesokan', 'harinya', 'komplain', 'sudah', 'diselesaikan', 'dan', 'dana', 'dibalikin', 'perak', 'dih', 'kalo', 'begitu', 'buat', 'apa', 'mengasih', 'opsi', 'begitu', 'enggak', 'guna']","['barang', 'dikirim', 'komplain', 'opsi', 'pengembalian', 'dana', 'menunggu', 'barang', 'ready', 'dikirimkan', 'pilih', 'opsi', 'flash', 'sale', 'berebutan', 'orang', 'indonesia', 'keesokan', 'harinya', 'komplain', 'diselesaikan', 'dana', 'dibalikin', 'perak', 'dih', 'kalo', 'mengasih', 'opsi']"
94,barang ini dikirim tapi yg serum apricot tidak saya buat komplain lalu diberikan opsi pengembalian dana atau menunggu sampai barang ready baru dikirimkan saya pilih opsi yg kedua dong karena saya sudah merasa dapet flash sale dan sudah berebutan dengan semua orang di seluruh indonesia ini namun di keesokan harinya komplain sudah diselesaikan dan dana dibalikin perak dih kalo gitu buat apa ngasih opsi gitu ngga guna,barang ini dikirim tapi yang serum apricot tidak saya buat komplain lalu diberikan opsi pengembalian dana atau menunggu sampai barang ready baru dikirimkan saya pilih opsi yang kedua dong karena saya sudah merasa dapat flash sale dan sudah berebutan dengan semua orang di seluruh indonesia ini namun di keesokan harinya komplain sudah diselesaikan dan dana dibalikin perak dih kalo begitu buat apa mengasih opsi begitu enggak guna,"['barang', 'ini', 'dikirim', 'tapi', 'yang', 'serum', 'apricot', 'tidak', 'saya', 'buat', 'komplain', 'lalu', 'diberikan', 'opsi', 'pengembalian', 'dana', 'atau', 'menunggu', 'sampai', 'barang', 'ready', 'baru', 'dikirimkan', 'saya', 'pilih', 'opsi', 'yang', 'kedua', 'dong', 'karena', 'saya', 'sudah', 'merasa', 'dapat', 'flash', 'sale', 'dan', 'sudah', 'berebutan', 'dengan', 'semua', 'orang', 'di', 'seluruh', 'indonesia', 'ini', 'namun', 'di', 'keesokan', 'harinya', 'komplain', 'sudah', 'diselesaikan', 'dan', 'dana', 'dibalikin', 'perak', 'dih', 'kalo', 'begitu', 'buat', 'apa', 'mengasih', 'opsi', 'begitu', 'enggak', 'guna']","['barang', 'dikirim', 'serum', 'apricot', 'komplain', 'opsi', 'pengembalian', 'dana', 'menunggu', 'barang', 'ready', 'dikirimkan', 'pilih', 'opsi', 'flash', 'sale', 'berebutan', 'orang', 'indonesia', 'keesokan', 'harinya', 'komplain', 'diselesaikan', 'dana', 'dibalikin', 'perak', 'dih', 'kalo', 'mengasih', 'opsi']"
95,palsu,palsu,['palsu'],['palsu']
96,dipacknya ngasal banget trs gaada buble wrapnya lagi cuman sunscreen langsung ke dus super ga niat jelek banget sih service packagingnya padahal ini official store lohh,dipacknya ngasal banget terus enggak ada buble wrapnya lagi cuman sunscreen langsung ke dus super enggak niat jelek banget sih service packagingnya padahal ini official store loh,"['dipacknya', 'ngasal', 'banget', 'terus', 'enggak', 'ada', 'buble', 'wrapnya', 'lagi', 'cuman', 'sunscreen', 'langsung', 'ke', 'dus', 'super', 'enggak', 'niat', 'jelek', 'banget', 'sih', 'service', 'packagingnya', 'padahal', 'ini', 'official', 'store', 'loh']","['dipacknya', 'ngasal', 'banget', 'buble', 'wrapnya', 'cuman', 'sunscreen', 'langsung', 'dus', 'super', 'niat', 'jelek', 'banget', 'sih', 'service', 'packagingnya', 'official', 'store', 'loh']"
97,kecewa bgt baru jg beli tp segel dalemnya udah bolong kayak sengaja dibolongin beda sama yg azarin ss gel itu dia masih kesegel ga divideoin dari awal jd gabisa komplen deh,kecewa banget baru juga beli tapi segel dalemnya sudah bolong kayak sengaja dibolongin beda sama yang azarin ss gel itu dia masih kesegel enggak divideoin dari awal jadi enggak bisa komplen deh,"['kecewa', 'banget', 'baru', 'juga', 'beli', 'tapi', 'segel', 'dalemnya', 'sudah', 'bolong', 'kayak', 'sengaja', 'dibolongin', 'beda', 'sama', 'yang', 'azarin', 'ss', 'gel', 'itu', 'dia', 'masih', 'kesegel', 'enggak', 'divideoin', 'dari', 'awal', 'jadi', 'enggak', 'bisa', 'komplen', 'deh']","['kecewa', 'banget', 'beli', 'segel', 'dalemnya', 'bolong', 'kayak', 'sengaja', 'dibolongin', 'beda', 'azarin', 'ss', 'gel', 'kesegel', 'divideoin', 'komplen', 'deh']"
98,kali ini paket white series yg dtng cmn harusnya udh komplain tpi ngga direspon samsek pantes didalam paket ada kertas cara ngajuin komplain trnyata emng ga beres isinya,kali ini paket white series yang dtng cuman harusnya sudah komplain tapi enggak direspon sama sekali pantas didalam paket ada kertas cara mengajukan komplain ternyata memang enggak beres isinya,"['kali', 'ini', 'paket', 'white', 'series', 'yang', 'dtng', 'cuman', 'harusnya', 'sudah', 'komplain', 'tapi', 'enggak', 'direspon', 'sama', 'sekali', 'pantas', 'didalam', 'paket', 'ada', 'kertas', 'cara', 'mengajukan', 'komplain', 'ternyata', 'memang', 'enggak', 'beres', 'isinya']","['kali', 'paket', 'white', 'series', 'dtng', 'cuman', 'komplain', 'direspon', 'didalam', 'paket', 'kertas', 'mengajukan', 'komplain', 'beres', 'isinya']"
99,tidak sampai barang nya,tidak sampai barang nya,"['tidak', 'sampai', 'barang', 'nya']","['barang', 'nya']"
