,Review
484,ya iyalah kecewa kan barangnya ga ada komplain barang yg dikirim kurang gampang banget tinggal setujui aja balikin uang ga ada konfirmasi apa apa kalau barang tidak ada mana barang dikirim lama banget udah nunggu lama ga ada barangnya gimana ga super kecewa pesan tanggal baru diproses tanggal karena katanya libur ya itu dijawab soalnya nanya kalo ga nanya paling batal otomatis sabar sabar aja kalo masih mau pesan di sini berharap dapat pelayanan terbaik karena ini toko official malah kaya gini
485,kecewa td padahal sdh bayar pesanan melalui indomaret sebelum waktu yg ditentukan berakhir tapi pas sdh selesai pembayaran malah dibatalkan keterangan nya pesanan sdh dibayar sama pembeli lain lain kali lakukan pembayaran secepatnya ya tapi katanya itu pihak tokped nya yg membatalkan gak tau deh
486,aku belanja disini ketawa sekali order tgl ga di proses proses harus nya tgl di kirim sekalinya di proses ga di kirim kirim aku cancel malah di terus in tapi ga di kirim kirim juga jgn alesan ini itu blabla aku yg order di toko sebelah tgl langsung proses dan dikirim order ditoko ini lelet dan lama terus terang aku kecewa dgn pelayanan nya yg kurang
487,barang kosong tidak ada konfirmasi dan urus pengembalian dana sangat sulit slow respon tidak ada solusi
488,saya order sunscreen dan hairspa tapi yang terkirim cuma sunscreen saja padahal invoicenya tertera sunscreen dan hairspa
489,proses konfirmasi dan pemrosesan nya lama banget
490,pengemasan hari pengiriman hari udah kayak beli barang di luar negeri aja respon juga jelek udh kesel karna lama ga dikirim akhirnya pesanan dibatalkan aja tapinya malah ditolak wkwkkwkwkwk kocak
491,lama sekali datangnya pesan tgl mei baru datang juni sore informasi dari seller tentang tracking barang jg tidak jelas cukup sekali saja pesan disini
492,beli tapi datang cuma karena sering repeat memang pengiriman lelet banget tapi gak pernah salah  ini bener salah di komplain gak terima alasan sop harus unboaxing kalau memang punya sop pasti di gudang nya ada cctv dan stock akhir juga tolong di cek kalau kaya gini makin banyak korban karena gak semua pembeli sempet unboxing seperti itu dan gak guna ya kalau memang datang saya bilang datang sumpah kecewa dan tanggapan chat nya juga parah
493,no review found
494,salah kirim males gw ngurus retur dll ribet ya udah bintang aja
495,no review found
496,hari setelah order br dipickup barangnya
497,kalau barang tdk ada toko wajib konfirmasi ke customer melalui nomer kah chat toped kah bukan seenaknya kasih secarik kertas minta klaim refund barang yg kosong takut harus kasih vouchsr ribu ya buat apa ada pengaturan stok kalau gitu sayangnya tokopedia seperti tutup mata akan praktek seperti ini
498,no review found
499,gmn ini barang blom saya terima dr tgl september sampai sekarang tp statusnya udh  terima pdhl  laporan akhir barang  kembalikan ke saller
