,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
36,bocor dong sampe hampir habis sudah saya videokan pas unboxingnya juga sedih banget sih padahal selalu pake avoskin tapi baru sekarang dapet paket tumpeh tumpeh,bocor dong sampai hampir habis sudah saya videokan pas unboxingnya juga sedih banget sih padahal selalu pakai avoskin tapi baru sekarang dapat paket tumpeh tumpeh,"['bocor', 'dong', 'sampai', 'hampir', 'habis', 'sudah', 'saya', 'videokan', 'pas', 'unboxingnya', 'juga', 'sedih', 'banget', 'sih', 'padahal', 'selalu', 'pakai', 'avoskin', 'tapi', 'baru', 'sekarang', 'dapat', 'paket', 'tumpeh', 'tumpeh']","['bocor', 'habis', 'videokan', 'pas', 'unboxingnya', 'sedih', 'banget', 'sih', 'pakai', 'avoskin', 'paket', 'tumpeh', 'tumpeh']","['bocor', 'habis', 'video', 'pas', 'unboxingnya', 'sedih', 'banget', 'sih', 'pakai', 'avoskin', 'paket', 'tumpeh', 'tumpeh']"
37,barang order tidak sampai,barang order tidak sampai,"['barang', 'order', 'tidak', 'sampai']","['barang', 'order']","['barang', 'order']"
38,salah kirim barangnya kurang toner udah gitu yang ngaco lagi barang yg salah kirim berupa sheetmask gw disuru beli coyyy literally dipaksa sih rb bukan masalah nominalnya tp masalah pelayanan yang sama sekali ga memuaskan harusnya dia tinggal ngirim lg barangnya yg kurang kan mslh selesai ga panjang  lebar kayak gini,salah kirim barangnya kurang toner sudah begitu yang mengaco lagi barang yang salah kirim berupa sheetmask gue disuru beli coy literally dipaksa sih ribu bukan masalah nominalnya tapi masalah pelayanan yang sama sekali enggak memuaskan harusnya dia tinggal mengirim lagi barangnya yang kurang kan masalah selesai enggak panjang  lebar kayak begini,"['salah', 'kirim', 'barangnya', 'kurang', 'toner', 'sudah', 'begitu', 'yang', 'mengaco', 'lagi', 'barang', 'yang', 'salah', 'kirim', 'berupa', 'sheetmask', 'gue', 'disuru', 'beli', 'coy', 'literally', 'dipaksa', 'sih', 'ribu', 'bukan', 'masalah', 'nominalnya', 'tapi', 'masalah', 'pelayanan', 'yang', 'sama', 'sekali', 'enggak', 'memuaskan', 'harusnya', 'dia', 'tinggal', 'mengirim', 'lagi', 'barangnya', 'yang', 'kurang', 'kan', 'masalah', 'selesai', 'enggak', 'panjang', 'lebar', 'kayak', 'begini']","['salah', 'kirim', 'barangnya', 'toner', 'mengaco', 'barang', 'salah', 'kirim', 'sheetmask', 'gue', 'disuru', 'beli', 'coy', 'literally', 'dipaksa', 'sih', 'ribu', 'nominalnya', 'pelayanan', 'memuaskan', 'tinggal', 'mengirim', 'barangnya', 'selesai', 'lebar', 'kayak']","['salah', 'kirim', 'barang', 'toner', 'aco', 'barang', 'salah', 'kirim', 'sheetmask', 'gue', 'disuru', 'beli', 'coy', 'literally', 'paksa', 'sih', 'ribu', 'nominal', 'layan', 'muas', 'tinggal', 'kirim', 'barang', 'selesai', 'lebar', 'kayak']"
39,yang bermasalah bukan barang ini tp kualitas pelayanan cs di sini ga bakal lg dah beli di sini,yang bermasalah bukan barang ini tapi kualitas pelayanan customer service di sini enggak bakal lagi deh beli di sini,"['yang', 'bermasalah', 'bukan', 'barang', 'ini', 'tapi', 'kualitas', 'pelayanan', 'customer', 'service', 'di', 'sini', 'enggak', 'bakal', 'lagi', 'deh', 'beli', 'di', 'sini']","['bermasalah', 'barang', 'kualitas', 'pelayanan', 'customer', 'service', 'deh', 'beli']","['masalah', 'barang', 'kualitas', 'layan', 'customer', 'service', 'deh', 'beli']"
40,misal tau isinya bakal beginian ga bakal dah purchase please lah avoskin  sah pelit amat,misal tau isinya bakal beginian enggak bakal deh purchase please lah avoskin  sah pelit amat,"['misal', 'tau', 'isinya', 'bakal', 'beginian', 'enggak', 'bakal', 'deh', 'purchase', 'please', 'lah', 'avoskin', 'sah', 'pelit', 'amat']","['tau', 'isinya', 'deh', 'purchase', 'please', 'avoskin', 'sah', 'pelit']","['tau', 'isi', 'deh', 'purchase', 'please', 'avoskin', 'sah', 'pelit']"
41,tumpah semua yang di terima botol kosong,tumpah semua yang di terima botol kosong,"['tumpah', 'semua', 'yang', 'di', 'terima', 'botol', 'kosong']","['tumpah', 'terima', 'botol', 'kosong']","['tumpah', 'terima', 'botol', 'kosong']"
42,mau ganti pesanan gak mau dirubah alasan otomatis system padahal sy paham sekali sistem di tokped spt apa fokusnya hanya jualan bukan kepuasam pelanggan bgmna mau mempertahankan image jika byk customer yg kecewa,mau ganti pesanan enggak mau dirubah alasan otomatis system padahal saya paham sekali sistem di tokped seperti apa fokusnya hanya jualan bukan kepuasam pelanggan bagaimana mau mempertahankan image jika banyak customer yang kecewa,"['mau', 'ganti', 'pesanan', 'enggak', 'mau', 'dirubah', 'alasan', 'otomatis', 'system', 'padahal', 'saya', 'paham', 'sekali', 'sistem', 'di', 'tokped', 'seperti', 'apa', 'fokusnya', 'hanya', 'jualan', 'bukan', 'kepuasam', 'pelanggan', 'bagaimana', 'mau', 'mempertahankan', 'image', 'jika', 'banyak', 'customer', 'yang', 'kecewa']","['ganti', 'pesanan', 'dirubah', 'alasan', 'otomatis', 'system', 'paham', 'sistem', 'tokped', 'fokusnya', 'jualan', 'kepuasam', 'pelanggan', 'mempertahankan', 'image', 'customer', 'kecewa']","['ganti', 'pesan', 'rubah', 'alas', 'otomatis', 'system', 'paham', 'sistem', 'tokped', 'fokus', 'jual', 'kepuasam', 'langgan', 'tahan', 'image', 'customer', 'kecewa']"
43,bara tiba dengan selamat tapi cs avoskin tolong diperbaiki lagi dia ngomong soal sop tapi ga paham yang saya bilang cuma minta konfirmasi pesanan karena saya udah transaksi ngomong kemana bilang sop masa harus nunggu hari untuk konfirmasi pesanan padahal udah transaksi loh udah bayar,bara tiba dengan selamat tapi customer service avoskin tolong diperbaiki lagi dia mengomong soal sop tapi enggak paham yang saya bilang cuma meminta konfirmasi pesanan karena saya sudah transaksi mengomong kemana bilang sop masa harus menunggu hari untuk konfirmasi pesanan padahal sudah transaksi loh sudah bayar,"['bara', 'tiba', 'dengan', 'selamat', 'tapi', 'customer', 'service', 'avoskin', 'tolong', 'diperbaiki', 'lagi', 'dia', 'mengomong', 'soal', 'sop', 'tapi', 'enggak', 'paham', 'yang', 'saya', 'bilang', 'cuma', 'meminta', 'konfirmasi', 'pesanan', 'karena', 'saya', 'sudah', 'transaksi', 'mengomong', 'kemana', 'bilang', 'sop', 'masa', 'harus', 'menunggu', 'hari', 'untuk', 'konfirmasi', 'pesanan', 'padahal', 'sudah', 'transaksi', 'loh', 'sudah', 'bayar']","['bara', 'selamat', 'customer', 'service', 'avoskin', 'tolong', 'diperbaiki', 'mengomong', 'sop', 'paham', 'bilang', 'konfirmasi', 'pesanan', 'transaksi', 'mengomong', 'kemana', 'bilang', 'sop', 'menunggu', 'konfirmasi', 'pesanan', 'transaksi', 'loh', 'bayar']","['bara', 'selamat', 'customer', 'service', 'avoskin', 'tolong', 'baik', 'omong', 'sop', 'paham', 'bilang', 'konfirmasi', 'pesan', 'transaksi', 'omong', 'mana', 'bilang', 'sop', 'tunggu', 'konfirmasi', 'pesan', 'transaksi', 'loh', 'bayar']"
44,saya pesan masker apa kok ygdikirim malah yg ini,saya pesan masker apa kok ygdikirim malah yang ini,"['saya', 'pesan', 'masker', 'apa', 'kok', 'ygdikirim', 'malah', 'yang', 'ini']","['pesan', 'masker', 'ygdikirim']","['pesan', 'masker', 'ygdikirim']"
45,produk kemungkinan besar tidak original aroma sangat buruk seperti telur busuk saya pengguna serum avo ysb aa jadi familiar dengan baunya tapi produk ini sangat buruk baunya bahan kimia menyengat seperti telur busuk mau complain tapi sudah lewat hari hati hati aja,produk kemungkinan besar tidak original aroma sangat buruk seperti telur busuk saya pengguna serum avo ysb aa jadi familiar dengan baunya tapi produk ini sangat buruk baunya bahan kimia menyengat seperti telur busuk mau complain tapi sudah lewat hari hati hati saja,"['produk', 'kemungkinan', 'besar', 'tidak', 'original', 'aroma', 'sangat', 'buruk', 'seperti', 'telur', 'busuk', 'saya', 'pengguna', 'serum', 'avo', 'ysb', 'aa', 'jadi', 'familiar', 'dengan', 'baunya', 'tapi', 'produk', 'ini', 'sangat', 'buruk', 'baunya', 'bahan', 'kimia', 'menyengat', 'seperti', 'telur', 'busuk', 'mau', 'complain', 'tapi', 'sudah', 'lewat', 'hari', 'hati', 'hati', 'saja']","['produk', 'original', 'aroma', 'buruk', 'telur', 'busuk', 'pengguna', 'serum', 'avo', 'ysb', 'aa', 'familiar', 'baunya', 'produk', 'buruk', 'baunya', 'bahan', 'kimia', 'menyengat', 'telur', 'busuk', 'complain', 'hati', 'hati']","['produk', 'original', 'aroma', 'buruk', 'telur', 'busuk', 'guna', 'serum', 'avo', 'ysb', 'aa', 'familiar', 'bau', 'produk', 'buruk', 'bau', 'bahan', 'kimia', 'sengat', 'telur', 'busuk', 'complain', 'hati', 'hati']"
46,kok isinya seperti kosong isinya ga bisa keluar dari botol jadi ga bisa kepake padahal kemasan botol ampul dlm kardus segel,kok isinya seperti kosong isinya enggak bisa keluar dari botol jadi enggak bisa terpakai padahal kemasan botol ampul dalam kardus segel,"['kok', 'isinya', 'seperti', 'kosong', 'isinya', 'enggak', 'bisa', 'keluar', 'dari', 'botol', 'jadi', 'enggak', 'bisa', 'terpakai', 'padahal', 'kemasan', 'botol', 'ampul', 'dalam', 'kardus', 'segel']","['isinya', 'kosong', 'isinya', 'botol', 'terpakai', 'kemasan', 'botol', 'ampul', 'kardus', 'segel']","['isi', 'kosong', 'isi', 'botol', 'pakai', 'kemas', 'botol', 'ampul', 'kardus', 'segel']"
47,sekali pake wajah langsung breakout jerawat muncul syok padahal berharap jerawat hilang  malah muncul semua,sekali pakai wajah langsung breakout jerawat muncul syok padahal berharap jerawat hilang  malah muncul semua,"['sekali', 'pakai', 'wajah', 'langsung', 'breakout', 'jerawat', 'muncul', 'syok', 'padahal', 'berharap', 'jerawat', 'hilang', 'malah', 'muncul', 'semua']","['pakai', 'wajah', 'langsung', 'breakout', 'jerawat', 'muncul', 'syok', 'berharap', 'jerawat', 'hilang', 'muncul']","['pakai', 'wajah', 'langsung', 'breakout', 'jerawat', 'muncul', 'syok', 'harap', 'jerawat', 'hilang', 'muncul']"
48,sunscreen blepotan keluar dr tube sebaiknya tube di seal,sunscreen blepotan keluar dari tube sebaiknya tube di seal,"['sunscreen', 'blepotan', 'keluar', 'dari', 'tube', 'sebaiknya', 'tube', 'di', 'seal']","['sunscreen', 'blepotan', 'tube', 'tube', 'seal']","['sunscreen', 'blepot', 'tube', 'tube', 'seal']"
49,warnanya keruh banyak gelembungnya terus baunya aneh itu gapapakah sumpah avoskin kali ini mengecewakan,warnanya keruh banyak gelembungnya terus baunya aneh itu gapapakah sumpah avoskin kali ini mengecewakan,"['warnanya', 'keruh', 'banyak', 'gelembungnya', 'terus', 'baunya', 'aneh', 'itu', 'gapapakah', 'sumpah', 'avoskin', 'kali', 'ini', 'mengecewakan']","['warnanya', 'keruh', 'gelembungnya', 'baunya', 'aneh', 'gapapakah', 'sumpah', 'avoskin', 'kali', 'mengecewakan']","['warna', 'keruh', 'gelembung', 'bau', 'aneh', 'gapapakah', 'sumpah', 'avoskin', 'kali', 'kecewa']"
50,baru kali ini biasa nya beli ini baik ajah,baru kali ini biasa nya beli ini baik saja,"['baru', 'kali', 'ini', 'biasa', 'nya', 'beli', 'ini', 'baik', 'saja']","['kali', 'nya', 'beli']","['kali', 'nya', 'beli']"
51,pembelian kedua kenapa dapet barang kek gini yaa apa karna barang sale encer banget creamnya udah coba masukin kulkas tapi tetep gini aman ga ya tetep dipakenya,pembelian kedua kenapa dapat barang kayak begini ya apa karena barang sale encer banget creamnya sudah coba memasuki kulkas tapi tetap begini aman enggak ya tetap dipakai,"['pembelian', 'kedua', 'kenapa', 'dapat', 'barang', 'kayak', 'begini', 'ya', 'apa', 'karena', 'barang', 'sale', 'encer', 'banget', 'creamnya', 'sudah', 'coba', 'memasuki', 'kulkas', 'tapi', 'tetap', 'begini', 'aman', 'enggak', 'ya', 'tetap', 'dipakai']","['pembelian', 'barang', 'kayak', 'ya', 'barang', 'sale', 'encer', 'banget', 'creamnya', 'coba', 'memasuki', 'kulkas', 'aman', 'ya', 'dipakai']","['beli', 'barang', 'kayak', 'ya', 'barang', 'sale', 'encer', 'banget', 'creamnya', 'coba', 'pasuk', 'kulkas', 'aman', 'ya', 'pakai']"
52,isinya kosong pertama kali beli barang begini karena officialnya store jdi gak buat video dari barang barang isinya kosong,isinya kosong pertama kali beli barang begini karena officialnya store jadi enggak buat video dari barang barang isinya kosong,"['isinya', 'kosong', 'pertama', 'kali', 'beli', 'barang', 'begini', 'karena', 'officialnya', 'store', 'jadi', 'enggak', 'buat', 'video', 'dari', 'barang', 'barang', 'isinya', 'kosong']","['isinya', 'kosong', 'kali', 'beli', 'barang', 'officialnya', 'store', 'video', 'barang', 'barang', 'isinya', 'kosong']","['isi', 'kosong', 'kali', 'beli', 'barang', 'officialnya', 'store', 'video', 'barang', 'barang', 'isi', 'kosong']"
53,no review found,no review found,"['no', 'review', 'found']","['no', 'review', 'found']","['no', 'review', 'found']"
54,hmm agak ragu dengan produk ini baru sekali saya pakai kok jadi ada kerak putihnya gini di kulit saya ya,hmm agak ragu dengan produk ini baru sekali saya pakai kok jadi ada kerak putihnya begini di kulit saya ya,"['hmm', 'agak', 'ragu', 'dengan', 'produk', 'ini', 'baru', 'sekali', 'saya', 'pakai', 'kok', 'jadi', 'ada', 'kerak', 'putihnya', 'begini', 'di', 'kulit', 'saya', 'ya']","['hmm', 'ragu', 'produk', 'pakai', 'kerak', 'putihnya', 'kulit', 'ya']","['hmm', 'ragu', 'produk', 'pakai', 'kerak', 'putih', 'kulit', 'ya']"
55,unproffesional with handling complain,unproffesional with handling complain,"['unproffesional', 'with', 'handling', 'complain']","['unproffesional', 'with', 'handling', 'complain']","['unproffesional', 'with', 'handling', 'complain']"
56,sunscreen tidak sesuai foto ternyata hanya yang ml tidak dapat free wallet juga fotonya bener missleading kecewa banget,sunscreen tidak sesuai foto ternyata hanya yang ml tidak dapat free wallet juga fotonya benar missleading kecewa banget,"['sunscreen', 'tidak', 'sesuai', 'foto', 'ternyata', 'hanya', 'yang', 'ml', 'tidak', 'dapat', 'free', 'wallet', 'juga', 'fotonya', 'benar', 'missleading', 'kecewa', 'banget']","['sunscreen', 'sesuai', 'foto', 'ml', 'free', 'wallet', 'fotonya', 'missleading', 'kecewa', 'banget']","['sunscreen', 'sesuai', 'foto', 'ml', 'free', 'wallet', 'foto', 'missleading', 'kecewa', 'banget']"
57,syng banget kulit jd kemerahan dan gatel baru coba tonnernya padahal,sayang banget kulit jadi kemerahan dan gatel baru coba tonnernya padahal,"['sayang', 'banget', 'kulit', 'jadi', 'kemerahan', 'dan', 'gatel', 'baru', 'coba', 'tonnernya', 'padahal']","['sayang', 'banget', 'kulit', 'kemerahan', 'gatel', 'coba', 'tonnernya']","['sayang', 'banget', 'kulit', 'merah', 'gatel', 'coba', 'tonnernya']"
58,barang tidak dikirim pesanannya kurang mengecewakan sekali qc nya,barang tidak dikirim pesanannya kurang mengecewakan sekali qc nya,"['barang', 'tidak', 'dikirim', 'pesanannya', 'kurang', 'mengecewakan', 'sekali', 'qc', 'nya']","['barang', 'dikirim', 'pesanannya', 'mengecewakan', 'qc', 'nya']","['barang', 'kirim', 'pesan', 'kecewa', 'qc', 'nya']"
59,digambarnya tertulis free toner ml ternyata tonernya tdk datang setelah chat seller katanya limited stock klo memang limited stock ko knp tdk ditulis atau dijelaskan masa sekelas official store seperti ini klo memang sdh habis yah gambarnya knp gk diganti aja ternyata banyak yg mengeluhkan hal yg sama ttg free gift yg tdk dikirim harusnya pihak store bisa memperbaiki hal tsb sisa umur simpan produk jg masa kurang dr thn hanya bln exp nov,digambarnya tertulis free toner ml ternyata tonernya tidak datang setelah chat seller katanya limited stock kalo memang limited stock kok kenapa tidak ditulis atau dijelaskan masa sekelas official store seperti ini kalo memang sudah habis ya gambarnya kenapa enggak diganti saja ternyata banyak yang mengeluhkan hal yang sama tentang free gift yang tidak dikirim harusnya pihak store bisa memperbaiki hal tersebut sisa umur simpan produk juga masa kurang dari tahun hanya bulan exp nov,"['digambarnya', 'tertulis', 'free', 'toner', 'ml', 'ternyata', 'tonernya', 'tidak', 'datang', 'setelah', 'chat', 'seller', 'katanya', 'limited', 'stock', 'kalo', 'memang', 'limited', 'stock', 'kok', 'kenapa', 'tidak', 'ditulis', 'atau', 'dijelaskan', 'masa', 'sekelas', 'official', 'store', 'seperti', 'ini', 'kalo', 'memang', 'sudah', 'habis', 'ya', 'gambarnya', 'kenapa', 'enggak', 'diganti', 'saja', 'ternyata', 'banyak', 'yang', 'mengeluhkan', 'hal', 'yang', 'sama', 'tentang', 'free', 'gift', 'yang', 'tidak', 'dikirim', 'harusnya', 'pihak', 'store', 'bisa', 'memperbaiki', 'hal', 'tersebut', 'sisa', 'umur', 'simpan', 'produk', 'juga', 'masa', 'kurang', 'dari', 'tahun', 'hanya', 'bulan', 'exp', 'nov']","['digambarnya', 'tertulis', 'free', 'toner', 'ml', 'tonernya', 'chat', 'seller', 'limited', 'stock', 'kalo', 'limited', 'stock', 'ditulis', 'sekelas', 'official', 'store', 'kalo', 'habis', 'ya', 'gambarnya', 'diganti', 'mengeluhkan', 'free', 'gift', 'dikirim', 'store', 'memperbaiki', 'sisa', 'umur', 'simpan', 'produk', 'exp', 'nov']","['gambar', 'tulis', 'free', 'toner', 'ml', 'tonernya', 'chat', 'seller', 'limited', 'stock', 'kalo', 'limited', 'stock', 'tulis', 'kelas', 'official', 'store', 'kalo', 'habis', 'ya', 'gambar', 'ganti', 'keluh', 'free', 'gift', 'kirim', 'store', 'baik', 'sisa', 'umur', 'simpan', 'produk', 'exp', 'nov']"
60, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience,"['purchased', 'the', 'first', 'date', 'of', 'the', 'campaign', 'free', 'mirror', 'but', 'the', 'package', 'didn', 'include', 'the', 'mirror', 'as', 'the', 'campaign', 'said', 'their', 'product', 'packaging', 'also', 'so', 'poor', 'looks', 'cheap', 'customer', 'admin', 'doesn', 'know', 'their', 'campaign', 'as', 'well', 'totally', 'bad', 'experience']","['purchased', 'the', 'first', 'date', 'of', 'the', 'campaign', 'free', 'mirror', 'but', 'the', 'package', 'didn', 'include', 'the', 'mirror', 'as', 'the', 'campaign', 'said', 'their', 'product', 'packaging', 'also', 'so', 'poor', 'looks', 'cheap', 'customer', 'admin', 'doesn', 'know', 'their', 'campaign', 'as', 'well', 'totally', 'bad', 'experience']","['purchased', 'the', 'first', 'date', 'of', 'the', 'campaign', 'free', 'mirror', 'but', 'the', 'package', 'didn', 'include', 'the', 'mirror', 'as', 'the', 'campaign', 'said', 'their', 'product', 'packaging', 'also', 'so', 'poor', 'looks', 'cheap', 'customer', 'admin', 'doesn', 'know', 'their', 'campaign', 'as', 'well', 'totally', 'bad', 'experience']"
61,ternyata yang dikirim ada bintik putihnya bukan sabun kea biasa kualitas barangnya tolong diperhatikan,ternyata yang dikirim ada bintik putihnya bukan sabun kea biasa kualitas barangnya tolong diperhatikan,"['ternyata', 'yang', 'dikirim', 'ada', 'bintik', 'putihnya', 'bukan', 'sabun', 'kea', 'biasa', 'kualitas', 'barangnya', 'tolong', 'diperhatikan']","['dikirim', 'bintik', 'putihnya', 'sabun', 'kea', 'kualitas', 'barangnya', 'tolong', 'diperhatikan']","['kirim', 'bintik', 'putih', 'sabun', 'kea', 'kualitas', 'barang', 'tolong', 'perhati']"
62,mumpung bulan puasa jd sebelum order pikir dlu jangan termakan iklan review dr youtube rekomendasi dr youtube sblm order sudah baca deskripsi sudah memutuskan untuk membeli taunya produknya very not recomended kulit semakin kusam pkoknya kulit muka kayak terik gtu tp muka kusam mngkn krna jd kering gtu komedo yg awalnya ga keliatan jd keliatan mngkn krna kering pdhl saya menggunakan serum merk sebelah aman aman saja sudah chat penjual tp tidak memberikan solusi sm skali dan slalu mencari alasan untuk pembenaran contohnya wajib ini itu sblm pakai ini pdhl sudah jelas dideskripsi produk tidak ada penjelasannya rugi didunia ga masalah ngamburin uang beli produk ini drpd rugi akhirat menjual produk haruslah lengkap harus jelas jgn setelah order bru dikasi tw harus pakai ini dulu itu dulu alhamdulillah dalam islam saya diajarkan slalu memberikan penjelasan atas apa yg saya jual,mumpung bulan puasa jadi sebelum order pikir dulu jangan termakan iklan review dari youtube rekomendasi dari youtube sebelum order sudah baca deskripsi sudah memutuskan untuk membeli taunya produknya very not recomended kulit semakin kusam pokoknya kulit muka kayak terik begitu tapi muka kusam mngkn karena jadi kering begitu komedo yang awalnya enggak kelihatan jadi kelihatan mngkn karena kering padahal saya menggunakan serum merk sebelah aman aman saja sudah chat penjual tapi tidak memberikan solusi sama sekali dan selalu mencari alasan untuk pembenaran contohnya wajib ini itu sebelum pakai ini padahal sudah jelas dideskripsi produk tidak ada penjelasannya rugi didunia enggak masalah ngamburin uang beli produk ini daripada rugi akhirat menjual produk haruslah lengkap harus jelas jangan setelah order baru dikasih tau harus pakai ini dulu itu dulu alhamdulillah dalam islam saya diajarkan selalu memberikan penjelasan atas apa yang saya jual,"['mumpung', 'bulan', 'puasa', 'jadi', 'sebelum', 'order', 'pikir', 'dulu', 'jangan', 'termakan', 'iklan', 'review', 'dari', 'youtube', 'rekomendasi', 'dari', 'youtube', 'sebelum', 'order', 'sudah', 'baca', 'deskripsi', 'sudah', 'memutuskan', 'untuk', 'membeli', 'taunya', 'produknya', 'very', 'not', 'recomended', 'kulit', 'semakin', 'kusam', 'pokoknya', 'kulit', 'muka', 'kayak', 'terik', 'begitu', 'tapi', 'muka', 'kusam', 'mngkn', 'karena', 'jadi', 'kering', 'begitu', 'komedo', 'yang', 'awalnya', 'enggak', 'kelihatan', 'jadi', 'kelihatan', 'mngkn', 'karena', 'kering', 'padahal', 'saya', 'menggunakan', 'serum', 'merk', 'sebelah', 'aman', 'aman', 'saja', 'sudah', 'chat', 'penjual', 'tapi', 'tidak', 'memberikan', 'solusi', 'sama', 'sekali', 'dan', 'selalu', 'mencari', 'alasan', 'untuk', 'pembenaran', 'contohnya', 'wajib', 'ini', 'itu', 'sebelum', 'pakai', 'ini', 'padahal', 'sudah', 'jelas', 'dideskripsi', 'produk', 'tidak', 'ada', 'penjelasannya', 'rugi', 'didunia', 'enggak', 'masalah', 'ngamburin', 'uang', 'beli', 'produk', 'ini', 'daripada', 'rugi', 'akhirat', 'menjual', 'produk', 'haruslah', 'lengkap', 'harus', 'jelas', 'jangan', 'setelah', 'order', 'baru', 'dikasih', 'tau', 'harus', 'pakai', 'ini', 'dulu', 'itu', 'dulu', 'alhamdulillah', 'dalam', 'islam', 'saya', 'diajarkan', 'selalu', 'memberikan', 'penjelasan', 'atas', 'apa', 'yang', 'saya', 'jual']","['mumpung', 'puasa', 'order', 'pikir', 'termakan', 'iklan', 'review', 'youtube', 'rekomendasi', 'youtube', 'order', 'baca', 'deskripsi', 'memutuskan', 'membeli', 'taunya', 'produknya', 'very', 'not', 'recomended', 'kulit', 'kusam', 'pokoknya', 'kulit', 'muka', 'kayak', 'terik', 'muka', 'kusam', 'mngkn', 'kering', 'komedo', 'mngkn', 'kering', 'serum', 'merk', 'sebelah', 'aman', 'aman', 'chat', 'penjual', 'solusi', 'mencari', 'alasan', 'pembenaran', 'contohnya', 'wajib', 'pakai', 'dideskripsi', 'produk', 'penjelasannya', 'rugi', 'didunia', 'ngamburin', 'uang', 'beli', 'produk', 'rugi', 'akhirat', 'menjual', 'produk', 'lengkap', 'order', 'dikasih', 'tau', 'pakai', 'alhamdulillah', 'islam', 'diajarkan', 'penjelasan', 'jual']","['mumpung', 'puasa', 'order', 'pikir', 'makan', 'iklan', 'review', 'youtube', 'rekomendasi', 'youtube', 'order', 'baca', 'deskripsi', 'putus', 'beli', 'tau', 'produk', 'very', 'not', 'recomended', 'kulit', 'kusam', 'pokok', 'kulit', 'muka', 'kayak', 'terik', 'muka', 'kusam', 'mngkn', 'kering', 'komedo', 'mngkn', 'kering', 'serum', 'merk', 'belah', 'aman', 'aman', 'chat', 'jual', 'solusi', 'cari', 'alas', 'benar', 'contoh', 'wajib', 'pakai', 'deskripsi', 'produk', 'jelas', 'rugi', 'dunia', 'ngamburin', 'uang', 'beli', 'produk', 'rugi', 'akhirat', 'jual', 'produk', 'lengkap', 'order', 'kasih', 'tau', 'pakai', 'alhamdulillah', 'islam', 'ajar', 'jelas', 'jual']"
