,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
277,sunscreennya bagus ga lengket juga dan cocok bgtt untuk kulit berjerawat,sunscreennya bagus enggak lengket juga dan cocok banget untuk kulit berjerawat,"['sunscreennya', 'bagus', 'enggak', 'lengket', 'juga', 'dan', 'cocok', 'banget', 'untuk', 'kulit', 'berjerawat']","['sunscreennya', 'bagus', 'enggak', 'lengket', 'cocok', 'banget', 'kulit', 'berjerawat']","['sunscreennya', 'bagus', 'enggak', 'lengket', 'cocok', 'banget', 'kulit', 'jerawat']"
278,kualitas oke sesuai dngn foto di produk,kualitas oke sesuai dngn foto di produk,"['kualitas', 'oke', 'sesuai', 'dngn', 'foto', 'di', 'produk']","['kualitas', 'oke', 'sesuai', 'dngn', 'foto', 'produk']","['kualitas', 'oke', 'sesuai', 'dngn', 'foto', 'produk']"
279,kualitas bagus tekstur gel mumpung dpt harga fs cb beli deh pengemasannya menggunakan kardus diisolasi exp,kualitas bagus tekstur gel mumpung dapat harga flash sale coba beli deh pengemasannya menggunakan kardus diisolasi exp,"['kualitas', 'bagus', 'tekstur', 'gel', 'mumpung', 'dapat', 'harga', 'flash', 'sale', 'coba', 'beli', 'deh', 'pengemasannya', 'menggunakan', 'kardus', 'diisolasi', 'exp']","['kualitas', 'bagus', 'tekstur', 'gel', 'mumpung', 'harga', 'flash', 'sale', 'coba', 'beli', 'deh', 'pengemasannya', 'menggunakan', 'kardus', 'diisolasi', 'exp']","['kualitas', 'bagus', 'tekstur', 'gel', 'mumpung', 'harga', 'flash', 'sale', 'coba', 'beli', 'deh', 'emas', 'guna', 'kardus', 'isolasi', 'exp']"
280,produk original variasi sesuai pesanan expired date msh lama warnanya cantik banget stainnya juara thank you,produk original variasi sesuai pesanan expired date masih lama warnanya cantik banget stainnya juara thank you,"['produk', 'original', 'variasi', 'sesuai', 'pesanan', 'expired', 'date', 'masih', 'lama', 'warnanya', 'cantik', 'banget', 'stainnya', 'juara', 'thank', 'you']","['produk', 'original', 'variasi', 'sesuai', 'pesanan', 'expired', 'date', 'lama', 'warnanya', 'cantik', 'banget', 'stainnya', 'juara', 'thank', 'you']","['produk', 'original', 'variasi', 'sesuai', 'pesan', 'expired', 'date', 'lama', 'warna', 'cantik', 'banget', 'stainnya', 'juara', 'thank', 'you']"
281,tipe kulitku berminyak aman dan nyaman untuk kulit yang berminyak cocok aja beli di official store dijamin asli,tipe kulitku berminyak aman dan nyaman untuk kulit yang berminyak cocok saja beli di official store dijamin asli,"['tipe', 'kulitku', 'berminyak', 'aman', 'dan', 'nyaman', 'untuk', 'kulit', 'yang', 'berminyak', 'cocok', 'saja', 'beli', 'di', 'official', 'store', 'dijamin', 'asli']","['tipe', 'kulitku', 'berminyak', 'aman', 'nyaman', 'kulit', 'berminyak', 'cocok', 'beli', 'official', 'store', 'dijamin', 'asli']","['tipe', 'kulit', 'minyak', 'aman', 'nyaman', 'kulit', 'minyak', 'cocok', 'beli', 'official', 'store', 'jamin', 'asli']"
282,pengiriman sangat cepat baru coba azarine semoga cocok,pengiriman sangat cepat baru coba azarine semoga cocok,"['pengiriman', 'sangat', 'cepat', 'baru', 'coba', 'azarine', 'semoga', 'cocok']","['pengiriman', 'sangat', 'cepat', 'baru', 'coba', 'azarine', 'semoga', 'cocok']","['kirim', 'sangat', 'cepat', 'baru', 'coba', 'azarine', 'moga', 'cocok']"
283,tipe kulitku kombinasi setelah pakai ss ini hampir seminggu yang aku rasakan tuh sering gatel diarea hidung dan alis gatelnya tuh yang kayak perih mungkin kalo kulit lagi sensi ga bakal aku pake teksturnya cream tapi cepet ngebland dan ga bikin white cast yang abu abu gitu dikulit medium poinnya dari aku mah,tipe kulitku kombinasi setelah pakai ss ini hampir seminggu yang aku rasakan tuh sering gatel diarea hidung dan alis gatelnya tuh yang kayak perih mungkin kalo kulit lagi sensi enggak bakal aku pakai teksturnya cream tapi cepat ngebland dan enggak bikin white cast yang abu abu begitu dikulit medium poinnya dari aku mah,"['tipe', 'kulitku', 'kombinasi', 'setelah', 'pakai', 'ss', 'ini', 'hampir', 'seminggu', 'yang', 'aku', 'rasakan', 'tuh', 'sering', 'gatel', 'diarea', 'hidung', 'dan', 'alis', 'gatelnya', 'tuh', 'yang', 'kayak', 'perih', 'mungkin', 'kalo', 'kulit', 'lagi', 'sensi', 'enggak', 'bakal', 'aku', 'pakai', 'teksturnya', 'cream', 'tapi', 'cepat', 'ngebland', 'dan', 'enggak', 'bikin', 'white', 'cast', 'yang', 'abu', 'abu', 'begitu', 'dikulit', 'medium', 'poinnya', 'dari', 'aku', 'mah']","['tipe', 'kulitku', 'kombinasi', 'pakai', 'ss', 'hampir', 'seminggu', 'aku', 'rasakan', 'tuh', 'sering', 'gatel', 'diarea', 'hidung', 'alis', 'gatelnya', 'tuh', 'kayak', 'perih', 'mungkin', 'kalo', 'kulit', 'sensi', 'enggak', 'bakal', 'aku', 'pakai', 'teksturnya', 'cream', 'cepat', 'ngebland', 'enggak', 'bikin', 'white', 'cast', 'abu', 'abu', 'dikulit', 'medium', 'poinnya', 'aku', 'mah']","['tipe', 'kulit', 'kombinasi', 'pakai', 'ss', 'hampir', 'minggu', 'aku', 'rasa', 'tuh', 'sering', 'gatel', 'area', 'hidung', 'alis', 'gatelnya', 'tuh', 'kayak', 'perih', 'mungkin', 'kalo', 'kulit', 'sensi', 'enggak', 'bakal', 'aku', 'pakai', 'tekstur', 'cream', 'cepat', 'ngebland', 'enggak', 'bikin', 'white', 'cast', 'abu', 'abu', 'kulit', 'medium', 'poin', 'aku', 'mah']"
284,tipe kulitku berminyak dan masalah kulitku lebih sering bruntusan sejauh ini pake moist yang ini nyaman dan cocok terima kasih,tipe kulitku berminyak dan masalah kulitku lebih sering bruntusan sejauh ini pakai moist yang ini nyaman dan cocok terima kasih,"['tipe', 'kulitku', 'berminyak', 'dan', 'masalah', 'kulitku', 'lebih', 'sering', 'bruntusan', 'sejauh', 'ini', 'pakai', 'moist', 'yang', 'ini', 'nyaman', 'dan', 'cocok', 'terima', 'kasih']","['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'lebih', 'sering', 'bruntusan', 'sejauh', 'pakai', 'moist', 'nyaman', 'cocok', 'terima', 'kasih']","['tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'lebih', 'sering', 'bruntusan', 'jauh', 'pakai', 'moist', 'nyaman', 'cocok', 'terima', 'kasih']"
285,barang telah sampai di tempat dengan aman sesuai pesanan meski belum dicoba mudahan sesuai dengan kebutuhan,barang telah sampai di tempat dengan aman sesuai pesanan meski belum dicoba mudahan sesuai dengan kebutuhan,"['barang', 'telah', 'sampai', 'di', 'tempat', 'dengan', 'aman', 'sesuai', 'pesanan', 'meski', 'belum', 'dicoba', 'mudahan', 'sesuai', 'dengan', 'kebutuhan']","['barang', 'tempat', 'aman', 'sesuai', 'pesanan', 'meski', 'dicoba', 'mudahan', 'sesuai', 'kebutuhan']","['barang', 'tempat', 'aman', 'sesuai', 'pesan', 'meski', 'coba', 'mudah', 'sesuai', 'butuh']"
286,pengiriman cepet bgt packing aman,pengiriman cepat banget packing aman,"['pengiriman', 'cepat', 'banget', 'packing', 'aman']","['pengiriman', 'cepat', 'banget', 'packing', 'aman']","['kirim', 'cepat', 'banget', 'packing', 'aman']"
287,cucoookkkk bangett,cocok banget,"['cocok', 'banget']","['cocok', 'banget']","['cocok', 'banget']"
288,bagus untuk kulit berminyak dan harga murah,bagus untuk kulit berminyak dan harga murah,"['bagus', 'untuk', 'kulit', 'berminyak', 'dan', 'harga', 'murah']","['bagus', 'kulit', 'berminyak', 'harga', 'murah']","['bagus', 'kulit', 'minyak', 'harga', 'murah']"
289,kecepatan pengiriman baik produk aman dan exp masih terima kasih tipe kulitku normal,kecepatan pengiriman baik produk aman dan exp masih terima kasih tipe kulitku normal,"['kecepatan', 'pengiriman', 'baik', 'produk', 'aman', 'dan', 'exp', 'masih', 'terima', 'kasih', 'tipe', 'kulitku', 'normal']","['kecepatan', 'pengiriman', 'baik', 'produk', 'aman', 'exp', 'terima', 'kasih', 'tipe', 'kulitku', 'normal']","['cepat', 'kirim', 'baik', 'produk', 'aman', 'exp', 'terima', 'kasih', 'tipe', 'kulit', 'normal']"
290,beli yg dikirim lupa ambil video unboxing jadi gabisa claim,beli yang dikirim lupa ambil video unboxing jadi enggak bisa claim,"['beli', 'yang', 'dikirim', 'lupa', 'ambil', 'video', 'unboxing', 'jadi', 'enggak', 'bisa', 'claim']","['beli', 'dikirim', 'lupa', 'ambil', 'video', 'unboxing', 'jadi', 'enggak', 'claim']","['beli', 'kirim', 'lupa', 'ambil', 'video', 'unboxing', 'jadi', 'enggak', 'claim']"
291,sll the best  cocok  wajahku lov azarine buktikan aja sndr wokey sll langganan beli  sini pelayanan nya the best besttttttt dah,selalu the best  cocok  wajahku love azarine buktikan saja sendiri wokey selalu langganan beli  sini pelayanan nya the best best deh,"['selalu', 'the', 'best', 'cocok', 'wajahku', 'love', 'azarine', 'buktikan', 'saja', 'sendiri', 'wokey', 'selalu', 'langganan', 'beli', 'sini', 'pelayanan', 'nya', 'the', 'best', 'best', 'deh']","['selalu', 'the', 'best', 'cocok', 'wajahku', 'love', 'azarine', 'buktikan', 'sendiri', 'wokey', 'selalu', 'langganan', 'beli', 'sini', 'pelayanan', 'nya', 'the', 'best', 'best', 'deh']","['selalu', 'the', 'best', 'cocok', 'wajah', 'love', 'azarine', 'bukti', 'sendiri', 'wokey', 'selalu', 'langgan', 'beli', 'sini', 'layan', 'nya', 'the', 'best', 'best', 'deh']"
292,tipe kulitku kombinasi tipe kulitku sensitif,tipe kulitku kombinasi tipe kulitku sensitif,"['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif']","['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif']","['tipe', 'kulit', 'kombinasi', 'tipe', 'kulit', 'sensitif']"
293,realpict sukses selalu seller,realpict sukses selalu seller,"['realpict', 'sukses', 'selalu', 'seller']","['realpict', 'sukses', 'selalu', 'seller']","['realpict', 'sukses', 'selalu', 'seller']"
294,semoga cocok,semoga cocok,"['semoga', 'cocok']","['semoga', 'cocok']","['moga', 'cocok']"
295,mantap,mantap,['mantap'],['mantap'],['mantap']
296,nyaman belanja di sini krn official store jadi pasti ori dan exp date masih lama seller fast respond pengiriman cepet packing rapi dan aman recommended seller terimakasih,nyaman belanja di sini karena official store jadi pasti orisinal dan exp date masih lama seller fast respond pengiriman cepat packing rapi dan aman recommended seller terima kasih,"['nyaman', 'belanja', 'di', 'sini', 'karena', 'official', 'store', 'jadi', 'pasti', 'orisinal', 'dan', 'exp', 'date', 'masih', 'lama', 'seller', 'fast', 'respond', 'pengiriman', 'cepat', 'packing', 'rapi', 'dan', 'aman', 'recommended', 'seller', 'terima', 'kasih']","['nyaman', 'belanja', 'sini', 'official', 'store', 'jadi', 'orisinal', 'exp', 'date', 'lama', 'seller', 'fast', 'respond', 'pengiriman', 'cepat', 'packing', 'rapi', 'aman', 'recommended', 'seller', 'terima', 'kasih']","['nyaman', 'belanja', 'sini', 'official', 'store', 'jadi', 'orisinal', 'exp', 'date', 'lama', 'seller', 'fast', 'respond', 'kirim', 'cepat', 'packing', 'rapi', 'aman', 'recommended', 'seller', 'terima', 'kasih']"
297,beli twin pack yang dikirim cuma,beli twin pack yang dikirim cuma,"['beli', 'twin', 'pack', 'yang', 'dikirim', 'cuma']","['beli', 'twin', 'pack', 'dikirim', 'cuma']","['beli', 'twin', 'pack', 'kirim', 'cuma']"
298,smuaa ok cuma ky nya kulitku yg ga cocok sm sunscreennya ngerasa lengket bgt makenya so sorry,semua ok cuma kaya nya kulitku yang enggak cocok sama sunscreennya merasa lengket banget makenya so sorry,"['semua', 'ok', 'cuma', 'kaya', 'nya', 'kulitku', 'yang', 'enggak', 'cocok', 'sama', 'sunscreennya', 'merasa', 'lengket', 'banget', 'makenya', 'so', 'sorry']","['semua', 'cuma', 'kaya', 'nya', 'kulitku', 'enggak', 'cocok', 'sama', 'sunscreennya', 'merasa', 'lengket', 'banget', 'makenya', 'so', 'sorry']","['semua', 'cuma', 'kaya', 'nya', 'kulit', 'enggak', 'cocok', 'sama', 'sunscreennya', 'rasa', 'lengket', 'banget', 'makenya', 'so', 'sorry']"
299,wangi nya enak semoga cocok,wangi nya enak semoga cocok,"['wangi', 'nya', 'enak', 'semoga', 'cocok']","['wangi', 'nya', 'enak', 'semoga', 'cocok']","['wangi', 'nya', 'enak', 'moga', 'cocok']"
300,halus bgt rambutku pakai ini dan mudah dibilasnya semoga rambut  rontok lagi,halus banget rambutku pakai ini dan mudah dibilasnya semoga rambut  rontok lagi,"['halus', 'banget', 'rambutku', 'pakai', 'ini', 'dan', 'mudah', 'dibilasnya', 'semoga', 'rambut', 'rontok', 'lagi']","['halus', 'banget', 'rambutku', 'pakai', 'mudah', 'dibilasnya', 'semoga', 'rambut', 'rontok']","['halus', 'banget', 'rambut', 'pakai', 'mudah', 'bilas', 'moga', 'rambut', 'rontok']"
301,semoga cocok baru mau nyoba,semoga cocok baru mau mencoba,"['semoga', 'cocok', 'baru', 'mau', 'mencoba']","['semoga', 'cocok', 'baru', 'mau', 'mencoba']","['moga', 'cocok', 'baru', 'mau', 'coba']"
302,semoga cocok dg kulitku,semoga cocok dengan kulitku,"['semoga', 'cocok', 'dengan', 'kulitku']","['semoga', 'cocok', 'kulitku']","['moga', 'cocok', 'kulit']"
303,tipe kulitku normal semoga cocok,tipe kulitku normal semoga cocok,"['tipe', 'kulitku', 'normal', 'semoga', 'cocok']","['tipe', 'kulitku', 'normal', 'semoga', 'cocok']","['tipe', 'kulit', 'normal', 'moga', 'cocok']"
304,tipe kulitku normal semoga cocok udah dipakai ringan dan meresap,tipe kulitku normal semoga cocok sudah dipakai ringan dan meresap,"['tipe', 'kulitku', 'normal', 'semoga', 'cocok', 'sudah', 'dipakai', 'ringan', 'dan', 'meresap']","['tipe', 'kulitku', 'normal', 'semoga', 'cocok', 'dipakai', 'ringan', 'meresap']","['tipe', 'kulit', 'normal', 'moga', 'cocok', 'pakai', 'ringan', 'resap']"
305,masih belum coba moga aja cocok,masih belum coba moga saja cocok,"['masih', 'belum', 'coba', 'moga', 'saja', 'cocok']","['coba', 'moga', 'cocok']","['coba', 'moga', 'cocok']"
306,alhamdulillah masyaallah bangeeet nemu azarine karna ini produk beneran secocok itu sama semua produk azarine masyaallah tipe kulitku berminyak tipe kulitku sensitif tipe kulitku kombinasi,alhamdulillah masyaallah banget nemu azarine karena ini produk benaran secocok itu sama semua produk azarine masyaallah tipe kulitku berminyak tipe kulitku sensitif tipe kulitku kombinasi,"['alhamdulillah', 'masyaallah', 'banget', 'nemu', 'azarine', 'karena', 'ini', 'produk', 'benaran', 'secocok', 'itu', 'sama', 'semua', 'produk', 'azarine', 'masyaallah', 'tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'sensitif', 'tipe', 'kulitku', 'kombinasi']","['alhamdulillah', 'masyaallah', 'banget', 'nemu', 'azarine', 'produk', 'benaran', 'secocok', 'sama', 'semua', 'produk', 'azarine', 'masyaallah', 'tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'sensitif', 'tipe', 'kulitku', 'kombinasi']","['alhamdulillah', 'masyaallah', 'banget', 'nemu', 'azarine', 'produk', 'benar', 'cocok', 'sama', 'semua', 'produk', 'azarine', 'masyaallah', 'tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'sensitif', 'tipe', 'kulit', 'kombinasi']"
307,enak banget dipakek gak bikin kering bibir pengiriman cepat keamanan barang dijamin pokoknya rekomen banget deh,enak banget dipakek enggak bikin kering bibir pengiriman cepat keamanan barang dijamin pokoknya rekomen banget deh,"['enak', 'banget', 'dipakek', 'enggak', 'bikin', 'kering', 'bibir', 'pengiriman', 'cepat', 'keamanan', 'barang', 'dijamin', 'pokoknya', 'rekomen', 'banget', 'deh']","['enak', 'banget', 'dipakek', 'enggak', 'bikin', 'kering', 'bibir', 'pengiriman', 'cepat', 'keamanan', 'barang', 'dijamin', 'pokoknya', 'rekomen', 'banget', 'deh']","['enak', 'banget', 'dipakek', 'enggak', 'bikin', 'kering', 'bibir', 'kirim', 'cepat', 'aman', 'barang', 'jamin', 'pokok', 'rekomen', 'banget', 'deh']"
308,cocok buat kulit ane yg oily dan bisa hempaskan jerawat,cocok buat kulit ane yang oily dan bisa hempaskan jerawat,"['cocok', 'buat', 'kulit', 'ane', 'yang', 'oily', 'dan', 'bisa', 'hempaskan', 'jerawat']","['cocok', 'buat', 'kulit', 'ane', 'oily', 'hempaskan', 'jerawat']","['cocok', 'buat', 'kulit', 'ane', 'oily', 'hempas', 'jerawat']"
309,baru pertama coba semoga cocok pengemasan cepat dan aman pengiriman cepat,baru pertama coba semoga cocok pengemasan cepat dan aman pengiriman cepat,"['baru', 'pertama', 'coba', 'semoga', 'cocok', 'pengemasan', 'cepat', 'dan', 'aman', 'pengiriman', 'cepat']","['baru', 'pertama', 'coba', 'semoga', 'cocok', 'pengemasan', 'cepat', 'aman', 'pengiriman', 'cepat']","['baru', 'pertama', 'coba', 'moga', 'cocok', 'emas', 'cepat', 'aman', 'kirim', 'cepat']"
310,produk bagus cepat menyerap pengemasan cepat dan aman pengiriman cepat,produk bagus cepat menyerap pengemasan cepat dan aman pengiriman cepat,"['produk', 'bagus', 'cepat', 'menyerap', 'pengemasan', 'cepat', 'dan', 'aman', 'pengiriman', 'cepat']","['produk', 'bagus', 'cepat', 'menyerap', 'pengemasan', 'cepat', 'aman', 'pengiriman', 'cepat']","['produk', 'bagus', 'cepat', 'serap', 'emas', 'cepat', 'aman', 'kirim', 'cepat']"
311,terbaik emang azarine official store,terbaik memang azarine official store,"['terbaik', 'memang', 'azarine', 'official', 'store']","['terbaik', 'memang', 'azarine', 'official', 'store']","['baik', 'memang', 'azarine', 'official', 'store']"
312,order twinoack yang dateng satu doang dikomplain tetep gabisa ada solusinya bikin kapok,order twinoack yang datang satu doang dikomplain tetap enggak bisa ada solusinya bikin kapok,"['order', 'twinoack', 'yang', 'datang', 'satu', 'doang', 'dikomplain', 'tetap', 'enggak', 'bisa', 'ada', 'solusinya', 'bikin', 'kapok']","['order', 'twinoack', 'datang', 'satu', 'doang', 'dikomplain', 'tetap', 'enggak', 'solusinya', 'bikin', 'kapok']","['order', 'twinoack', 'datang', 'satu', 'doang', 'komplain', 'tetap', 'enggak', 'solusi', 'bikin', 'kapok']"
313,bahan ringan smg cocok,bahan ringan semoga cocok,"['bahan', 'ringan', 'semoga', 'cocok']","['bahan', 'ringan', 'semoga', 'cocok']","['bahan', 'ringan', 'moga', 'cocok']"
314,tipe kulitku kombinasi masalah kulitku jerawat masalah kulitku pori besar tipe kulitku sensitif,tipe kulitku kombinasi masalah kulitku jerawat masalah kulitku pori besar tipe kulitku sensitif,"['tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'jerawat', 'masalah', 'kulitku', 'pori', 'besar', 'tipe', 'kulitku', 'sensitif']","['tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'jerawat', 'masalah', 'kulitku', 'pori', 'besar', 'tipe', 'kulitku', 'sensitif']","['tipe', 'kulit', 'kombinasi', 'masalah', 'kulit', 'jerawat', 'masalah', 'kulit', 'pori', 'besar', 'tipe', 'kulit', 'sensitif']"
315,tipe kulitku normal tipe kulitku kering packingnya safety banget dtgnya cepet udh jar ke jd udh nyaman aja recomended,tipe kulitku normal tipe kulitku kering packingnya safety banget dtgnya cepat sudah jar ke jadi sudah nyaman saja recomended,"['tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'kering', 'packingnya', 'safety', 'banget', 'dtgnya', 'cepat', 'sudah', 'jar', 'ke', 'jadi', 'sudah', 'nyaman', 'saja', 'recomended']","['tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'kering', 'packingnya', 'safety', 'banget', 'dtgnya', 'cepat', 'jar', 'jadi', 'nyaman', 'recomended']","['tipe', 'kulit', 'normal', 'tipe', 'kulit', 'kering', 'packingnya', 'safety', 'banget', 'dtgnya', 'cepat', 'jar', 'jadi', 'nyaman', 'recomended']"
316,tipe kulitku berminyak tipe kulitku kering tipe kulitku normal tipe kulitku sensitif under tone kulitku warm tipe kulitku kombinasi under tone kulitku netral under tone kulitku cool,tipe kulitku berminyak tipe kulitku kering tipe kulitku normal tipe kulitku sensitif under tone kulitku warm tipe kulitku kombinasi under tone kulitku netral under tone kulitku cool,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif', 'under', 'tone', 'kulitku', 'warm', 'tipe', 'kulitku', 'kombinasi', 'under', 'tone', 'kulitku', 'netral', 'under', 'tone', 'kulitku', 'cool']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif', 'under', 'tone', 'kulitku', 'warm', 'tipe', 'kulitku', 'kombinasi', 'under', 'tone', 'kulitku', 'netral', 'under', 'tone', 'kulitku', 'cool']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'kering', 'tipe', 'kulit', 'normal', 'tipe', 'kulit', 'sensitif', 'under', 'tone', 'kulit', 'warm', 'tipe', 'kulit', 'kombinasi', 'under', 'tone', 'kulit', 'netral', 'under', 'tone', 'kulit', 'cool']"
317,murah banget btw ini dikirim buat ade ya jadi gak ada fotonya makasih,murah banget btw ini dikirim buat adek ya jadi enggak ada fotonya terima kasih,"['murah', 'banget', 'btw', 'ini', 'dikirim', 'buat', 'adek', 'ya', 'jadi', 'enggak', 'ada', 'fotonya', 'terima', 'kasih']","['murah', 'banget', 'btw', 'dikirim', 'buat', 'adek', 'jadi', 'enggak', 'fotonya', 'terima', 'kasih']","['murah', 'banget', 'btw', 'kirim', 'buat', 'adek', 'jadi', 'enggak', 'foto', 'terima', 'kasih']"
318,masalah kulitku pori besar tipe kulitku kombinasi tipe kulitku normal,masalah kulitku pori besar tipe kulitku kombinasi tipe kulitku normal,"['masalah', 'kulitku', 'pori', 'besar', 'tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'normal']","['masalah', 'kulitku', 'pori', 'besar', 'tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'normal']","['masalah', 'kulit', 'pori', 'besar', 'tipe', 'kulit', 'kombinasi', 'tipe', 'kulit', 'normal']"
319,tipe kulitku kering lumayan enak ga terlalu berat diwajah setelah make moist terus ada efek tone up nya juga omagaa untuk efek mencerahkan nya pas rutin pemakaian yaa,tipe kulitku kering lumayan enak enggak terlalu berat diwajah setelah memakai moist terus ada efek tone up nya juga omagaa untuk efek mencerahkan nya pas rutin pemakaian ya,"['tipe', 'kulitku', 'kering', 'lumayan', 'enak', 'enggak', 'terlalu', 'berat', 'diwajah', 'setelah', 'memakai', 'moist', 'terus', 'ada', 'efek', 'tone', 'up', 'nya', 'juga', 'omagaa', 'untuk', 'efek', 'mencerahkan', 'nya', 'pas', 'rutin', 'pemakaian', 'ya']","['tipe', 'kulitku', 'kering', 'lumayan', 'enak', 'enggak', 'terlalu', 'berat', 'diwajah', 'memakai', 'moist', 'terus', 'efek', 'tone', 'up', 'nya', 'omagaa', 'efek', 'mencerahkan', 'nya', 'pas', 'rutin', 'pemakaian']","['tipe', 'kulit', 'kering', 'lumayan', 'enak', 'enggak', 'terlalu', 'berat', 'wajah', 'pakai', 'moist', 'terus', 'efek', 'tone', 'up', 'nya', 'omagaa', 'efek', 'cerah', 'nya', 'pas', 'rutin', 'pakai']"
320,sesuai deskripsi,sesuai deskripsi,"['sesuai', 'deskripsi']","['sesuai', 'deskripsi']","['sesuai', 'deskripsi']"
321,tipe kulitku berminyak masalah kulitku pori besar masalah kulitku jerawat,tipe kulitku berminyak masalah kulitku pori besar masalah kulitku jerawat,"['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'pori', 'besar', 'masalah', 'kulit', 'jerawat']"
322,yaeaayy dpt harga murmer,yaeaayy dapat harga murah meriah,"['yaeaayy', 'dapat', 'harga', 'murah', 'meriah']","['yaeaayy', 'harga', 'murah', 'meriah']","['yaeaayy', 'harga', 'murah', 'riah']"
323,makasih banyak cocok banget sabunnya gabikin kering tapi bersihh packing aman dan sampai selamat thanks azarine,terima kasih banyak cocok banget sabunnya gabikin kering tapi bersihh packing aman dan sampai selamat thanks azarine,"['terima', 'kasih', 'banyak', 'cocok', 'banget', 'sabunnya', 'gabikin', 'kering', 'tapi', 'bersihh', 'packing', 'aman', 'dan', 'sampai', 'selamat', 'thanks', 'azarine']","['terima', 'kasih', 'banyak', 'cocok', 'banget', 'sabunnya', 'gabikin', 'kering', 'bersihh', 'packing', 'aman', 'selamat', 'thanks', 'azarine']","['terima', 'kasih', 'banyak', 'cocok', 'banget', 'sabun', 'gabikin', 'kering', 'bersihh', 'packing', 'aman', 'selamat', 'thanks', 'azarine']"
324,baru pertama coba dan udah dipake beberapa hari sunscreennya bagus banget cocok buat acne face kuu ga lengket sama sekali,baru pertama coba dan sudah dipakai beberapa hari sunscreennya bagus banget cocok buat acne face ku enggak lengket sama sekali,"['baru', 'pertama', 'coba', 'dan', 'sudah', 'dipakai', 'beberapa', 'hari', 'sunscreennya', 'bagus', 'banget', 'cocok', 'buat', 'acne', 'face', 'ku', 'enggak', 'lengket', 'sama', 'sekali']","['baru', 'pertama', 'coba', 'dipakai', 'beberapa', 'hari', 'sunscreennya', 'bagus', 'banget', 'cocok', 'buat', 'acne', 'face', 'ku', 'enggak', 'lengket', 'sama', 'sekali']","['baru', 'pertama', 'coba', 'pakai', 'beberapa', 'hari', 'sunscreennya', 'bagus', 'banget', 'cocok', 'buat', 'acne', 'face', 'ku', 'enggak', 'lengket', 'sama', 'sekali']"
325,love banget makasih azarine tadinya beli karena dapet pc tapi ternyata emang bagus banget velvety lippie cream nyaa dan walau ga cocok warm tone ini bagus banget di akuu,love banget terima kasih azarine tadinya beli karena dapat pc tapi ternyata memang bagus banget velvety lippie cream nya dan walau enggak cocok warm tone ini bagus banget di aku,"['love', 'banget', 'terima', 'kasih', 'azarine', 'tadinya', 'beli', 'karena', 'dapat', 'pc', 'tapi', 'ternyata', 'memang', 'bagus', 'banget', 'velvety', 'lippie', 'cream', 'nya', 'dan', 'walau', 'enggak', 'cocok', 'warm', 'tone', 'ini', 'bagus', 'banget', 'di', 'aku']","['love', 'banget', 'terima', 'kasih', 'azarine', 'tadinya', 'beli', 'pc', 'ternyata', 'memang', 'bagus', 'banget', 'velvety', 'lippie', 'cream', 'nya', 'enggak', 'cocok', 'warm', 'tone', 'bagus', 'banget', 'aku']","['love', 'banget', 'terima', 'kasih', 'azarine', 'tadi', 'beli', 'pc', 'nyata', 'memang', 'bagus', 'banget', 'velvety', 'lippie', 'cream', 'nya', 'enggak', 'cocok', 'warm', 'tone', 'bagus', 'banget', 'aku']"
326,pertama kali coba elum tau si,pertama kali coba elum tau sih,"['pertama', 'kali', 'coba', 'elum', 'tau', 'sih']","['pertama', 'kali', 'coba', 'elum', 'tau', 'sih']","['pertama', 'kali', 'coba', 'elum', 'tau', 'sih']"
327,seperti sunscreen pada umunya si,seperti sunscreen pada umunya sih,"['seperti', 'sunscreen', 'pada', 'umunya', 'sih']","['sunscreen', 'umunya', 'sih']","['sunscreen', 'umu', 'sih']"
