,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
335,nicee semoga cocok,nicee semoga cocok,"['nicee', 'semoga', 'cocok']","['nicee', 'semoga', 'cocok']","['nicee', 'moga', 'cocok']"
336,blm pernah coba si tapi dari segi kandungannya yg aman buat segala jenis kondisi muka aku taruh harapan tinggi di dia,belum pernah coba sih tapi dari segi kandungannya yang aman buat segala jenis kondisi muka aku taruh harapan tinggi di dia,"['belum', 'pernah', 'coba', 'sih', 'tapi', 'dari', 'segi', 'kandungannya', 'yang', 'aman', 'buat', 'segala', 'jenis', 'kondisi', 'muka', 'aku', 'taruh', 'harapan', 'tinggi', 'di', 'dia']","['coba', 'sih', 'segi', 'kandungannya', 'aman', 'jenis', 'kondisi', 'muka', 'taruh', 'harapan']","['coba', 'sih', 'segi', 'kandung', 'aman', 'jenis', 'kondisi', 'muka', 'taruh', 'harap']"
337,cocok di kulit berminyak cepat meresap,cocok di kulit berminyak cepat meresap,"['cocok', 'di', 'kulit', 'berminyak', 'cepat', 'meresap']","['cocok', 'kulit', 'berminyak', 'cepat', 'meresap']","['cocok', 'kulit', 'minyak', 'cepat', 'resap']"
338,pengiriman cepat dan packingnya maksimal maakasiih,pengiriman cepat dan packingnya maksimal maakasiih,"['pengiriman', 'cepat', 'dan', 'packingnya', 'maksimal', 'maakasiih']","['pengiriman', 'cepat', 'packingnya', 'maksimal', 'maakasiih']","['kirim', 'cepat', 'packingnya', 'maksimal', 'maakasiih']"
339,barang nya sampai dengan selamat baru dateng belom di coba semoga bener ampuh buat jerawat,barang nya sampai dengan selamat baru datang belum di coba semoga benar ampuh buat jerawat,"['barang', 'nya', 'sampai', 'dengan', 'selamat', 'baru', 'datang', 'belum', 'di', 'coba', 'semoga', 'benar', 'ampuh', 'buat', 'jerawat']","['barang', 'nya', 'selamat', 'coba', 'semoga', 'ampuh', 'jerawat']","['barang', 'nya', 'selamat', 'coba', 'moga', 'ampuh', 'jerawat']"
340,mantap,mantap,['mantap'],['mantap'],['mantap']
341,bagussss,bagus,['bagus'],['bagus'],['bagus']
342,pembelian keduaku karena cocok pas untuk jerawat heboh kalo jerawat sepele malah bikin kering di kulitku jadi harus diimbangi dengan moisturizer yang melembabkan pemakaiannya nggak perlu tebal dan produknya abadi nggak habis habis awet banget lebih awet dari kelompok pertemananku,pembelian keduaku karena cocok pas untuk jerawat heboh kalo jerawat sepele malah bikin kering di kulitku jadi harus diimbangi dengan moisturizer yang melembabkan pemakaiannya enggak perlu tebal dan produknya abadi enggak habis habis awet banget lebih awet dari kelompok pertemananku,"['pembelian', 'keduaku', 'karena', 'cocok', 'pas', 'untuk', 'jerawat', 'heboh', 'kalo', 'jerawat', 'sepele', 'malah', 'bikin', 'kering', 'di', 'kulitku', 'jadi', 'harus', 'diimbangi', 'dengan', 'moisturizer', 'yang', 'melembabkan', 'pemakaiannya', 'enggak', 'perlu', 'tebal', 'dan', 'produknya', 'abadi', 'enggak', 'habis', 'habis', 'awet', 'banget', 'lebih', 'awet', 'dari', 'kelompok', 'pertemananku']","['pembelian', 'keduaku', 'cocok', 'pas', 'jerawat', 'heboh', 'kalo', 'jerawat', 'sepele', 'bikin', 'kering', 'kulitku', 'diimbangi', 'moisturizer', 'melembabkan', 'pemakaiannya', 'tebal', 'produknya', 'abadi', 'habis', 'habis', 'awet', 'banget', 'awet', 'kelompok', 'pertemananku']","['beli', 'dua', 'cocok', 'pas', 'jerawat', 'heboh', 'kalo', 'jerawat', 'sepele', 'bikin', 'kering', 'kulit', 'imbang', 'moisturizer', 'melembabkan', 'pakai', 'tebal', 'produk', 'abadi', 'habis', 'habis', 'awet', 'banget', 'awet', 'kelompok', 'teman']"
343,brg tiba dgn aman packing rapi ini sdh bbrp hari pakai blum terlihat signifikan di jerawat nya tapi kemerahan bekas jerawat di pipi mulai pudar sy akan pakai terus untuk tahu hasil maksimalnya,barang tiba dengan aman packing rapi ini sudah beberapa hari pakai belum terlihat signifikan di jerawat nya tapi kemerahan bekas jerawat di pipi mulai pudar saya akan pakai terus untuk tahu hasil maksimalnya,"['barang', 'tiba', 'dengan', 'aman', 'packing', 'rapi', 'ini', 'sudah', 'beberapa', 'hari', 'pakai', 'belum', 'terlihat', 'signifikan', 'di', 'jerawat', 'nya', 'tapi', 'kemerahan', 'bekas', 'jerawat', 'di', 'pipi', 'mulai', 'pudar', 'saya', 'akan', 'pakai', 'terus', 'untuk', 'tahu', 'hasil', 'maksimalnya']","['barang', 'aman', 'packing', 'rapi', 'pakai', 'signifikan', 'jerawat', 'nya', 'kemerahan', 'bekas', 'jerawat', 'pipi', 'pudar', 'pakai', 'hasil', 'maksimalnya']","['barang', 'aman', 'packing', 'rapi', 'pakai', 'signifikan', 'jerawat', 'nya', 'merah', 'bekas', 'jerawat', 'pipi', 'pudar', 'pakai', 'hasil', 'maksimal']"
344,dikira dapet kemasan baru ternyata masih kemasan lama,dikira dapat kemasan baru ternyata masih kemasan lama,"['dikira', 'dapat', 'kemasan', 'baru', 'ternyata', 'masih', 'kemasan', 'lama']","['kemasan', 'kemasan']","['kemas', 'kemas']"
345,aku suka banget bentuknya gel jadi sangat ringan melembabkan cocok banget di kulit aku kombinasi packagingnya juga berasa mahal banget love it,aku suka banget bentuknya gel jadi sangat ringan melembabkan cocok banget di kulit aku kombinasi packagingnya juga berasa mahal banget love itu,"['aku', 'suka', 'banget', 'bentuknya', 'gel', 'jadi', 'sangat', 'ringan', 'melembabkan', 'cocok', 'banget', 'di', 'kulit', 'aku', 'kombinasi', 'packagingnya', 'juga', 'berasa', 'mahal', 'banget', 'love', 'itu']","['suka', 'banget', 'bentuknya', 'gel', 'ringan', 'melembabkan', 'cocok', 'banget', 'kulit', 'kombinasi', 'packagingnya', 'berasa', 'mahal', 'banget', 'love']","['suka', 'banget', 'bentuk', 'gel', 'ringan', 'melembabkan', 'cocok', 'banget', 'kulit', 'kombinasi', 'packagingnya', 'asa', 'mahal', 'banget', 'love']"
346,my second purchase,my second purchase,"['my', 'second', 'purchase']","['my', 'second', 'purchase']","['my', 'second', 'purchase']"
347,my holy grail product udah beli kesekian kali thankyou mingem dikasi new packaging sesuai request ku luvvv,my holy grail product sudah beli kesekian kali thankyou mingem dikasih new packaging sesuai request ku love,"['my', 'holy', 'grail', 'product', 'sudah', 'beli', 'kesekian', 'kali', 'thankyou', 'mingem', 'dikasih', 'new', 'packaging', 'sesuai', 'request', 'ku', 'love']","['my', 'holy', 'grail', 'product', 'beli', 'kesekian', 'kali', 'thankyou', 'mingem', 'dikasih', 'new', 'packaging', 'sesuai', 'request', 'ku', 'love']","['my', 'holy', 'grail', 'product', 'beli', 'sekian', 'kali', 'thankyou', 'mingem', 'kasih', 'new', 'packaging', 'sesuai', 'request', 'ku', 'love']"
348,ihiiww kalo aw gak usah ditanya lagi gimana bagusnya sampe sekarang tinggal bekas jerawatnya aja tapi masih ada sih acne muncul tapi ude mendingan paraaahhh dan skg lagi mau coba toe dan spot guard semogaaaa cocokk setelah lepas dari cream dokter,ihiiww kalo aw enggak usah ditanya lagi bagaimana bagusnya sampai sekarang tinggal bekas jerawatnya saja tapi masih ada sih acne muncul tapi ude mendingan paraaahhh dan sekarang lagi mau coba toe dan spot guard semoga cocok setelah lepas dari cream dokter,"['ihiiww', 'kalo', 'aw', 'enggak', 'usah', 'ditanya', 'lagi', 'bagaimana', 'bagusnya', 'sampai', 'sekarang', 'tinggal', 'bekas', 'jerawatnya', 'saja', 'tapi', 'masih', 'ada', 'sih', 'acne', 'muncul', 'tapi', 'ude', 'mendingan', 'paraaahhh', 'dan', 'sekarang', 'lagi', 'mau', 'coba', 'toe', 'dan', 'spot', 'guard', 'semoga', 'cocok', 'setelah', 'lepas', 'dari', 'cream', 'dokter']","['ihiiww', 'kalo', 'aw', 'bagusnya', 'tinggal', 'bekas', 'jerawatnya', 'sih', 'acne', 'muncul', 'ude', 'mendingan', 'paraaahhh', 'coba', 'toe', 'spot', 'guard', 'semoga', 'cocok', 'lepas', 'cream', 'dokter']","['ihiiww', 'kalo', 'aw', 'bagus', 'tinggal', 'bekas', 'jerawat', 'sih', 'acne', 'muncul', 'ude', 'mending', 'paraaahhh', 'coba', 'toe', 'spot', 'guard', 'moga', 'cocok', 'lepas', 'cream', 'dokter']"
349,sip barang aman,sip barang aman,"['sip', 'barang', 'aman']","['sip', 'barang', 'aman']","['sip', 'barang', 'aman']"
350,kemasannya lucu pengirimannya cepet aman juga packagenya terima kasih seller semoga cocok ya barangnya,kemasannya lucu pengirimannya cepat aman juga packagenya terima kasih seller semoga cocok ya barangnya,"['kemasannya', 'lucu', 'pengirimannya', 'cepat', 'aman', 'juga', 'packagenya', 'terima', 'kasih', 'seller', 'semoga', 'cocok', 'ya', 'barangnya']","['kemasannya', 'lucu', 'pengirimannya', 'cepat', 'aman', 'packagenya', 'terima', 'kasih', 'seller', 'semoga', 'cocok', 'ya', 'barangnya']","['kemas', 'lucu', 'kirim', 'cepat', 'aman', 'packagenya', 'terima', 'kasih', 'seller', 'moga', 'cocok', 'ya', 'barang']"
351,kemasannya lucu first trying semoga cocok ,kemasannya lucu first trying semoga cocok ,"['kemasannya', 'lucu', 'first', 'trying', 'semoga', 'cocok']","['kemasannya', 'lucu', 'first', 'trying', 'semoga', 'cocok']","['kemas', 'lucu', 'first', 'trying', 'moga', 'cocok']"
352,ini seperti pertolongan pertama ketika muncul jerawat,ini seperti pertolongan pertama ketika muncul jerawat,"['ini', 'seperti', 'pertolongan', 'pertama', 'ketika', 'muncul', 'jerawat']","['pertolongan', 'muncul', 'jerawat']","['tolong', 'muncul', 'jerawat']"
353,kemasannya lucu cocok di kulit berminyak cepat meresap,kemasannya lucu cocok di kulit berminyak cepat meresap,"['kemasannya', 'lucu', 'cocok', 'di', 'kulit', 'berminyak', 'cepat', 'meresap']","['kemasannya', 'lucu', 'cocok', 'kulit', 'berminyak', 'cepat', 'meresap']","['kemas', 'lucu', 'cocok', 'kulit', 'minyak', 'cepat', 'resap']"
354,moisturizer yang lebih pas untuk kulit normal kombinasi oily,moisturizer yang lebih pas untuk kulit normal kombinasi oily,"['moisturizer', 'yang', 'lebih', 'pas', 'untuk', 'kulit', 'normal', 'kombinasi', 'oily']","['moisturizer', 'pas', 'kulit', 'normal', 'kombinasi', 'oily']","['moisturizer', 'pas', 'kulit', 'normal', 'kombinasi', 'oily']"
355,udah kali repuschase mantap,sudah kali repuschase mantap,"['sudah', 'kali', 'repuschase', 'mantap']","['kali', 'repuschase', 'mantap']","['kali', 'repuschase', 'mantap']"
356,aku udah pake toe botol kedua karena cocok dan suka sama teksturnya untuk serum semoga bisa bantu ilangin pih dan pie aku seneng karena ada bundlenya gini lebih murce,aku sudah pakai toe botol kedua karena cocok dan suka sama teksturnya untuk serum semoga bisa bantu ilangin pih dan pie aku senang karena ada bundlenya begini lebih murce,"['aku', 'sudah', 'pakai', 'toe', 'botol', 'kedua', 'karena', 'cocok', 'dan', 'suka', 'sama', 'teksturnya', 'untuk', 'serum', 'semoga', 'bisa', 'bantu', 'ilangin', 'pih', 'dan', 'pie', 'aku', 'senang', 'karena', 'ada', 'bundlenya', 'begini', 'lebih', 'murce']","['pakai', 'toe', 'botol', 'cocok', 'suka', 'teksturnya', 'serum', 'semoga', 'bantu', 'ilangin', 'pih', 'pie', 'senang', 'bundlenya', 'murce']","['pakai', 'toe', 'botol', 'cocok', 'suka', 'tekstur', 'serum', 'moga', 'bantu', 'ilangin', 'pih', 'pie', 'senang', 'bundlenya', 'murce']"
357,ini botol kedua aku beli face wash ini gk banyak busa baunya juga gk nyengat gak bikin aku jerawatan di muka acne prone aku,ini botol kedua aku beli face wash ini enggak banyak busa baunya juga enggak nyengat enggak bikin aku jerawatan di muka acne prone aku,"['ini', 'botol', 'kedua', 'aku', 'beli', 'face', 'wash', 'ini', 'enggak', 'banyak', 'busa', 'baunya', 'juga', 'enggak', 'nyengat', 'enggak', 'bikin', 'aku', 'jerawatan', 'di', 'muka', 'acne', 'prone', 'aku']","['botol', 'beli', 'face', 'wash', 'busa', 'baunya', 'nyengat', 'bikin', 'jerawatan', 'muka', 'acne', 'prone']","['botol', 'beli', 'face', 'wash', 'busa', 'bau', 'nyengat', 'bikin', 'jerawat', 'muka', 'acne', 'prone']"
358,aku pikir barangnya agak gede gitu taunya lumayan unyil tpi gapapa sih untuk cuma secuil produk yg aku ambil ternyata lumayan pigmented ya wktu di swatch,aku pikir barangnya agak gede begitu taunya lumayan unyil tapi gapapa sih untuk cuma secuil produk yang aku ambil ternyata lumayan pigmented ya waktu di swatch,"['aku', 'pikir', 'barangnya', 'agak', 'gede', 'begitu', 'taunya', 'lumayan', 'unyil', 'tapi', 'gapapa', 'sih', 'untuk', 'cuma', 'secuil', 'produk', 'yang', 'aku', 'ambil', 'ternyata', 'lumayan', 'pigmented', 'ya', 'waktu', 'di', 'swatch']","['pikir', 'barangnya', 'gede', 'taunya', 'lumayan', 'unyil', 'gapapa', 'sih', 'secuil', 'produk', 'ambil', 'lumayan', 'pigmented', 'ya', 'swatch']","['pikir', 'barang', 'gede', 'tau', 'lumayan', 'unyil', 'gapapa', 'sih', 'cuil', 'produk', 'ambil', 'lumayan', 'pigmented', 'ya', 'swatch']"
359,gampang dipakai pipi jadi merona desainnya lucu hasilnya matte ukurannya compact,gampang dipakai pipi jadi merona desainnya lucu hasilnya matte ukurannya compact,"['gampang', 'dipakai', 'pipi', 'jadi', 'merona', 'desainnya', 'lucu', 'hasilnya', 'matte', 'ukurannya', 'compact']","['gampang', 'dipakai', 'pipi', 'merona', 'desainnya', 'lucu', 'hasilnya', 'matte', 'ukurannya', 'compact']","['gampang', 'pakai', 'pipi', 'rona', 'desain', 'lucu', 'hasil', 'matte', 'ukur', 'compact']"
360,nyaman di kulit kulit jadi glowing packaging simpel packaging unik,nyaman di kulit kulit jadi glowing packaging simpel packaging unik,"['nyaman', 'di', 'kulit', 'kulit', 'jadi', 'glowing', 'packaging', 'simpel', 'packaging', 'unik']","['nyaman', 'kulit', 'kulit', 'glowing', 'packaging', 'simpel', 'packaging', 'unik']","['nyaman', 'kulit', 'kulit', 'glowing', 'packaging', 'simpel', 'packaging', 'unik']"
361,cepat meresap kemasannya lucu cocok di kulit kombinasi cocok di kulit kering cocok di kulit berminyak cocok di kulit normal cocok di kulit berminyak kulit jadi cerah,cepat meresap kemasannya lucu cocok di kulit kombinasi cocok di kulit kering cocok di kulit berminyak cocok di kulit normal cocok di kulit berminyak kulit jadi cerah,"['cepat', 'meresap', 'kemasannya', 'lucu', 'cocok', 'di', 'kulit', 'kombinasi', 'cocok', 'di', 'kulit', 'kering', 'cocok', 'di', 'kulit', 'berminyak', 'cocok', 'di', 'kulit', 'normal', 'cocok', 'di', 'kulit', 'berminyak', 'kulit', 'jadi', 'cerah']","['cepat', 'meresap', 'kemasannya', 'lucu', 'cocok', 'kulit', 'kombinasi', 'cocok', 'kulit', 'kering', 'cocok', 'kulit', 'berminyak', 'cocok', 'kulit', 'normal', 'cocok', 'kulit', 'berminyak', 'kulit', 'cerah']","['cepat', 'resap', 'kemas', 'lucu', 'cocok', 'kulit', 'kombinasi', 'cocok', 'kulit', 'kering', 'cocok', 'kulit', 'minyak', 'cocok', 'kulit', 'normal', 'cocok', 'kulit', 'minyak', 'kulit', 'cerah']"
362,bisa bikin kempes jerawat yg udah mateng tapi buat jerawat yg baru ga bikin kempes juga,bisa bikin kempes jerawat yang sudah mateng tapi buat jerawat yang baru enggak bikin kempes juga,"['bisa', 'bikin', 'kempes', 'jerawat', 'yang', 'sudah', 'mateng', 'tapi', 'buat', 'jerawat', 'yang', 'baru', 'enggak', 'bikin', 'kempes', 'juga']","['bikin', 'kempes', 'jerawat', 'mateng', 'jerawat', 'bikin', 'kempes']","['bikin', 'kempes', 'jerawat', 'mateng', 'jerawat', 'bikin', 'kempes']"
363,cocok di kulit berminyak cocok di kulit kombinasi kulit jadi cerah cepat meresap cocok di kulit kering,cocok di kulit berminyak cocok di kulit kombinasi kulit jadi cerah cepat meresap cocok di kulit kering,"['cocok', 'di', 'kulit', 'berminyak', 'cocok', 'di', 'kulit', 'kombinasi', 'kulit', 'jadi', 'cerah', 'cepat', 'meresap', 'cocok', 'di', 'kulit', 'kering']","['cocok', 'kulit', 'berminyak', 'cocok', 'kulit', 'kombinasi', 'kulit', 'cerah', 'cepat', 'meresap', 'cocok', 'kulit', 'kering']","['cocok', 'kulit', 'minyak', 'cocok', 'kulit', 'kombinasi', 'kulit', 'cerah', 'cepat', 'resap', 'cocok', 'kulit', 'kering']"
364,pls segera restock yg gede min,pls segera restock yang gede min,"['pls', 'segera', 'restock', 'yang', 'gede', 'min']","['pls', 'restock', 'gede', 'min']","['pls', 'restock', 'gede', 'min']"
365,love,love,['love'],['love'],['love']
366,baguus syukur ada ukuran kecil,bagus syukur ada ukuran kecil,"['bagus', 'syukur', 'ada', 'ukuran', 'kecil']","['bagus', 'syukur', 'ukuran']","['bagus', 'syukur', 'ukur']"
367,first of all skingame selalu cpt bgt pengirimannya ga pernah ngecewain second purchase of spot guard serum serumnya oke bgt cpt nyerap nya dan ngebantu nyerahin bekas jerawat muka jg overall jd cerahan buat toe nya sih first time jd blm tau gimana hasilnya but im sure my skin will love it based on the ingredients fyi uda suka bgt sama skingame semenjak beli obat totolnya tahun lalu dan repurchase terus pokoknya skingame uda jadi skincare andalan good job skingame keep up the good work,first of all skingame selalu cepat banget pengirimannya enggak pernah ngecewain second purchase of spot guard serum serumnya oke banget cepat nyerap nya dan membantu nyerahin bekas jerawat muka juga overall jadi cerahan buat toe nya sih first time jadi belum tau bagaimana hasilnya but im sure my skin will love itu based on the ingredients fyi sudah suka banget sama skingame semenjak beli obat totolnya tahun lalu dan repurchase terus pokoknya skingame sudah jadi skincare andalan good job skingame keep up the good work,"['first', 'of', 'all', 'skingame', 'selalu', 'cepat', 'banget', 'pengirimannya', 'enggak', 'pernah', 'ngecewain', 'second', 'purchase', 'of', 'spot', 'guard', 'serum', 'serumnya', 'oke', 'banget', 'cepat', 'nyerap', 'nya', 'dan', 'membantu', 'nyerahin', 'bekas', 'jerawat', 'muka', 'juga', 'overall', 'jadi', 'cerahan', 'buat', 'toe', 'nya', 'sih', 'first', 'time', 'jadi', 'belum', 'tau', 'bagaimana', 'hasilnya', 'but', 'im', 'sure', 'my', 'skin', 'will', 'love', 'itu', 'based', 'on', 'the', 'ingredients', 'fyi', 'sudah', 'suka', 'banget', 'sama', 'skingame', 'semenjak', 'beli', 'obat', 'totolnya', 'tahun', 'lalu', 'dan', 'repurchase', 'terus', 'pokoknya', 'skingame', 'sudah', 'jadi', 'skincare', 'andalan', 'good', 'job', 'skingame', 'keep', 'up', 'the', 'good', 'work']","['first', 'of', 'all', 'skingame', 'cepat', 'banget', 'pengirimannya', 'ngecewain', 'second', 'purchase', 'of', 'spot', 'guard', 'serum', 'serumnya', 'oke', 'banget', 'cepat', 'nyerap', 'nya', 'membantu', 'nyerahin', 'bekas', 'jerawat', 'muka', 'overall', 'cerahan', 'toe', 'nya', 'sih', 'first', 'time', 'tau', 'hasilnya', 'but', 'im', 'sure', 'my', 'skin', 'will', 'love', 'based', 'on', 'the', 'ingredients', 'fyi', 'suka', 'banget', 'skingame', 'semenjak', 'beli', 'obat', 'totolnya', 'repurchase', 'pokoknya', 'skingame', 'skincare', 'andalan', 'good', 'job', 'skingame', 'keep', 'up', 'the', 'good', 'work']","['first', 'of', 'all', 'skingame', 'cepat', 'banget', 'kirim', 'ngecewain', 'second', 'purchase', 'of', 'spot', 'guard', 'serum', 'serum', 'oke', 'banget', 'cepat', 'nyerap', 'nya', 'bantu', 'nyerahin', 'bekas', 'jerawat', 'muka', 'overall', 'cerah', 'toe', 'nya', 'sih', 'first', 'time', 'tau', 'hasil', 'but', 'im', 'sure', 'my', 'skin', 'will', 'love', 'based', 'on', 'the', 'ingredients', 'fyi', 'suka', 'banget', 'skingame', 'semenjak', 'beli', 'obat', 'totol', 'repurchase', 'pokok', 'skingame', 'skincare', 'andal', 'good', 'job', 'skingame', 'keep', 'up', 'the', 'good', 'work']"
368,pasti original seller responsif pengiriman cepat,pasti original seller responsif pengiriman cepat,"['pasti', 'original', 'seller', 'responsif', 'pengiriman', 'cepat']","['original', 'seller', 'responsif', 'pengiriman', 'cepat']","['original', 'seller', 'responsif', 'kirim', 'cepat']"
369,jerawat jadi cepet matengnya suka bgt,jerawat jadi cepat matengnya suka banget,"['jerawat', 'jadi', 'cepat', 'matengnya', 'suka', 'banget']","['jerawat', 'cepat', 'matengnya', 'suka', 'banget']","['jerawat', 'cepat', 'matengnya', 'suka', 'banget']"
370,acne warior kedua sayaa sumpah parah bagus banget semoga pink hero nya juga bagus di kulit saya,acne warior kedua saya sumpah parah bagus banget semoga pink hero nya juga bagus di kulit saya,"['acne', 'warior', 'kedua', 'saya', 'sumpah', 'parah', 'bagus', 'banget', 'semoga', 'pink', 'hero', 'nya', 'juga', 'bagus', 'di', 'kulit', 'saya']","['acne', 'warior', 'sumpah', 'parah', 'bagus', 'banget', 'semoga', 'pink', 'hero', 'nya', 'bagus', 'kulit']","['acne', 'warior', 'sumpah', 'parah', 'bagus', 'banget', 'moga', 'pink', 'hero', 'nya', 'bagus', 'kulit']"
371,produk original sampai dengan aman dan tidak ada kerusakan,produk original sampai dengan aman dan tidak ada kerusakan,"['produk', 'original', 'sampai', 'dengan', 'aman', 'dan', 'tidak', 'ada', 'kerusakan']","['produk', 'original', 'aman', 'kerusakan']","['produk', 'original', 'aman', 'rusa']"
372,cepet bange sampeeeeeee udah repurchased berkali kali,cepat bange sampeeeeeee sudah repurchased berkali kali,"['cepat', 'bange', 'sampeeeeeee', 'sudah', 'repurchased', 'berkali', 'kali']","['cepat', 'bange', 'sampeeeeeee', 'repurchased', 'berkali', 'kali']","['cepat', 'bange', 'sampeeeeeee', 'repurchased', 'kali', 'kali']"
373,barang sampai dengan baik dalam kondisi tersegel pelayanan fast respon dan barang langsung dikirim terima kasih skin game semoga skincare nya cocok,barang sampai dengan baik dalam kondisi tersegel pelayanan fast respon dan barang langsung dikirim terima kasih skin game semoga skincare nya cocok,"['barang', 'sampai', 'dengan', 'baik', 'dalam', 'kondisi', 'tersegel', 'pelayanan', 'fast', 'respon', 'dan', 'barang', 'langsung', 'dikirim', 'terima', 'kasih', 'skin', 'game', 'semoga', 'skincare', 'nya', 'cocok']","['barang', 'kondisi', 'tersegel', 'pelayanan', 'fast', 'respon', 'barang', 'langsung', 'dikirim', 'terima', 'kasih', 'skin', 'game', 'semoga', 'skincare', 'nya', 'cocok']","['barang', 'kondisi', 'segel', 'layan', 'fast', 'respon', 'barang', 'langsung', 'kirim', 'terima', 'kasih', 'skin', 'game', 'moga', 'skincare', 'nya', 'cocok']"
374,mantaaap skinker nya,mantap skinker nya,"['mantap', 'skinker', 'nya']","['mantap', 'skinker', 'nya']","['mantap', 'skinker', 'nya']"
375,sumpah bagus bingitz jeriwitt ku gede bgt langsung kempiiiss untung fotonya masih ada bakalan beli lg sih soalnya cocok ama muka aku,sumpah bagus bingitz jeriwitt ku gede banget langsung kempiiiss untung fotonya masih ada bakalan beli lagi sih soalnya cocok sama muka aku,"['sumpah', 'bagus', 'bingitz', 'jeriwitt', 'ku', 'gede', 'banget', 'langsung', 'kempiiiss', 'untung', 'fotonya', 'masih', 'ada', 'bakalan', 'beli', 'lagi', 'sih', 'soalnya', 'cocok', 'sama', 'muka', 'aku']","['sumpah', 'bagus', 'bingitz', 'jeriwitt', 'ku', 'gede', 'banget', 'langsung', 'kempiiiss', 'untung', 'fotonya', 'beli', 'sih', 'cocok', 'muka']","['sumpah', 'bagus', 'bingitz', 'jeriwitt', 'ku', 'gede', 'banget', 'langsung', 'kempiiiss', 'untung', 'foto', 'beli', 'sih', 'cocok', 'muka']"
376,bekas jerawatku mulai memudar semoga saja bener bersih supaya wajahku bisa kembali seperti semula,bekas jerawatku mulai memudar semoga saja benar bersih supaya wajahku bisa kembali seperti semula,"['bekas', 'jerawatku', 'mulai', 'memudar', 'semoga', 'saja', 'benar', 'bersih', 'supaya', 'wajahku', 'bisa', 'kembali', 'seperti', 'semula']","['bekas', 'jerawatku', 'memudar', 'semoga', 'bersih', 'wajahku']","['bekas', 'jerawat', 'pudar', 'moga', 'bersih', 'wajah']"
377,sebagus itu produknya sampe repurchase lagii,sebagus itu produknya sampai repurchase lagi,"['sebagus', 'itu', 'produknya', 'sampai', 'repurchase', 'lagi']","['sebagus', 'produknya', 'repurchase']","['bagus', 'produk', 'repurchase']"
378,blm cobain semoga cocok,belum mencoba semoga cocok,"['belum', 'mencoba', 'semoga', 'cocok']","['mencoba', 'semoga', 'cocok']","['coba', 'moga', 'cocok']"
379,packingannya aman bgt udah pake dus kecil dilapis dus besar juga fast respons barang belom dicoba semoga cocok,packingannya aman banget sudah pakai dus kecil dilapis dus besar juga fast respons barang belum dicoba semoga cocok,"['packingannya', 'aman', 'banget', 'sudah', 'pakai', 'dus', 'kecil', 'dilapis', 'dus', 'besar', 'juga', 'fast', 'respons', 'barang', 'belum', 'dicoba', 'semoga', 'cocok']","['packingannya', 'aman', 'banget', 'pakai', 'dus', 'dilapis', 'dus', 'fast', 'respons', 'barang', 'dicoba', 'semoga', 'cocok']","['packingannya', 'aman', 'banget', 'pakai', 'dus', 'lap', 'dus', 'fast', 'respons', 'barang', 'coba', 'moga', 'cocok']"
380,of course  like it so much ini uda pembelian ke,of course  like itu so much ini sudah pembelian ke,"['of', 'course', 'like', 'itu', 'so', 'much', 'ini', 'sudah', 'pembelian', 'ke']","['of', 'course', 'like', 'so', 'much', 'pembelian']","['of', 'course', 'like', 'so', 'much', 'beli']"
381,cepet banget sampenya semoga cocok di aku,cepat banget sampai semoga cocok di aku,"['cepat', 'banget', 'sampai', 'semoga', 'cocok', 'di', 'aku']","['cepat', 'banget', 'semoga', 'cocok']","['cepat', 'banget', 'moga', 'cocok']"
382,semoga cocok setelah lepas cream dokter blm ada lagi obat totol jerawat yg cocok,semoga cocok setelah lepas cream dokter belum ada lagi obat totol jerawat yang cocok,"['semoga', 'cocok', 'setelah', 'lepas', 'cream', 'dokter', 'belum', 'ada', 'lagi', 'obat', 'totol', 'jerawat', 'yang', 'cocok']","['semoga', 'cocok', 'lepas', 'cream', 'dokter', 'obat', 'totol', 'jerawat', 'cocok']","['moga', 'cocok', 'lepas', 'cream', 'dokter', 'obat', 'totol', 'jerawat', 'cocok']"
383,baru coba sehari tapi jerawat lgsg mateng mantapppppp,baru coba sehari tapi jerawat langsung mateng mantap,"['baru', 'coba', 'sehari', 'tapi', 'jerawat', 'langsung', 'mateng', 'mantap']","['coba', 'sehari', 'jerawat', 'langsung', 'mateng', 'mantap']","['coba', 'hari', 'jerawat', 'langsung', 'mateng', 'mantap']"
