,Review,Review_norm,review_tokens
253,sudah diterima dg baik pengiriman aman khasiat produk blm tau blm coba smg manjur dan cocok spt testi org,sudah diterima dengan baik pengiriman aman khasiat produk belum tau belum coba semoga manjur dan cocok seperti testimoni orang,"['sudah', 'diterima', 'dengan', 'baik', 'pengiriman', 'aman', 'khasiat', 'produk', 'belum', 'tau', 'belum', 'coba', 'semoga', 'manjur', 'dan', 'cocok', 'seperti', 'testimoni', 'orang']"
254,blom dicoba tapi pengiriman sangat baik,belum dicoba tapi pengiriman sangat baik,"['belum', 'dicoba', 'tapi', 'pengiriman', 'sangat', 'baik']"
255,packaging nya rapi dan bagus banget baru sekalian pemakaian dan komedo lumayan berkurang suka banget,packaging nya rapi dan bagus banget baru sekalian pemakaian dan komedo lumayan berkurang suka banget,"['packaging', 'nya', 'rapi', 'dan', 'bagus', 'banget', 'baru', 'sekalian', 'pemakaian', 'dan', 'komedo', 'lumayan', 'berkurang', 'suka', 'banget']"
256,sesuai pesanan aman terima kasih ya,sesuai pesanan aman terima kasih ya,"['sesuai', 'pesanan', 'aman', 'terima', 'kasih', 'ya']"
257,ini bener bisa ngempesin jerawat sama ngilangin merah di wajah malamnya aku oles pagi nya ilang merah nya dong jerawat jg agak kempes mantap lah pokoknya,ini benar bisa ngempesin jerawat sama menghilangkan merah di wajah malamnya aku oles pagi nya hilang merah nya dong jerawat juga agak kempes mantap lah pokoknya,"['ini', 'benar', 'bisa', 'ngempesin', 'jerawat', 'sama', 'menghilangkan', 'merah', 'di', 'wajah', 'malamnya', 'aku', 'oles', 'pagi', 'nya', 'hilang', 'merah', 'nya', 'dong', 'jerawat', 'juga', 'agak', 'kempes', 'mantap', 'lah', 'pokoknya']"
258,sudah beberapa kali beli produknya bagus bisa mengobati jerawat semoga tetap ada stocknya sukses selalu,sudah beberapa kali beli produknya bagus bisa mengobati jerawat semoga tetap ada stocknya sukses selalu,"['sudah', 'beberapa', 'kali', 'beli', 'produknya', 'bagus', 'bisa', 'mengobati', 'jerawat', 'semoga', 'tetap', 'ada', 'stocknya', 'sukses', 'selalu']"
259,safely arrived packaging rapih dan cantik pore armornya bener bener ngebersihin komedo dan acne wariornya berhasil menyelamatkan jerawat jerawat yang baru bermunculan lgsg mateng dan kering,safely arrived packaging rapi dan cantik pore armornya benar benar ngebersihin komedo dan acne wariornya berhasil menyelamatkan jerawat jerawat yang baru bermunculan langsung mateng dan kering,"['safely', 'arrived', 'packaging', 'rapi', 'dan', 'cantik', 'pore', 'armornya', 'benar', 'benar', 'ngebersihin', 'komedo', 'dan', 'acne', 'wariornya', 'berhasil', 'menyelamatkan', 'jerawat', 'jerawat', 'yang', 'baru', 'bermunculan', 'langsung', 'mateng', 'dan', 'kering']"
260,akhirnya beli jg stlh maju mundur pengiriman aman smoga cocok,akhirnya beli juga setelah maju mundur pengiriman aman semoga cocok,"['akhirnya', 'beli', 'juga', 'setelah', 'maju', 'mundur', 'pengiriman', 'aman', 'semoga', 'cocok']"
261,packaging aman dan pengiriman cepet bgt lets hope it works,packaging aman dan pengiriman cepat banget lets hope itu works,"['packaging', 'aman', 'dan', 'pengiriman', 'cepat', 'banget', 'lets', 'hope', 'itu', 'works']"
262,barang sesuai deskripsi baru coba semoga cock,barang sesuai deskripsi baru coba semoga cocok,"['barang', 'sesuai', 'deskripsi', 'baru', 'coba', 'semoga', 'cocok']"
263,barang sesuai deskripsi baru coba semoga cocok,barang sesuai deskripsi baru coba semoga cocok,"['barang', 'sesuai', 'deskripsi', 'baru', 'coba', 'semoga', 'cocok']"
264,barang sesuai deskripsi packing aman pengiriman cepat diterima dengan baik sayang hr ini beli besok dia flash sale,barang sesuai deskripsi packing aman pengiriman cepat diterima dengan baik sayang hari ini beli besok dia flash sale,"['barang', 'sesuai', 'deskripsi', 'packing', 'aman', 'pengiriman', 'cepat', 'diterima', 'dengan', 'baik', 'sayang', 'hari', 'ini', 'beli', 'besok', 'dia', 'flash', 'sale']"
265,bagus banget beli ini harus buru buru checkout karena cepet habisnya awalnya ga nyangka bakal seefektif itu acne warrior nya juara buat ngempesin jerawat dan pore armor nya juara buat ngecilin pori pori dan hilangin blackheads whiteheads juara deh pokoknya,bagus banget beli ini harus buru buru checkout karena cepat habisnya awalnya enggak menyangka bakal seefektif itu acne warrior nya juara buat ngempesin jerawat dan pore armor nya juara buat ngecilin pori pori dan menghilangkan blackheads whiteheads juara deh pokoknya,"['bagus', 'banget', 'beli', 'ini', 'harus', 'buru', 'buru', 'checkout', 'karena', 'cepat', 'habisnya', 'awalnya', 'enggak', 'menyangka', 'bakal', 'seefektif', 'itu', 'acne', 'warrior', 'nya', 'juara', 'buat', 'ngempesin', 'jerawat', 'dan', 'pore', 'armor', 'nya', 'juara', 'buat', 'ngecilin', 'pori', 'pori', 'dan', 'menghilangkan', 'blackheads', 'whiteheads', 'juara', 'deh', 'pokoknya']"
266,udah beberapa kali pemakaian bersih idung saya sekarang sempet panik pas pertama kali pake karna besoknya pada ngelupas gitu kulitnya tapi gpp kok abis tu yaudah mulus lagi,sudah beberapa kali pemakaian bersih hidung saya sekarang sempat panik pas pertama kali pakai karena besoknya pada ngelupas begitu kulitnya tapi enggak apa-apa kok habis itu yaudah mulus lagi,"['sudah', 'beberapa', 'kali', 'pemakaian', 'bersih', 'hidung', 'saya', 'sekarang', 'sempat', 'panik', 'pas', 'pertama', 'kali', 'pakai', 'karena', 'besoknya', 'pada', 'ngelupas', 'begitu', 'kulitnya', 'tapi', 'enggak', 'apa-apa', 'kok', 'habis', 'itu', 'yaudah', 'mulus', 'lagi']"
267,finally paketnya datang waktu beli kemarin bolak balik kosong dan akhirnya ada barangnya lg promo lgsg gercep pesan  terimakasih kakakk,finally paketnya datang waktu beli kemarin bolak balik kosong dan akhirnya ada barangnya lagi promo langsung gercep pesan  terima kasih kakakk,"['finally', 'paketnya', 'datang', 'waktu', 'beli', 'kemarin', 'bolak', 'balik', 'kosong', 'dan', 'akhirnya', 'ada', 'barangnya', 'lagi', 'promo', 'langsung', 'gercep', 'pesan', 'terima', 'kasih', 'kakakk']"
268,memang setelah pakai jd terasa halus banget kulitnya tp anehnya wkt dipakai clay nya bisa jatuh gt ak kira bisa nempel seperti bentonite clay itu atau airnya yg kurang enggak tau jg sih tp overall bagus banget klo dipakai sebelum makeup jg sepertinya oke,memang setelah pakai jadi terasa halus banget kulitnya tapi anehnya waktu dipakai clay nya bisa jatuh begitu aku kira bisa menempel seperti bentonite clay itu atau airnya yang kurang enggak tau juga sih tapi overall bagus banget kalo dipakai sebelum makeup juga sepertinya oke,"['memang', 'setelah', 'pakai', 'jadi', 'terasa', 'halus', 'banget', 'kulitnya', 'tapi', 'anehnya', 'waktu', 'dipakai', 'clay', 'nya', 'bisa', 'jatuh', 'begitu', 'aku', 'kira', 'bisa', 'menempel', 'seperti', 'bentonite', 'clay', 'itu', 'atau', 'airnya', 'yang', 'kurang', 'enggak', 'tau', 'juga', 'sih', 'tapi', 'overall', 'bagus', 'banget', 'kalo', 'dipakai', 'sebelum', 'makeup', 'juga', 'sepertinya', 'oke']"
269,jerawat jd cepet banger keringnya wkt malam jerawat ku yg masih seperti ada bijinya itu bsk nya sdh kering tekstur nya jg lmyn padat baunya mirip sekali seperti obat jerawat jaman dulu yg mereknya latul ,jerawat jadi cepat banget keringnya waktu malam jerawat ku yang masih seperti ada bijinya itu besok nya sudah kering tekstur nya juga lumayan padat baunya mirip sekali seperti obat jerawat jaman dulu yang mereknya latul ,"['jerawat', 'jadi', 'cepat', 'banget', 'keringnya', 'waktu', 'malam', 'jerawat', 'ku', 'yang', 'masih', 'seperti', 'ada', 'bijinya', 'itu', 'besok', 'nya', 'sudah', 'kering', 'tekstur', 'nya', 'juga', 'lumayan', 'padat', 'baunya', 'mirip', 'sekali', 'seperti', 'obat', 'jerawat', 'jaman', 'dulu', 'yang', 'mereknya', 'latul']"
270,sesenang ituu akhirnya paket yg ditunggu sampee huahhh adminnya juga ramahh sekalii trimkasii kakkk,sesenang itu akhirnya paket yang ditunggu sampai huahhh adminnya juga ramahh sekali trimkasii kak,"['sesenang', 'itu', 'akhirnya', 'paket', 'yang', 'ditunggu', 'sampai', 'huahhh', 'adminnya', 'juga', 'ramahh', 'sekali', 'trimkasii', 'kak']"
271,ini bagus bangettt sekali dipake langsung manding whitehead untuk keluar semua takjub untuk packaging aman sih walaupun ga pake bubble wrap tapi kalo udh sampe harus hati hati bgt bukanya krn serbuknya suka jatoh gitu,ini bagus banget sekali dipakai langsung manding whitehead untuk keluar semua takjub untuk packaging aman sih walaupun enggak pakai bubble wrap tapi kalo sudah sampai harus hati hati banget bukanya karena serbuknya suka jatuh begitu,"['ini', 'bagus', 'banget', 'sekali', 'dipakai', 'langsung', 'manding', 'whitehead', 'untuk', 'keluar', 'semua', 'takjub', 'untuk', 'packaging', 'aman', 'sih', 'walaupun', 'enggak', 'pakai', 'bubble', 'wrap', 'tapi', 'kalo', 'sudah', 'sampai', 'harus', 'hati', 'hati', 'banget', 'bukanya', 'karena', 'serbuknya', 'suka', 'jatuh', 'begitu']"
272,suka bgt tau udh sampai aja meski po nya lmayan lama  kualitas nya bagus,suka banget tau sudah sampai saja meski pre order nya lmayan lama  kualitas nya bagus,"['suka', 'banget', 'tau', 'sudah', 'sampai', 'saja', 'meski', 'pre', 'order', 'nya', 'lmayan', 'lama', 'kualitas', 'nya', 'bagus']"
273,dr packaging pertama aku udh cocok bgt pake ini kalo yg dulu aku pake sbg face mask maupun spot treatment dulu emg agak repot nyampurin utk dpt konsistensi yg pas tp semenjak packaging baru yg udh di campur gini bener top deh pake utk jadi spot treatment bener ok bgt aku pake malem beruntusan lgsg gone dan jerawat jg kempessss dan bekasnya ga terlalu kentara bener luvvv,dari packaging pertama aku sudah cocok banget pakai ini kalo yang dulu aku pakai sebagai face mask maupun spot treatment dulu memang agak repot nyampurin untuk dapat konsistensi yang pas tapi semenjak packaging baru yang sudah di campur begini benar top deh pakai untuk jadi spot treatment benar ok banget aku pakai malam beruntusan langsung gone dan jerawat juga kempessss dan bekasnya enggak terlalu kentara benar love,"['dari', 'packaging', 'pertama', 'aku', 'sudah', 'cocok', 'banget', 'pakai', 'ini', 'kalo', 'yang', 'dulu', 'aku', 'pakai', 'sebagai', 'face', 'mask', 'maupun', 'spot', 'treatment', 'dulu', 'memang', 'agak', 'repot', 'nyampurin', 'untuk', 'dapat', 'konsistensi', 'yang', 'pas', 'tapi', 'semenjak', 'packaging', 'baru', 'yang', 'sudah', 'di', 'campur', 'begini', 'benar', 'top', 'deh', 'pakai', 'untuk', 'jadi', 'spot', 'treatment', 'benar', 'ok', 'banget', 'aku', 'pakai', 'malam', 'beruntusan', 'langsung', 'gone', 'dan', 'jerawat', 'juga', 'kempessss', 'dan', 'bekasnya', 'enggak', 'terlalu', 'kentara', 'benar', 'love']"
274,suka bgtt kalo weekend totol aja abis mandi pagi sorenya udh kluar tu putih putih malem abis mandi pake lagi biarin sampe pagi,suka banget kalo weekend totol saja habis mandi pagi sorenya sudah keluar itu putih putih malam habis mandi pakai lagi biarkan sampai pagi,"['suka', 'banget', 'kalo', 'weekend', 'totol', 'saja', 'habis', 'mandi', 'pagi', 'sorenya', 'sudah', 'keluar', 'itu', 'putih', 'putih', 'malam', 'habis', 'mandi', 'pakai', 'lagi', 'biarkan', 'sampai', 'pagi']"
275,keren parah ini worth to wait banget malem ini pake besok paginya langsung kempes dan yang baru numbuh jadi takut tumbuh fix bakal reorder lagi tapi next time nyetok yang banyak ,keren parah ini worth tapi wait banget malam ini pakai besok paginya langsung kempes dan yang baru numbuh jadi takut tumbuh fix bakal reorder lagi tapi next time nyetok yang banyak ,"['keren', 'parah', 'ini', 'worth', 'tapi', 'wait', 'banget', 'malam', 'ini', 'pakai', 'besok', 'paginya', 'langsung', 'kempes', 'dan', 'yang', 'baru', 'numbuh', 'jadi', 'takut', 'tumbuh', 'fix', 'bakal', 'reorder', 'lagi', 'tapi', 'next', 'time', 'nyetok', 'yang', 'banyak']"
276,efek untuk blackheadnya belum keliatan tapi pas dipegang hidungnya mulus banget kayak hidung bayi,efek untuk blackheadnya belum kelihatan tapi pas dipegang hidungnya mulus banget kayak hidung bayi,"['efek', 'untuk', 'blackheadnya', 'belum', 'kelihatan', 'tapi', 'pas', 'dipegang', 'hidungnya', 'mulus', 'banget', 'kayak', 'hidung', 'bayi']"
277,amazing banget sama produk ini apalagi pore armor yg ampuh bersihin komedo yg membandel sampe yg sulit terjangkau acne warrior yg cucmey buat jerawatan langsung kempes hempaskan,amazing banget sama produk ini apalagi pore armor yang ampuh bersihin komedo yang membandel sampai yang sulit terjangkau acne warrior yang cucmey buat jerawatan langsung kempes hempaskan,"['amazing', 'banget', 'sama', 'produk', 'ini', 'apalagi', 'pore', 'armor', 'yang', 'ampuh', 'bersihin', 'komedo', 'yang', 'membandel', 'sampai', 'yang', 'sulit', 'terjangkau', 'acne', 'warrior', 'yang', 'cucmey', 'buat', 'jerawatan', 'langsung', 'kempes', 'hempaskan']"
278,berkat dapat free produk pore armor thank  skingame sukses selalu,berkat dapat free produk pore armor thank  skingame sukses selalu,"['berkat', 'dapat', 'free', 'produk', 'pore', 'armor', 'thank', 'skingame', 'sukses', 'selalu']"
279,yeyyyy makasih skingame ini beli acne warior gratis pore armor dong yuhuuuu smoga ada promo lagi yaakk,yeyyyy terima kasih skingame ini beli acne warior gratis pore armor dong yuhuuuu semoga ada promo lagi ya,"['yeyyyy', 'terima', 'kasih', 'skingame', 'ini', 'beli', 'acne', 'warior', 'gratis', 'pore', 'armor', 'dong', 'yuhuuuu', 'semoga', 'ada', 'promo', 'lagi', 'ya']"
280,barang original proses pengiriman lama,barang original proses pengiriman lama,"['barang', 'original', 'proses', 'pengiriman', 'lama']"
281,baru kemaren check out sekarang udah sampe secepet itu semoga bisa menghilangkan blackhead komedo dll makasih,baru kemarin check out sekarang sudah sampai secepet itu semoga bisa menghilangkan blackhead komedo dll terima kasih,"['baru', 'kemarin', 'check', 'out', 'sekarang', 'sudah', 'sampai', 'secepet', 'itu', 'semoga', 'bisa', 'menghilangkan', 'blackhead', 'komedo', 'dll', 'terima', 'kasih']"
282,pengiriman cpet,pengiriman cepat,"['pengiriman', 'cepat']"
283,akhirnya datang juga bahkan nggak sampai hari dari po kemasannya keren bgt semoga cocok krn bakal repeat order lagi kayaknya sukses terus skingame,akhirnya datang juga bahkan enggak sampai hari dari pre order kemasannya keren banget semoga cocok karena bakal repeat order lagi kayaknya sukses terus skingame,"['akhirnya', 'datang', 'juga', 'bahkan', 'enggak', 'sampai', 'hari', 'dari', 'pre', 'order', 'kemasannya', 'keren', 'banget', 'semoga', 'cocok', 'karena', 'bakal', 'repeat', 'order', 'lagi', 'kayaknya', 'sukses', 'terus', 'skingame']"
284,sampe shock bagus banget komedonya langsung banyak banget yg keluar putih mencuat gtu tinggal di bersiihin,sampai shock bagus banget komedonya langsung banyak banget yang keluar putih mencuat begitu tinggal di bersiihin,"['sampai', 'shock', 'bagus', 'banget', 'komedonya', 'langsung', 'banyak', 'banget', 'yang', 'keluar', 'putih', 'mencuat', 'begitu', 'tinggal', 'di', 'bersiihin']"
285,ok,ok,['ok']
286,pengiriman cepat semoga cocok,pengiriman cepat semoga cocok,"['pengiriman', 'cepat', 'semoga', 'cocok']"
287,pengiriman cepat semoga cocok di muka saya,pengiriman cepat semoga cocok di muka saya,"['pengiriman', 'cepat', 'semoga', 'cocok', 'di', 'muka', 'saya']"
288,pengiriman cepat semoga cocok di saya,pengiriman cepat semoga cocok di saya,"['pengiriman', 'cepat', 'semoga', 'cocok', 'di', 'saya']"
289,paket tiba dengan cepaaatt makasih seller,paket tiba dengan cepaaatt terima kasih seller,"['paket', 'tiba', 'dengan', 'cepaaatt', 'terima', 'kasih', 'seller']"
290,respon dan pengiriman cepat kemasan minim sampah plastik semoga produk cocok di kulit saya,respon dan pengiriman cepat kemasan minim sampah plastik semoga produk cocok di kulit saya,"['respon', 'dan', 'pengiriman', 'cepat', 'kemasan', 'minim', 'sampah', 'plastik', 'semoga', 'produk', 'cocok', 'di', 'kulit', 'saya']"
291,sudah repurchase ke obat totol jerawat favorit untuk aku yg jenis jerawatnya membesar dan merah acne warrior ini ampuh bgt bikin jerawat kempes dan ga sempet bengkak super luvvvvv,sudah repurchase ke obat totol jerawat favorit untuk aku yang jenis jerawatnya membesar dan merah acne warrior ini ampuh banget bikin jerawat kempes dan enggak sempat bengkak super luvvvvv,"['sudah', 'repurchase', 'ke', 'obat', 'totol', 'jerawat', 'favorit', 'untuk', 'aku', 'yang', 'jenis', 'jerawatnya', 'membesar', 'dan', 'merah', 'acne', 'warrior', 'ini', 'ampuh', 'banget', 'bikin', 'jerawat', 'kempes', 'dan', 'enggak', 'sempat', 'bengkak', 'super', 'luvvvvv']"
292,thank youuu semoga cocok,thank youuu semoga cocok,"['thank', 'youuu', 'semoga', 'cocok']"
293,suka bgtt,suka banget,"['suka', 'banget']"
294,sampe nya cepat sekali cuma hari beli,sampai nya cepat sekali cuma hari beli,"['sampai', 'nya', 'cepat', 'sekali', 'cuma', 'hari', 'beli']"
295,produk sesuai deskripsi,produk sesuai deskripsi,"['produk', 'sesuai', 'deskripsi']"
296,pengiriman yang cepat baru pemakaian sehari sih semoga cocok dan bisa restock lagi terima kasih,pengiriman yang cepat baru pemakaian sehari sih semoga cocok dan bisa restock lagi terima kasih,"['pengiriman', 'yang', 'cepat', 'baru', 'pemakaian', 'sehari', 'sih', 'semoga', 'cocok', 'dan', 'bisa', 'restock', 'lagi', 'terima', 'kasih']"
297,pengiriman nya cepet produk nya blm dicoba semoga oke ya,pengiriman nya cepat produk nya belum dicoba semoga oke ya,"['pengiriman', 'nya', 'cepat', 'produk', 'nya', 'belum', 'dicoba', 'semoga', 'oke', 'ya']"
298,excited pengen cobain cuman emang bener ini isinya acne warrior cuma dikit sebagiannya lagi udara but its okay selain itu pore armor sekali dibuka terbang semua isi yg dipinggiran better dikasih penutup lagi sebelum tutup sekundernya thanks seller udah ramah dan selalu respon tiap tanya,excited pengin mencoba cuman memang benar ini isinya acne warrior cuma dikit sebagiannya lagi udara but its okay selain itu pore armor sekali dibuka terbang semua isi yang dipinggiran better dikasih penutup lagi sebelum tutup sekundernya thanks seller sudah ramah dan selalu respon tiap tanya,"['excited', 'pengin', 'mencoba', 'cuman', 'memang', 'benar', 'ini', 'isinya', 'acne', 'warrior', 'cuma', 'dikit', 'sebagiannya', 'lagi', 'udara', 'but', 'its', 'okay', 'selain', 'itu', 'pore', 'armor', 'sekali', 'dibuka', 'terbang', 'semua', 'isi', 'yang', 'dipinggiran', 'better', 'dikasih', 'penutup', 'lagi', 'sebelum', 'tutup', 'sekundernya', 'thanks', 'seller', 'sudah', 'ramah', 'dan', 'selalu', 'respon', 'tiap', 'tanya']"
299,yay thx smg cocok,yay thanks semoga cocok,"['yay', 'thanks', 'semoga', 'cocok']"
300,belinya cuma tp rapi bgt kemasnya pake kardus baru pertama coba semoga cocok,belinya cuma tapi rapi banget kemasnya pakai kardus baru pertama coba semoga cocok,"['belinya', 'cuma', 'tapi', 'rapi', 'banget', 'kemasnya', 'pakai', 'kardus', 'baru', 'pertama', 'coba', 'semoga', 'cocok']"
301,recommended,recommended,['recommended']
302,diterima dengan baik walau lama gara gara pengiriman salah,diterima dengan baik walau lama gara gara pengiriman salah,"['diterima', 'dengan', 'baik', 'walau', 'lama', 'gara', 'gara', 'pengiriman', 'salah']"
303,barang cepat sampai kirain nunggu hari pre order ternyata langsung sampai lusanya belum pernah coba semoga cocok,barang cepat sampai mengira menunggu hari pre order ternyata langsung sampai lusanya belum pernah coba semoga cocok,"['barang', 'cepat', 'sampai', 'mengira', 'menunggu', 'hari', 'pre', 'order', 'ternyata', 'langsung', 'sampai', 'lusanya', 'belum', 'pernah', 'coba', 'semoga', 'cocok']"
304,agak lama sampainya kurirnya mungkin nyasar atau gimana barangnya sampai dengan mulus makasih kalau cocok saya beli lagi,agak lama sampainya kurirnya mungkin nyasar atau bagaimana barangnya sampai dengan mulus terima kasih kalau cocok saya beli lagi,"['agak', 'lama', 'sampainya', 'kurirnya', 'mungkin', 'nyasar', 'atau', 'bagaimana', 'barangnya', 'sampai', 'dengan', 'mulus', 'terima', 'kasih', 'kalau', 'cocok', 'saya', 'beli', 'lagi']"
305,bagus banget,bagus banget,"['bagus', 'banget']"
306,baru pertama kali coba tp pengiriman cepeeet semoga cocok,baru pertama kali coba tapi pengiriman cepeeet semoga cocok,"['baru', 'pertama', 'kali', 'coba', 'tapi', 'pengiriman', 'cepeeet', 'semoga', 'cocok']"
307,puas cocok banget baru dipake seminggu pemakaian dan suka banget,puas cocok banget baru dipakai seminggu pemakaian dan suka banget,"['puas', 'cocok', 'banget', 'baru', 'dipakai', 'seminggu', 'pemakaian', 'dan', 'suka', 'banget']"
308,bagus deh kemasan paketnya juga aman,bagus deh kemasan paketnya juga aman,"['bagus', 'deh', 'kemasan', 'paketnya', 'juga', 'aman']"
309,second time buying obsessed,second time buying obsessed,"['second', 'time', 'buying', 'obsessed']"
310,cute packaging  just started using dew me right today and  absolutely love it at first  didn  think it was going to tint my lips but the natural pinkish color is actually very visible once put on there   faint smell taste of chemical but it  not very apparent and  don  mind it  ve never used lip oil before so  expected it to feel heavy and well oily but it  quite light and moisturizing,cute packaging  just started using dew me right today and  absolutely love itu at first  didn  think itu was going tapi tint my lips but the natural pinkish color is actually very visible once put on there   faint smell taste of chemical but itu  not very apparent and  don  mind itu  ve never used lip oil before so  expected itu tapi feel heavy and well oily but itu  quite light and moisturizing,"['cute', 'packaging', 'just', 'started', 'using', 'dew', 'me', 'right', 'today', 'and', 'absolutely', 'love', 'itu', 'at', 'first', 'didn', 'think', 'itu', 'was', 'going', 'tapi', 'tint', 'my', 'lips', 'but', 'the', 'natural', 'pinkish', 'color', 'is', 'actually', 'very', 'visible', 'once', 'put', 'on', 'there', 'faint', 'smell', 'taste', 'of', 'chemical', 'but', 'itu', 'not', 'very', 'apparent', 'and', 'don', 'mind', 'itu', 've', 'never', 'used', 'lip', 'oil', 'before', 'so', 'expected', 'itu', 'tapi', 'feel', 'heavy', 'and', 'well', 'oily', 'but', 'itu', 'quite', 'light', 'and', 'moisturizing']"
311,pesan kemarin hari ini sampai kotaknya gede banget btw  tapi aman kok dan sesuai terima kasih ya,pesan kemarin hari ini sampai kotaknya gede banget btw  tapi aman kok dan sesuai terima kasih ya,"['pesan', 'kemarin', 'hari', 'ini', 'sampai', 'kotaknya', 'gede', 'banget', 'btw', 'tapi', 'aman', 'kok', 'dan', 'sesuai', 'terima', 'kasih', 'ya']"
312,lucuk packagingnya,lucu packagingnya,"['lucu', 'packagingnya']"
313,hm kirain bakal dapat packaging barunyaa tapi yang dikirim versi lama tapi overall oke lah yaa terima kasih,hm mengira bakal dapat packaging barunyaa tapi yang dikirim versi lama tapi overall oke lah ya terima kasih,"['hm', 'mengira', 'bakal', 'dapat', 'packaging', 'barunyaa', 'tapi', 'yang', 'dikirim', 'versi', 'lama', 'tapi', 'overall', 'oke', 'lah', 'ya', 'terima', 'kasih']"
314,so far so good si cuman mungkin pump nya agak susah buat kluarin product dan kadang kadang ga ke kontrol but keep up the good work,so far so good sih cuman mungkin pump nya agak susah buat kluarin product dan kadang kadang enggak ke kontrol but keep up the good work,"['so', 'far', 'so', 'good', 'sih', 'cuman', 'mungkin', 'pump', 'nya', 'agak', 'susah', 'buat', 'kluarin', 'product', 'dan', 'kadang', 'kadang', 'enggak', 'ke', 'kontrol', 'but', 'keep', 'up', 'the', 'good', 'work']"
315,kulit jadi glowing,kulit jadi glowing,"['kulit', 'jadi', 'glowing']"
316,kl acne warriornya emg favorit  semoga cocok sih sama yg lainnya,kalo acne warriornya memang favorit  semoga cocok sih sama yang lainnya,"['kalo', 'acne', 'warriornya', 'memang', 'favorit', 'semoga', 'cocok', 'sih', 'sama', 'yang', 'lainnya']"
317,belum nyobain sih semoga cocokk,belum mencoba sih semoga cocok,"['belum', 'mencoba', 'sih', 'semoga', 'cocok']"
318,good,good,['good']
319,terima kasih,terima kasih,"['terima', 'kasih']"
320,superr baguss bangett andalan saat muka lagi breakout ampuh buat jerawat semoga cocok ya sudah pemakaian ke tube mau coba yg serum spot guard semogaa nanti ada diskon lancaarr teruss jualannyaa kaaa lov bgt,superr bagus banget andalan saat muka lagi breakout ampuh buat jerawat semoga cocok ya sudah pemakaian ke tube mau coba yang serum spot guard semoga nanti ada diskon lancaarr terus jualannyaa kak love banget,"['superr', 'bagus', 'banget', 'andalan', 'saat', 'muka', 'lagi', 'breakout', 'ampuh', 'buat', 'jerawat', 'semoga', 'cocok', 'ya', 'sudah', 'pemakaian', 'ke', 'tube', 'mau', 'coba', 'yang', 'serum', 'spot', 'guard', 'semoga', 'nanti', 'ada', 'diskon', 'lancaarr', 'terus', 'jualannyaa', 'kak', 'love', 'banget']"
321,barangnya udh sampe pengirimannya cepet tapi kardus nya sedikit terbuka jd barangnya bisa diambil tanpa harus buka segel tp untungnya keadaan barangnya masih bagus,barangnya sudah sampai pengirimannya cepat tapi kardus nya sedikit terbuka jadi barangnya bisa diambil tanpa harus buka segel tapi untungnya keadaan barangnya masih bagus,"['barangnya', 'sudah', 'sampai', 'pengirimannya', 'cepat', 'tapi', 'kardus', 'nya', 'sedikit', 'terbuka', 'jadi', 'barangnya', 'bisa', 'diambil', 'tanpa', 'harus', 'buka', 'segel', 'tapi', 'untungnya', 'keadaan', 'barangnya', 'masih', 'bagus']"
322,it came faster than  expected suka bangett sama teksturnya krn bener hydrating jd gaperlu pake banyak minusnya cuma tutupnya agak sedikit susah dibuka but its not  big deal,itu came faster tahan  expected suka banget sama teksturnya karena benar hydrating jadi gaperlu pakai banyak minusnya cuma tutupnya agak sedikit susah dibuka but its not  big deal,"['itu', 'came', 'faster', 'tahan', 'expected', 'suka', 'banget', 'sama', 'teksturnya', 'karena', 'benar', 'hydrating', 'jadi', 'gaperlu', 'pakai', 'banyak', 'minusnya', 'cuma', 'tutupnya', 'agak', 'sedikit', 'susah', 'dibuka', 'but', 'its', 'not', 'big', 'deal']"
323,barangnya bagus dan terbungkus rapi,barangnya bagus dan terbungkus rapi,"['barangnya', 'bagus', 'dan', 'terbungkus', 'rapi']"
324,cocok di kulit berminyak kulit jadi cerah cocok di kulit kering cocok di kulit kombinasi kemasannya lucu cocok di kulit berminyak cepat meresap,cocok di kulit berminyak kulit jadi cerah cocok di kulit kering cocok di kulit kombinasi kemasannya lucu cocok di kulit berminyak cepat meresap,"['cocok', 'di', 'kulit', 'berminyak', 'kulit', 'jadi', 'cerah', 'cocok', 'di', 'kulit', 'kering', 'cocok', 'di', 'kulit', 'kombinasi', 'kemasannya', 'lucu', 'cocok', 'di', 'kulit', 'berminyak', 'cepat', 'meresap']"
325,nyaman di kulit,nyaman di kulit,"['nyaman', 'di', 'kulit']"
326,cocok di kulit kombinasi kemasannya lucu,cocok di kulit kombinasi kemasannya lucu,"['cocok', 'di', 'kulit', 'kombinasi', 'kemasannya', 'lucu']"
327,it works,itu works,"['itu', 'works']"
328,juara malem pake acne warrior pagi nya kempes mantafff ga bikin kering juga,juara malam pakai acne warrior pagi nya kempes mantafff enggak bikin kering juga,"['juara', 'malam', 'pakai', 'acne', 'warrior', 'pagi', 'nya', 'kempes', 'mantafff', 'enggak', 'bikin', 'kering', 'juga']"
329,pengiriman cepat baru dicoba semoga cocok,pengiriman cepat baru dicoba semoga cocok,"['pengiriman', 'cepat', 'baru', 'dicoba', 'semoga', 'cocok']"
