,Review,Review_norm,review_tokens,review_tokens_SR
174,pembelian ketiga kind moizturizer cocok di kulit saya udh keliatan tambah cerah,pembelian ketiga kind moizturizer cocok di kulit saya sudah kelihatan tambah cerah,"['pembelian', 'ketiga', 'kind', 'moizturizer', 'cocok', 'di', 'kulit', 'saya', 'sudah', 'kelihatan', 'tambah', 'cerah']","['pembelian', 'ketiga', 'kind', 'moizturizer', 'cocok', 'kulit', 'kelihatan', 'tambah', 'cerah']"
175,beli pas lagi sepromo promo nya makasih,beli pas lagi sepromo promo nya terima kasih,"['beli', 'pas', 'lagi', 'sepromo', 'promo', 'nya', 'terima', 'kasih']","['beli', 'pas', 'sepromo', 'promo', 'nya', 'terima', 'kasih']"
176,barang sesuai pesanan dan pengiriman tergolong cepat,barang sesuai pesanan dan pengiriman tergolong cepat,"['barang', 'sesuai', 'pesanan', 'dan', 'pengiriman', 'tergolong', 'cepat']","['barang', 'sesuai', 'pesanan', 'pengiriman', 'tergolong', 'cepat']"
177,first time nyobain ini krn banyak review orang yg bagus semoga cocokk,first time mencoba ini karena banyak review orang yang bagus semoga cocok,"['first', 'time', 'mencoba', 'ini', 'karena', 'banyak', 'review', 'orang', 'yang', 'bagus', 'semoga', 'cocok']","['first', 'time', 'mencoba', 'banyak', 'review', 'orang', 'bagus', 'semoga', 'cocok']"
178,menyerapnya cepat kulitku juga jadi lembab dan lembabnya bukan yg gerah di kulit aku suka sih,menyerapnya cepat kulitku juga jadi lembab dan lembabnya bukan yang gerah di kulit aku suka sih,"['menyerapnya', 'cepat', 'kulitku', 'juga', 'jadi', 'lembab', 'dan', 'lembabnya', 'bukan', 'yang', 'gerah', 'di', 'kulit', 'aku', 'suka', 'sih']","['menyerapnya', 'cepat', 'kulitku', 'jadi', 'lembab', 'lembabnya', 'bukan', 'gerah', 'kulit', 'aku', 'suka', 'sih']"
179,produk packingnya rapi dan bagus cuma ternyata ga cocok di kulit aku,produk packingnya rapi dan bagus cuma ternyata enggak cocok di kulit aku,"['produk', 'packingnya', 'rapi', 'dan', 'bagus', 'cuma', 'ternyata', 'enggak', 'cocok', 'di', 'kulit', 'aku']","['produk', 'packingnya', 'rapi', 'bagus', 'cuma', 'ternyata', 'enggak', 'cocok', 'kulit', 'aku']"
180,pack ya bagus dan tekstur pelelehan nya aku bngtt tapi pengiriman nya lama bngtt,pack ya bagus dan tekstur pelelehan nya aku banget tapi pengiriman nya lama banget,"['pack', 'ya', 'bagus', 'dan', 'tekstur', 'pelelehan', 'nya', 'aku', 'banget', 'tapi', 'pengiriman', 'nya', 'lama', 'banget']","['pack', 'bagus', 'tekstur', 'pelelehan', 'nya', 'aku', 'banget', 'pengiriman', 'nya', 'lama', 'banget']"
181,udah kali order disini pengemasan dan pengiriman cepet masya allah udah pake minggu suka sama hasilnya bikin lembab muka teksturnya cair tp ga terlalu obat totol jerawatnya juga ga perih semoga makin baik my acne skin makasih seller,sudah kali order disini pengemasan dan pengiriman cepat masya allah sudah pakai minggu suka sama hasilnya bikin lembab muka teksturnya cair tapi enggak terlalu obat totol jerawatnya juga enggak perih semoga makin baik my acne skin terima kasih seller,"['sudah', 'kali', 'order', 'disini', 'pengemasan', 'dan', 'pengiriman', 'cepat', 'masya', 'allah', 'sudah', 'pakai', 'minggu', 'suka', 'sama', 'hasilnya', 'bikin', 'lembab', 'muka', 'teksturnya', 'cair', 'tapi', 'enggak', 'terlalu', 'obat', 'totol', 'jerawatnya', 'juga', 'enggak', 'perih', 'semoga', 'makin', 'baik', 'my', 'acne', 'skin', 'terima', 'kasih', 'seller']","['kali', 'order', 'disini', 'pengemasan', 'pengiriman', 'cepat', 'masya', 'allah', 'pakai', 'minggu', 'suka', 'sama', 'hasilnya', 'bikin', 'lembab', 'muka', 'teksturnya', 'cair', 'enggak', 'terlalu', 'obat', 'totol', 'jerawatnya', 'enggak', 'perih', 'semoga', 'makin', 'baik', 'my', 'acne', 'skin', 'terima', 'kasih', 'seller']"
182,aku cocok bgt pake ini plus pengirimannya cepat bgt thank  skin game team,aku cocok banget pakai ini plus pengirimannya cepat banget thank  skin game team,"['aku', 'cocok', 'banget', 'pakai', 'ini', 'plus', 'pengirimannya', 'cepat', 'banget', 'thank', 'skin', 'game', 'team']","['aku', 'cocok', 'banget', 'pakai', 'plus', 'pengirimannya', 'cepat', 'banget', 'thank', 'skin', 'game', 'team']"
183, loveeee this moisturizer kulit muka aku jadi lebih sehat huhu ini udah kedua kalinya beli aweeeet banget worth to buy dengan harga yang segitu karena habisnya juga berbulan bulan terus karena moist ini kandungannya ga macem macem jadi bisa dipakaiin sama serum toner apa aja, love this moisturizer kulit muka aku jadi lebih sehat huhu ini sudah kedua kalinya beli awet banget worth tapi buy dengan harga yang segitu karena habisnya juga berbulan bulan terus karena moist ini kandungannya enggak macam macam jadi bisa dipakaiin sama serum toner apa saja,"['love', 'this', 'moisturizer', 'kulit', 'muka', 'aku', 'jadi', 'lebih', 'sehat', 'huhu', 'ini', 'sudah', 'kedua', 'kalinya', 'beli', 'awet', 'banget', 'worth', 'tapi', 'buy', 'dengan', 'harga', 'yang', 'segitu', 'karena', 'habisnya', 'juga', 'berbulan', 'bulan', 'terus', 'karena', 'moist', 'ini', 'kandungannya', 'enggak', 'macam', 'macam', 'jadi', 'bisa', 'dipakaiin', 'sama', 'serum', 'toner', 'apa', 'saja']","['love', 'this', 'moisturizer', 'kulit', 'muka', 'aku', 'jadi', 'lebih', 'sehat', 'huhu', 'kedua', 'kalinya', 'beli', 'awet', 'banget', 'worth', 'buy', 'harga', 'segitu', 'habisnya', 'berbulan', 'bulan', 'terus', 'moist', 'kandungannya', 'enggak', 'macam', 'macam', 'jadi', 'dipakaiin', 'sama', 'serum', 'toner', 'apa']"
184,suka moisturizernya ga macem macem cuma ngelembabin aja dan emang cocok di aku rasanya ringan di kulit tapi kelembabannya kaya bisa di tambah gitu dan ga bikin berminyak juga suka ,suka moisturizernya enggak macam macam cuma ngelembabin saja dan memang cocok di aku rasanya ringan di kulit tapi kelembabannya kayak bisa di tambah begitu dan enggak bikin berminyak juga suka ,"['suka', 'moisturizernya', 'enggak', 'macam', 'macam', 'cuma', 'ngelembabin', 'saja', 'dan', 'memang', 'cocok', 'di', 'aku', 'rasanya', 'ringan', 'di', 'kulit', 'tapi', 'kelembabannya', 'kayak', 'bisa', 'di', 'tambah', 'begitu', 'dan', 'enggak', 'bikin', 'berminyak', 'juga', 'suka']","['suka', 'moisturizernya', 'enggak', 'macam', 'macam', 'cuma', 'ngelembabin', 'memang', 'cocok', 'aku', 'rasanya', 'ringan', 'kulit', 'kelembabannya', 'kayak', 'tambah', 'enggak', 'bikin', 'berminyak', 'suka']"
185,udah pengen nyoba dari lama tapi baru beli sekarang karena alhamdulillah udah halal pump aja udah bisa bikin muka lembab plumpy banget,sudah pengin mencoba dari lama tapi baru beli sekarang karena alhamdulillah sudah halal pump saja sudah bisa bikin muka lembab plumpy banget,"['sudah', 'pengin', 'mencoba', 'dari', 'lama', 'tapi', 'baru', 'beli', 'sekarang', 'karena', 'alhamdulillah', 'sudah', 'halal', 'pump', 'saja', 'sudah', 'bisa', 'bikin', 'muka', 'lembab', 'plumpy', 'banget']","['pengin', 'mencoba', 'lama', 'baru', 'beli', 'sekarang', 'alhamdulillah', 'halal', 'pump', 'bikin', 'muka', 'lembab', 'plumpy', 'banget']"
186,selama ini nggak pernah pake sabun muka karena selalu kering coba ini cocok mungkin akan coba produk lainnya,selama ini enggak pernah pakai sabun muka karena selalu kering coba ini cocok mungkin akan coba produk lainnya,"['selama', 'ini', 'enggak', 'pernah', 'pakai', 'sabun', 'muka', 'karena', 'selalu', 'kering', 'coba', 'ini', 'cocok', 'mungkin', 'akan', 'coba', 'produk', 'lainnya']","['selama', 'enggak', 'pernah', 'pakai', 'sabun', 'muka', 'selalu', 'kering', 'coba', 'cocok', 'mungkin', 'coba', 'produk', 'lainnya']"
187,packing rapih dan aman pembelian pertama produk ini semoga cocok dengan kulit saya yang kombinasi terimakasih kak,packing rapi dan aman pembelian pertama produk ini semoga cocok dengan kulit saya yang kombinasi terima kasih kak,"['packing', 'rapi', 'dan', 'aman', 'pembelian', 'pertama', 'produk', 'ini', 'semoga', 'cocok', 'dengan', 'kulit', 'saya', 'yang', 'kombinasi', 'terima', 'kasih', 'kak']","['packing', 'rapi', 'aman', 'pembelian', 'pertama', 'produk', 'semoga', 'cocok', 'kulit', 'kombinasi', 'terima', 'kasih', 'kak']"
188,dapet pas lagi promo jadinya murah bgt buat isi yg segitu banyak baru mau coba sih semoga cocok di aku,dapat pas lagi promo jadinya murah banget buat isi yang segitu banyak baru mau coba sih semoga cocok di aku,"['dapat', 'pas', 'lagi', 'promo', 'jadinya', 'murah', 'banget', 'buat', 'isi', 'yang', 'segitu', 'banyak', 'baru', 'mau', 'coba', 'sih', 'semoga', 'cocok', 'di', 'aku']","['pas', 'promo', 'jadinya', 'murah', 'banget', 'buat', 'isi', 'segitu', 'banyak', 'baru', 'mau', 'coba', 'sih', 'semoga', 'cocok', 'aku']"
189,akhirnya ketemu moisturizer yg finishnya aman alias gk bikin berminyak dan bisa moist dengan baik kulit gw yg selalu gk cocok pakai apapun dan selalu muncul masalah jerawat kalo pakai produk akhirnya nemu ini dan semoga kedepannya aman sangat recommended,akhirnya ketemu moisturizer yang finishnya aman alias enggak bikin berminyak dan bisa moist dengan baik kulit gue yang selalu enggak cocok pakai apapun dan selalu muncul masalah jerawat kalo pakai produk akhirnya nemu ini dan semoga kedepannya aman sangat recommended,"['akhirnya', 'ketemu', 'moisturizer', 'yang', 'finishnya', 'aman', 'alias', 'enggak', 'bikin', 'berminyak', 'dan', 'bisa', 'moist', 'dengan', 'baik', 'kulit', 'gue', 'yang', 'selalu', 'enggak', 'cocok', 'pakai', 'apapun', 'dan', 'selalu', 'muncul', 'masalah', 'jerawat', 'kalo', 'pakai', 'produk', 'akhirnya', 'nemu', 'ini', 'dan', 'semoga', 'kedepannya', 'aman', 'sangat', 'recommended']","['akhirnya', 'ketemu', 'moisturizer', 'finishnya', 'aman', 'alias', 'enggak', 'bikin', 'berminyak', 'moist', 'baik', 'kulit', 'gue', 'selalu', 'enggak', 'cocok', 'pakai', 'apapun', 'selalu', 'muncul', 'masalah', 'jerawat', 'kalo', 'pakai', 'produk', 'akhirnya', 'nemu', 'semoga', 'kedepannya', 'aman', 'sangat', 'recommended']"
190,first buy cukup melembapkan perlu waktu buat menyerap mungkin karena tekstur gelnya kali ya mayang gede karena ml semoga bagus untuk acne prone oily skin aku ya agak nyebelin dipengirimannya cuz lamaaa pake banget,first buy cukup melembapkan perlu waktu buat menyerap mungkin karena tekstur gelnya kali ya mayang gede karena ml semoga bagus untuk acne prone oily skin aku ya agak menyebalkan dipengirimannya cuz lama pakai banget,"['first', 'buy', 'cukup', 'melembapkan', 'perlu', 'waktu', 'buat', 'menyerap', 'mungkin', 'karena', 'tekstur', 'gelnya', 'kali', 'ya', 'mayang', 'gede', 'karena', 'ml', 'semoga', 'bagus', 'untuk', 'acne', 'prone', 'oily', 'skin', 'aku', 'ya', 'agak', 'menyebalkan', 'dipengirimannya', 'cuz', 'lama', 'pakai', 'banget']","['first', 'buy', 'cukup', 'melembapkan', 'perlu', 'waktu', 'buat', 'menyerap', 'mungkin', 'tekstur', 'gelnya', 'kali', 'mayang', 'gede', 'ml', 'semoga', 'bagus', 'acne', 'prone', 'oily', 'skin', 'aku', 'menyebalkan', 'dipengirimannya', 'cuz', 'lama', 'pakai', 'banget']"
191,biasa aja gakbada efek sm skali masih bagus pore armor tpi udh gak diproduksi,biasa saja enggak ada efek sama sekali masih bagus pore armor tapi sudah enggak diproduksi,"['biasa', 'saja', 'enggak', 'ada', 'efek', 'sama', 'sekali', 'masih', 'bagus', 'pore', 'armor', 'tapi', 'sudah', 'enggak', 'diproduksi']","['biasa', 'enggak', 'efek', 'sama', 'sekali', 'bagus', 'pore', 'armor', 'enggak', 'diproduksi']"
192,udah dicoba dan lumayan lgsg keliatan si hasilnya ga pke lama pengirimannya juga cepet bangettt,sudah dicoba dan lumayan langsung kelihatan sih hasilnya enggak pakai lama pengirimannya juga cepat banget,"['sudah', 'dicoba', 'dan', 'lumayan', 'langsung', 'kelihatan', 'sih', 'hasilnya', 'enggak', 'pakai', 'lama', 'pengirimannya', 'juga', 'cepat', 'banget']","['dicoba', 'lumayan', 'langsung', 'kelihatan', 'sih', 'hasilnya', 'enggak', 'pakai', 'lama', 'pengirimannya', 'cepat', 'banget']"
193,safety dalam segi pengemasan dalam segi pengiriman juga cepat bismillah semoga cocok klo cocok nanti mau repeat order lagi,safety dalam segi pengemasan dalam segi pengiriman juga cepat bismillah semoga cocok kalo cocok nanti mau repeat order lagi,"['safety', 'dalam', 'segi', 'pengemasan', 'dalam', 'segi', 'pengiriman', 'juga', 'cepat', 'bismillah', 'semoga', 'cocok', 'kalo', 'cocok', 'nanti', 'mau', 'repeat', 'order', 'lagi']","['safety', 'segi', 'pengemasan', 'segi', 'pengiriman', 'cepat', 'bismillah', 'semoga', 'cocok', 'kalo', 'cocok', 'mau', 'repeat', 'order']"
194,selama ini pakai skingame mantep banget dan ringan buat kulit berjerawat aku sudah lebih baik pasti repurchase lagi,selama ini pakai skingame mantap banget dan ringan buat kulit berjerawat aku sudah lebih baik pasti repurchase lagi,"['selama', 'ini', 'pakai', 'skingame', 'mantap', 'banget', 'dan', 'ringan', 'buat', 'kulit', 'berjerawat', 'aku', 'sudah', 'lebih', 'baik', 'pasti', 'repurchase', 'lagi']","['selama', 'pakai', 'skingame', 'mantap', 'banget', 'ringan', 'buat', 'kulit', 'berjerawat', 'aku', 'lebih', 'baik', 'repurchase']"
195,ganti moist semoga cocok sama skingame,ganti moist semoga cocok sama skingame,"['ganti', 'moist', 'semoga', 'cocok', 'sama', 'skingame']","['ganti', 'moist', 'semoga', 'cocok', 'sama', 'skingame']"
196,pembelian entah tube keberapa udah paling fav setelah gonta ganti nyoba yang cocok sampe brenti nyari lagi setelah ketemu ini thanks alot,pembelian entah tube keberapa sudah paling favorit setelah gonta ganti mencoba yang cocok sampai brenti mencari lagi setelah ketemu ini thanks alot,"['pembelian', 'entah', 'tube', 'keberapa', 'sudah', 'paling', 'favorit', 'setelah', 'gonta', 'ganti', 'mencoba', 'yang', 'cocok', 'sampai', 'brenti', 'mencari', 'lagi', 'setelah', 'ketemu', 'ini', 'thanks', 'alot']","['pembelian', 'entah', 'tube', 'keberapa', 'paling', 'favorit', 'gonta', 'ganti', 'mencoba', 'cocok', 'brenti', 'mencari', 'ketemu', 'thanks', 'alot']"
197,beli di official store barang terjamin keasliannya dan dapat cashback lumayan,beli di official store barang terjamin keasliannya dan dapat cashback lumayan,"['beli', 'di', 'official', 'store', 'barang', 'terjamin', 'keasliannya', 'dan', 'dapat', 'cashback', 'lumayan']","['beli', 'official', 'store', 'barang', 'terjamin', 'keasliannya', 'cashback', 'lumayan']"
198,fix bakal repurchase kandungannya ga macem macem dpt bonus sunscreen yg gr jugaaa makasi yaaa,fix bakal repurchase kandungannya enggak macam macam dapat bonus sunscreen yang gram juga terima kasih ya,"['fix', 'bakal', 'repurchase', 'kandungannya', 'enggak', 'macam', 'macam', 'dapat', 'bonus', 'sunscreen', 'yang', 'gram', 'juga', 'terima', 'kasih', 'ya']","['fix', 'bakal', 'repurchase', 'kandungannya', 'enggak', 'macam', 'macam', 'bonus', 'sunscreen', 'gram', 'terima', 'kasih']"
199,udah dipake dan melembabkan kulit tapi pengirimannya cukup lama ya,sudah dipakai dan melembabkan kulit tapi pengirimannya cukup lama ya,"['sudah', 'dipakai', 'dan', 'melembabkan', 'kulit', 'tapi', 'pengirimannya', 'cukup', 'lama', 'ya']","['dipakai', 'melembabkan', 'kulit', 'pengirimannya', 'cukup', 'lama']"
200,repeat order kesekian kalinya terima kasih banyak,repeat order kesekian kalinya terima kasih banyak,"['repeat', 'order', 'kesekian', 'kalinya', 'terima', 'kasih', 'banyak']","['repeat', 'order', 'kesekian', 'kalinya', 'terima', 'kasih', 'banyak']"
201,sukaa,suka,['suka'],['suka']
202,tekstur gel kental tapi mudah sekali diaplikasikan ke wajah tidak lengket sama sekali bahkan gampang menyerap wajah terasa lembab setelah pemakaian dengan isi yang banyak harga cukup affordable semoga cocok,tekstur gel kental tapi mudah sekali diaplikasikan ke wajah tidak lengket sama sekali bahkan gampang menyerap wajah terasa lembab setelah pemakaian dengan isi yang banyak harga cukup affordable semoga cocok,"['tekstur', 'gel', 'kental', 'tapi', 'mudah', 'sekali', 'diaplikasikan', 'ke', 'wajah', 'tidak', 'lengket', 'sama', 'sekali', 'bahkan', 'gampang', 'menyerap', 'wajah', 'terasa', 'lembab', 'setelah', 'pemakaian', 'dengan', 'isi', 'yang', 'banyak', 'harga', 'cukup', 'affordable', 'semoga', 'cocok']","['tekstur', 'gel', 'kental', 'mudah', 'sekali', 'diaplikasikan', 'wajah', 'lengket', 'sama', 'sekali', 'bahkan', 'gampang', 'menyerap', 'wajah', 'terasa', 'lembab', 'pemakaian', 'isi', 'banyak', 'harga', 'cukup', 'affordable', 'semoga', 'cocok']"
203,suka banget sama productnya ga neko neko dan langsung mulai kerasa sama hasilnya but you really have to step up on packaging and marketing wise suka sama ide packagingnya tapi eksekusi masih harus banget ditingkatin lagi semangat ya skin game,suka banget sama productnya enggak neko neko dan langsung mulai kerasa sama hasilnya but you really have tapi step up on packaging and marketing wise suka sama ide packagingnya tapi eksekusi masih harus banget ditingkatin lagi semangat ya skin game,"['suka', 'banget', 'sama', 'productnya', 'enggak', 'neko', 'neko', 'dan', 'langsung', 'mulai', 'kerasa', 'sama', 'hasilnya', 'but', 'you', 'really', 'have', 'tapi', 'step', 'up', 'on', 'packaging', 'and', 'marketing', 'wise', 'suka', 'sama', 'ide', 'packagingnya', 'tapi', 'eksekusi', 'masih', 'harus', 'banget', 'ditingkatin', 'lagi', 'semangat', 'ya', 'skin', 'game']","['suka', 'banget', 'sama', 'productnya', 'enggak', 'neko', 'neko', 'langsung', 'mulai', 'kerasa', 'sama', 'hasilnya', 'but', 'you', 'really', 'have', 'step', 'up', 'on', 'packaging', 'and', 'marketing', 'wise', 'suka', 'sama', 'ide', 'packagingnya', 'eksekusi', 'banget', 'ditingkatin', 'semangat', 'skin', 'game']"
204,value for price sangat oke ukuran besar isi banyak harga terjangkau tekstur seperti gel mudah diratakan pengiriman dan packing oke,value for price sangat oke ukuran besar isi banyak harga terjangkau tekstur seperti gel mudah diratakan pengiriman dan packing oke,"['value', 'for', 'price', 'sangat', 'oke', 'ukuran', 'besar', 'isi', 'banyak', 'harga', 'terjangkau', 'tekstur', 'seperti', 'gel', 'mudah', 'diratakan', 'pengiriman', 'dan', 'packing', 'oke']","['value', 'for', 'price', 'sangat', 'oke', 'ukuran', 'besar', 'isi', 'banyak', 'harga', 'terjangkau', 'tekstur', 'gel', 'mudah', 'diratakan', 'pengiriman', 'packing', 'oke']"
205,barang sesuai semoga cocok untuk obati jerawat,barang sesuai semoga cocok untuk obati jerawat,"['barang', 'sesuai', 'semoga', 'cocok', 'untuk', 'obati', 'jerawat']","['barang', 'sesuai', 'semoga', 'cocok', 'obati', 'jerawat']"
206,bahannya mirip foam cukup cocok untuk kulit saya yg oily sdikit whitecast tp cukup gampang diratain minusnya aluminum buat penutupnya susah banget buat dibuka tolong diperbaiki itu krn repot sekali dqn susah kl mau buka,bahannya mirip foam cukup cocok untuk kulit saya yang oily sedikit whitecast tapi cukup gampang diratain minusnya aluminum buat penutupnya susah banget buat dibuka tolong diperbaiki itu karena repot sekali dan susah kalo mau buka,"['bahannya', 'mirip', 'foam', 'cukup', 'cocok', 'untuk', 'kulit', 'saya', 'yang', 'oily', 'sedikit', 'whitecast', 'tapi', 'cukup', 'gampang', 'diratain', 'minusnya', 'aluminum', 'buat', 'penutupnya', 'susah', 'banget', 'buat', 'dibuka', 'tolong', 'diperbaiki', 'itu', 'karena', 'repot', 'sekali', 'dan', 'susah', 'kalo', 'mau', 'buka']","['bahannya', 'mirip', 'foam', 'cukup', 'cocok', 'kulit', 'oily', 'sedikit', 'whitecast', 'cukup', 'gampang', 'diratain', 'minusnya', 'aluminum', 'buat', 'penutupnya', 'susah', 'banget', 'buat', 'dibuka', 'diperbaiki', 'repot', 'sekali', 'susah', 'kalo', 'mau', 'buka']"
